place,name,place_type,address,area,coordinates,ended
rec-14744-dup-0,Musilc Galerie,Venue,,id-70043,,f
id-21778,Online Mixing Studio,Studio,,id-7289,,f
id-30785,Soundlodge Studio,Studio,,id-81,,f
id-36666,Laura Secord Secondary School,Educational institution,,id-23204,,f
id-39107,Two States Audio,Studio,,id-5099,,f
id-2752,MECCA,Other,,id-12057,,t
id-49174,Studio 54,Studio,Berlin Hohenzollerndamm 54,id-81,5248162513289115,f
id-36109,Psyrus Studio,Studio,,,,f
id-11757,Severn Studios,Studio,,id-102118,,f
id-32617,卜公碼頭,Other,Central Hong Kong,id-96,2228261141583,t
id-40351,Zénith de Dijon,Venue,Rue de Colchide  21000 Dijon  France,id-67890,473552825058136,f
id-47075,Mountain of Light Studio,Studio,,id-1178,,f
id-25691,St Marys Hall Auditorium Theatre,Venue,,id-118016,,f
id-49253,Соль,Venue,Профсоюзная ул 22 Казань 420111,id-86219,5579133849115922,f
id-37182,Blind Faith Recording Studio,Studio,Pigneto Rome,id-5060,,f
id-23848,Reanimator,Studio,Appelstraat 19 2140 Borgerhout Belgium,id-116160,512132534440806,f
id-16464,Peace Music,Studio,,id-397,,f
id-4121,Park Lane Studios,Studio,,id-3855,558324884277502,t
id-12453,Palácio das Artes,Venue,,id-5274,,f
id-48576,Seminar Bern Musematt,,,,,f
id-30536,St Catharines College Cambridge,Educational institution,St Catharines College Cambridge CB2 1RL UK,id-7307,5220301169,f
id-34472,DangStudios,Studio,,id-22162,,f
id-51217,スタジオ サウンドバレイ,Studio,,,,f
id-51216,Crossroads Garage,Venue,,id-23707,,f
id-51963,Studio 19,Studio,,id-202,,f
id-41223,Tropen institute,Educational institution,Mauritskade 63 Amsterdam The Netherlands,id-7706,523626924922517,f
id-28655,Eventhusetcom,Venue,Vretensborgsvägen 5 12630 Hägersten Stockholms Län Sweden,id-5114,592991418017704,f
rec-35027-dup-0,Calibrated Rec0rding,Studio,,id-5303,,f
id-10731,Evil Genius Records,Venue,Adelaide Road Wellington New Zealand,id-4879,,f
id-30712,HiBPM Studio,,,,,f
id-30306,St Elisabeth,Religious building,Obere Sandstraße 29 96049,id-23723,4989275610883094,f
id-46926,Place de la Gare,Other,Place de la Gare 59000 Lille,id-12084,506366133069651,f
id-46257,Mottow Soundz Studio,Studio,,,,f
id-4886,SHINJUKU LIQUIDROOM,Venue,〒1600021 東京都新宿区歌舞伎町1201,id-116767,35695843139701491,t
id-25443,DNA Studios,Studio,,id-7279,,f
id-39404,Iolani Schools Seto Hall,Educational institution,,id-5193,21284646157824579,f
id-47104,Studio Schulte,Studio,,,,f
id-38815,Studio Brasan,Studio,,,,f
id-4759,Vilnius Recording Studio,Studio,,id-13235,,f
id-44485,Victorian College of the Arts,Educational institution,,id-5121,3782481449702,f
id-18510,M4II,Studio,,,,f
id-3015,Coliseu dos Recreios,Venue,Rua Portas de Santo Antão 96 1150269,id-5062,387167339140175,f
id-21681,Lydetaten,Studio,,id-160,,f
id-6254,T T G Recording Studios,Studio,,id-7703,,f
id-14292,TOM·TOM STUDIO,Studio,〒1500011 東京都渋谷区東31419,id-116890,35651323139707295,t
id-1225,KAUE,Venue,Wilhelminenstraße 176 45881 Gelsenkirchen,id-23737,515175397068581,f
rec-1633-dup-0,Knittihng Factory,Venue,74 Leonard Street Nsw York NY 10013,id-118366,4071733974005346,t
rec-17450-dup-0,YAD Mus:c,Studio,,id-4434,,f
id-22009,JC Arthur Satàns parents,,,,,f
id-47851,Thoshiba EMI Mixdown Room,Studio,,,,f
id-46078,Synchestra Studios,Studio,,id-7731,,f
id-45971,Capella,Venue,Лиговский пр дом 50 корпус 16,id-2450,599355333036554,f
id-3575,Le Réservoir,Venue,16 rue de la Forge Royale 75011 Paris France,id-4434,488514472380528,f
id-54317,New Langton Arts,Venue,1246 Folsom St San Francisco CA 94103 United States,id-7022,377746122410999,t
id-2483,Dipoli,Other,Otakaari 24 FI02150 Espoo Finland,id-9607,6018519824832174,f
id-46174,Stagges Hotel,Venue,,id-69685,,f
id-17326,Digraneskirkja,Religious building,,id-26627,6410778421886278,f
id-36507,Inouïe,,,id-4434,,f
id-42111,Friedenskirche,Religious building,,id-8852,5240096613043411,f
id-57055,دار الآثار الإسلامية,Venue,9X965XV، The corner of Arabian Gulf Road and alShuhada Street across the road from Youm alBahaar by the National Assembly Parliament building، Kuwait City,id-105924,29368479624,f
id-21868,LT Club,Venue,Tiergartenallee 12 18059 Rostock,id-5127,5408046412102529,f
id-40333,Presbyterian Church of Mount Kisco,Religious building,,id-90926,412072737458,f
id-39794,DLR Studio,Studio,,id-271,,f
id-18039,The Attic,Venue,170 High Street Cheltenham,id-29508,519007522074432,t
id-18030,Musical Instrument Museum,Other,Montagne de la CourHofberg 2 B1000,id-1793,508428364358831,f
id-45553,dada,Venue,Московский проспект 1093 СанктПетербург,id-2450,598901130317271,f
rec-29181-dup-0,Horta pHall,Venue,,id-1793,,f
id-55575,Round the Bend Recording,,Dartmoor,id-3836,,f
id-20698,Erock Studio,Studio,,,,f
id-17219,Track Farm,,,,,f
rec-35966-dup-0,Partille Aeena,Indoor arena,Arenatorget 2 433 35 Partjlle Sweden,id-12836,577400212116962,f
id-26055,Kendall Hall,Venue,,id-118012,,f
id-43291,Nurmijärven musiikkiopisto,Educational institution,Keskustie 6 FI01900 Nurmijärvi Finland,id-12047,,f
id-1688,Prolific Studios,Studio,Units E9E11 KG Business Centre Northampton NN5 7QS United Kingdom,id-7960,52252609179,f
id-54408,Boxwood Studios,Studio,,,,f
id-47456,Ballyhoo Studio,Studio,,id-7705,,f
id-15953,Fast Forward Studios,Studio,,id-653,,f
id-28395,Museum of Arts and Design,Other,2 Columbus Circle New York NY 10019,id-10862,40767573981944,f
id-19516,Ricoh Arena,Stadium,Phoenix Way Rowleys Green Coventry England CV6 6GE,id-3917,524480561495556,f
id-11925,Killion Sound,Studio,,id-39882,,f
id-19814,The Manor Mobile,Studio,,id-221,,f
rec-47052-dup-0,The Fitehouse,Venue,1015 N 1st St Phoenix AZ 8500q,id-7731,33458065112072556,t
id-38724,St Pauls Lutheran Church,Religious building,4900 Connecticut Ave NW Washington DC 20008,id-269,389537577070432,f
id-49624,North Farmington High School,Educational institution,32900 West 13 Mile Road Farmington Hills Michigan 48334 United States,id-22959,4251683376,f
id-28565,Pollack Hall,Venue,555 Sherbrooke Street West Montreal Quebec Canada H3A 1E3,id-118880,4550574973573358,f
id-8276,St Jean Baptiste,Religious building,,id-47778,,f
id-34876,Upside Down Studio,Studio,8512 Santa Monica Blvd Los Angeles CA,id-7703,,f
id-31584,The Basement,Venue,Marsh Street Hanley StokeonTrent ST1 1JA,id-90855,53024055218058,f
id-13553,Thalia Kino,Venue,Görlitzer Straße 6 01099 Dresden,id-7291,5106682313754261,f
id-51310,Nugget Events Center,Venue,,id-81685,,f
id-25622,National Guard Armory,Other,Ocean Avenue Long Branch NJ USA,id-28034,,f
id-5687,Spock Studio,Studio,,,,f
id-4844,Nemo Studios,Studio,,id-1178,,t
id-11477,Cole Rehearsal Studios,Studio,,id-39882,,f
rec-54172-dup-0,USMP Studios  Hollyw9od,Studio,,id-39882,,f
id-53274,Ardingly Studio,Studio,,id-3848,,f
id-28814,AB Recorders,,,id-7731,,f
id-32316,Sandkvie Studio,Studio,,id-35063,,f
id-17450,YAD Music,Studio,,id-4434,,f
id-14153,Finsbury Park,Park,Endymion Rd London N4 1EE,id-3887,51571201009,f
id-48918,Pacific Spirit United Church,Religious building,2195 W 45th Avenue Vancouver BC V6M 2J2,id-5212,,f
id-27282,Auditorium Matteo dAcquasparta,Venue,,id-8169,426933125456,f
id-1050,Kleiner Konzertsaal,Venue,Rosenheimer Straße 5 81667 München,id-7710,481313211590463,f
id-2930,Neuwerkskirche,Religious building,Klostergang 3 99084,id-8851,5097232911025019,f
rec-16036-dup-0,Adolf Fredr9ks kyrka,Religious building,Holländargatan 16 111 60 Stickholm Sweden,id-5114,5933777818060278,f
id-23932,Château des Chats II,Studio,,id-22399,,f
id-1825,Avicii Arena,Indoor arena,Globentorget 2 121 27 Stockholm Sweden,id-115834,5929355618083236,f
id-34819,Norwegian Jade Bliss,Venue,,id-10422,,f
id-16905,Luna Mixing Room,,,,,f
id-8487,Brisbane Entertainment Centre,Indoor arena,Melaleuca Drive Boondall Queensland 4034 Australia,id-117103,27342222153071111,f
id-41316,WPRB,Studio,WPRB PO Box 388 Princeton NJ 08542 USA,id-44467,,f
id-51951,The Bridge,Venue,,id-80914,,f
id-1380,Johanneskirche,Religious building,Kirchstraße 9 31832 Springe,id-69946,522158579625313,f
id-41256,Église SaintAndré,Religious building,35 Avenue Jean Jaurès,id-68605,492591674041389,f
rec-13553-dup-0,Thal8a Kino,Venue,Görlitzer Straße 6 01099 Dresden,id-7291,5106682313754261,f
id-27879,Prague,Venue,422 Congress Ave Ste B Austin TX 78701,id-5196,3026704197743522,t
id-49213,Ukonx Studio,Studio,,,,f
id-46850,Stadthausgalerie Münster,Venue,,id-5131,,f
id-52384,Andys Bar,Venue,122 N Locust St Denton TX 76201,id-22162,332154219713216,f
id-39290,Studio B Hayes Middlesex,Studio,,id-88668,,f
id-46130,Alpana Tonstudio,Studio,,,,f
id-25082,Espace Culture Saint Andre,,,id-68600,,f
id-46135,ICIS Duplicating,Other,,id-29508,,f
id-38450,Centro de Convenções de Pernambuco,,Av Prof Andrade Bezerra,id-633,,f
id-13607,The Tabernacle,Venue,35 Powis Square off Portobello Road London W11 2AY,id-38581,515170320201985,f
id-18394,WET Stage,Venue,,id-71242,,f
id-4490,room2,Studio,Clubgroove Records,,,f
id-12321,Rathsgymnasium Wolfsburg,,,id-8908,,f
id-18553,Igloo Audio Factory,Studio,,id-13929,,f
rec-18479-dup-0,Styrene lStudios,,,,,f
id-21124,Guldbergaunet stadion,Stadium,,id-12351,6402145211510496,f
id-39855,New York Military Academy,Educational institution,78 Academy Ave CornwallOnHudson New York 12520 United States,id-118831,,f
id-45745,Congregational Hall,Venue,Castle Gate Congregational Centre 6 Castle Gate Nottingham NG1 7AS UK,id-3967,529517221149425,f
id-34513,Stereo Sound Studios,Studio,,id-7020,,t
id-8390,Ungdomshuset,Other,Dortheavej 61 2400 København NV,id-7712,5570873612523502,f
id-24278,Secret Studios,Studio,,id-7737,,f
id-12730,GospelgrooveStudio,Studio,,id-75073,,f
id-53995,Playback Recording Studio,Studio,400 E Gutierrez St,id-7503,34419952119689189,f
id-43310,Kirishima International Concert Hall,Venue,,id-8000,31881308057,f
id-21700,35 Wyndham Street,,,id-3813,,f
id-53999,James and Anne Duderstadt Center Audio Studio,Studio,2281 Bonisteel Blvd Ann Arbor MI 48109 United States,id-5769,4229115583715707,f
id-18377,横浜産貿ホール,Venue,〒2310023 神奈川県横浜市中区山下町2,id-11811,35446944139646111,f
id-48716,The Mona Museum,Educational institution,655 Main Rd Berriedale TAS 7011 Australia,id-119391,42812778147261111,f
id-5080,OneOne Studio,Studio,,id-7954,,f
id-37300,Old Renaissance Faire Grounds,Other,,id-82790,,f
id-26623,The Rosemount Hotel The Main Room,Venue,459 Fitzgerald St North Perth WA 6006,id-7280,3193092411585891,f
id-12008,Oregon Zoo Amphitheater,Venue,4001 SW Canyon Rd Portland OR 97221,id-5147,4550994112271613,f
id-15995,Mølla Studio,Studio,,id-12730,,f
id-52981,Vortn Vis,Venue,Kiekenmarkt 7 8900 Ieper,id-101373,50849462884307,f
id-43857,Sahara Studio,Studio,,id-205,,f
id-6833,Hochschule für Musik und Theater Hamburg,,Harvestehuder Weg 12 20148 Hamburg,id-331,535705569998889,f
rec-24338-dup-0,DePaul Comcert Hall,Venue,,id-5099,419239876492,f
id-21225,Century II Performing Arts  Convention Center,Other,225 W Douglas Ave Wichita KS 67202,id-7749,3768487697340283,f
rec-25611-dup-0,Aula Sagans,Venue,,id-97160,47044194397,f
id-12933,Hoxton Bar  Kitchen,Venue,24 Hoxton Square London N1 6NU,id-62242,515274560081724,f
id-13516,JOE eV,Other,Lindenstraße 4 45739 OerErkenschwick,id-69661,516284287260831,f
id-51523,StarVu Studios,Studio,,id-5239,,f
id-15353,Europahalle,Venue,,id-23722,,f
id-45569,Garbos,Venue,429 Queen St W Toronto ON M5V 2A5,id-5076,4364871279395483,t
rec-44485-dup-0,Victorian Colle9e of the Arts,Educational institution,,id-5121,3782481449702,f
id-39071,Ninth World Studios,Studio,,id-12988,,f
id-36115,Symphony Studio,Studio,,id-3992,,f
id-54820,Hickory Sound Recording,Studio,,id-21907,,f
id-36113,COP Studio,Studio,,id-23734,,f
rec-36113-dup-0,COP Sturio,Studio,,id-23734,,f
id-8829,Schlosskirche,Religious building,,id-8966,509803113322,t
id-2749,Orpheum Theater,Venue,216 State Street Madison WI 537032215,id-5287,4307589388611,f
id-4962,Lovely Records,Studio,,id-8852,,f
id-9618,Paradise Studios Grand Lake of the Cherokees,,,id-297,,f
id-2584,Arts Centre Melbourne,Venue,100 St Kilda Rd Melbourne VIC 3004 Australia,id-5121,37820278144968333,f
id-46482,Analog Sweden,Studio,,id-60639,,f
id-23755,Klanglabor Weimar,Studio,,id-8966,,f
rec-21681-dup-0,Lydetaten,Studio,,id-160,,f
id-22404,Wood Street Galleries,,601 Wood St,id-7961,,f
id-8697,Orchesterprobenzentrum,Studio,Stolberger Straße 3,id-7954,509412046907772,f
id-38775,RTL House,Other,2 avenue Jacques Georgin Schaerbeek,id-105393,,f
id-9020,Bethaniënklooster,Venue,Het Bethaniënklooster Barndesteeg 6b 1012 BV Amsterdam Netherlands,id-7706,,f
id-24028,TMMP Studios,Studio,,id-1178,,f
id-5831,Epicurus Studio,Studio,〒1530064 東京都目黒区下目黒３丁目２４－２２,id-116724,35631506139707729,f
id-9807,Studio Quatre Chemins,Studio,22 Rue Cartier Bresson,id-68553,48903252395776,f
id-29449,Cliff Temple Baptist Church,Religious building,125 Sunset Ave Dallas TX 75208,id-9399,3274455896826152,f
id-9801,주예당 Studio,Studio,,id-113,,f
id-4290,Pieve di Palazzo Pignano,Religious building,,id-14324,,f
id-49980,Commercial Recording Studio,Studio,1120 Chenevert,id-7326,,f
id-25611,Aula Sargans,Venue,,id-97160,47044194397,f
id-42927,Mount Sinai Morningside,,30 Morningside Drive NY 10025 US,id-10862,40805573961806,f
id-28148,Mayberry PCH,Studio,,id-5283,,f
id-9736,Artheater,Venue,Ehrenfeldgürtel 127 50825 Köln,id-7954,509531486918527,f
id-49668,Surrealis Sounds,Studio,,id-326,,f
id-47983,VERO,,,id-113,,f
rec-11563-dup-0,Grünspzn,Venue,Große Freiheit 58 22767 Hamburg Germany,rec-331-dup-0,535518269958052,f
id-7018,Dance Planet LX,Studio,,id-171,,f
id-10560,Westwood Studios,,,id-5213,,f
id-6265,LoHo Studios,Studio,48 Clinton St New York NY 10002 United States,id-67445,407196727398447,f
id-16036,Adolf Fredriks kyrka,Religious building,Holländargatan 16 111 60 Stockholm Sweden,id-5114,5933777818060278,f
id-35027,Calibrated Recording,Studio,,id-5303,,f
id-37647,Eagle Mountain House,Studio,,,,f
id-44243,Château de Méridon,,,id-53025,486923492033587,f
id-10145,The Lighthouse Theatre,Venue,247 Main St,id-88625,4278604680203093,f
id-49896,Kleine Beethovenhalle,Venue,,id-7023,50672671583,f
id-8048,The Boarding House,Venue,960 Bush St San Francisco CA 94109,id-7022,37789968122414781,t
id-49890,Irwin Art Studio,Studio,,id-67,,f
id-18458,Judys Velvet Lounge,Venue,777 River City Casino Blvd St Louis MO 63125,id-7952,385308902645,f
id-24338,DePaul Concert Hall,Venue,,id-5099,419239876492,f
id-9927,Rushents Mansion,Studio,,id-221,,f
id-23325,2013 Mixing,Studio,,id-7703,,f
id-19697,CWR Studio,Studio,,,,f
id-38396,Highlander Research and Education Center,Educational institution,1959 Highlander Way New Market TN 37820,id-83934,3604284483584929,f
id-7085,Tipitinas,Venue,501 Napoleon Ave New Orleans LA 70115,id-12021,299173901009,f
id-26137,Calamigos Ranch,Venue,327 Latigo Canyon Rd,id-7800,,f
id-38256,The Birmingham Hotel,Venue,333 Smith St,id-116788,,f
id-7166,Bla,Venue,Bornheimerstraße 2022 53111 Bonn,id-7023,507364057093592,f
rec-35495-dup-0,Malkin Bowk,Venue,610 Pipeline Rd Vancouve BC V6G 3E2,id-5212,49298773123133435,f
id-51773,Cirque de Reims,Venue,,id-68605,49254940222,f
id-28091,Rapture Audio,Studio,,id-3912,,f
id-57104,Festival Messiaen au Pays de la Meije,Venue,La Grave,,,f
id-57107,Evansson Audio Media,,Unit 6b The Fortress Avonside Melksham Wilts SN128BT,,51376515214165,f
id-21171,Fat as Funk,Studio,,id-221,,f
id-5607,NightShift Studios,Studio,27 Whittington Avenue Christchurch 8023,id-5353,,f
id-24579,Tropical Disease Mobile,,,id-100792,,f
id-44949,Le Baril Roulant,Venue,1885 Chemin du Village MontTremblant QC J8E 1K4 Canada,id-9250,,f
id-23729,Bramham Park,Other,Bramham Park Wetherby West Yorkshire LS23 6ND,id-116862,538702781380278,f
id-30691,Audio Mastery,Studio,,id-5213,,f
id-6762,ZOZOマリンスタジアム,Stadium,千葉県千葉市美浜区美浜1番地,id-11880,35645239140030922,f
id-10965,RedRoom Recorders,Studio,,,,f
id-30450,Palace Music,Studio,,id-5114,,f
id-35966,Partille Arena,Indoor arena,Arenatorget 2 433 35 Partille Sweden,id-12836,577400212116962,f
id-13014,Studio Babelsberg,Studio,AugustBebelStr 2653 D14482 Potsdam,id-8852,5238706413120179,f
id-33327,Blue Note Studio,Studio,,id-653,,f
rec-22361-dup-0,Radio Records Stusio,Studio,,id-2913,,f
id-53567,Taller Blanco,Venue,,,,f
id-6930,Swedish Broadcasting Company Studio,Studio,,id-5114,,f
id-53647,StuStuStudio,Studio,,id-7703,,f
id-38632,HiverlyHills Studio,Studio,,id-107,,f
rec-5816-dup-0,St Lavvrence,Other,Cannons Park Edgware,id-1178,,f
rec-12453-dup-0,Palácio daw Artes,Venue,,id-5274,,f
id-49292,Milchwerk Radolfzell,Indoor arena,WernerMessmerStraße 14 78315 Radolfzell am Bodensee,id-69750,477417218973508,f
id-3666,St Nikolai Wismar,Religious building,StNikolaiKirchhof 15 23966 Wismar,id-70176,538956114655,f
id-45247,Kino Šiška,Venue,Trg prekomorskih brigad 3,id-5057,460688691448895,f
id-38691,Leggo Studios,Studio,,id-1468,,f
rec-36666-dup-0,Laura Secoed Secondary School,Educational institution,,id-23204,,f
id-45120,Apple Store Third Street Promenade,Other,1415 Third Street Promenade Santa Monica CA 90401,id-5283,34015417118495361,f
id-9206,CorbNation Studios,Studio,,,,f
id-30217,Moonee Ponds Studio,Studio,,id-7800,,f
id-50494,Huntington City Beach,Other,,id-22328,33650994117995996,f
id-30219,Mesa Recording,Studio,,id-5213,,f
id-10444,Pomeranian Philharmonic Hall,Venue,,id-5279,,f
id-3043,St Michaels Church,Religious building,South Grove Highgate London N6 6BJ United Kingdom,id-58384,515689580150416,f
id-8544,Theater Marl,Venue,Am Theater 1 45768 Marl,id-69497,516527177089658,f
id-8010,Formation Studios,Studio,,id-221,,f
rec-16905-dup-0,Luna Mixirig Room,,,,,f
id-29474,Grand Théâtre de Québec,Venue,269 boulevard René‐Lévesque Est,id-7715,,f
id-38749,Budahegyvidéki Evangélikus Egyházközség,Religious building,,id-721,474989190213,f
id-26568,DAVE Audio,Studio,,id-5076,,f
id-4141,The Vanguard,Venue,42 King St Newtown NSW 2042 Australia,id-5126,33892862151186365,f
id-29804,Market Hotel,Venue,1140 Myrtle Ave Brooklyn NY 11221,id-115540,,f
id-7513,MusicBrainz Summit 14 HQ,Other,Danshøjvej 42 2500 Valby,id-7712,5566217612490344,t
rec-39794-dup-0,DLR Stud:o,Studio,,id-271,,f
id-50054,Parc LéonidasDufresne,Other,Parc Léonidas Dufresne ValDavid QC J0T 2N0,id-117367,4603107474207758,f
id-55566,West Sound Studio,Studio,,id-102430,,f
id-51943,POTAR Practice,Studio,,id-48334,,f
id-8163,Nezlobin Theatre,Venue,,id-2429,,f
id-882,Z7,Venue,Kraftwerkstrasse 7 4133 Pratteln,id-29612,4752725769425,f
rec-38724-dup-0,St Pauks Lutheran Church,Religious building,4900 Connecticut Avej NW Washington DC 20008,id-269,389537577070432,f
id-31099,Bliss Studios,Studio,,id-7734,,f
id-33667,Red Brick,Studio,서초구 방배2동 45323 Seoul Korea,id-113,,f
rec-51213-dup-0,Audacinous Studio,Studio,,id-7703,,f
id-14269,Planet Whirpool,Studio,,id-7954,,f
id-14723,FNFStudios,Studio,,id-331,,f
id-3789,Accademia nazionale di Santa Cecilia,Educational institution,Viale Pietro de Coubertin 30 00196 Roma,id-5060,41929124745,f
id-38358,The Half Moon,Venue,93 Lower Richmond Rd Putney London SW15 1EU,id-55341,5146802022257,f
rec-18039-dup-0,The Atic,Venue,170 High Streetb Cheltenham,id-29508,519007522074432,t
id-27890,Lalabela Studios,Studio,,id-7020,,f
id-28509,Audio Matrices de Venezuela CA,Studio,,id-228,,f
id-48084,Death Studios,Studio,,id-695,,f
rec-31941-dup-0,Essex Uiversity,Educational institution,Wivenhoe Park Colchester,id-8258,518773260948708,f
id-36797,Zwinglikirche,Religious building,Rudolfstraße 14 10245 Berlin,id-326,52503421345457,f
id-21811,RADION Amsterdam,,,,,f
id-44052,Princeton Abbey,Religious building,,id-44467,,f
id-50605,University Of Helsinki Electronic Music Studio,Studio,,id-7713,,f
id-45056,Studio MySound,Studio,11 allée de Longueterre 31850 Montrabé,id-43556,,f
rec-2003-dup-0,Trancehtral,Studio,55 Jeffreys Road Stockwell ondon,id-64334,51471407012822,f
id-56317,Glass Hand Studios,Studio,,id-5282,,f
id-35177,University of California Berkeley,Educational institution,,id-7805,3787122259,f
id-19729,Studio VIème Sens,,,id-23037,,f
id-54405,0x7 studio,Studio,,id-107,,f
id-50236,Sonic Highways Studio,Studio,,,,f
id-37508,The Parish Church of Sarum St Martin,Religious building,St Martins Church Street Salisbury Wiltshire SP1 2HY,id-19680,,f
id-35794,MOXE,Studio,,id-5213,,f
id-21498,Wanna Rock Studios,Studio,,id-7984,,f
id-1633,Knitting Factory,Venue,74 Leonard Street New York NY 10013,id-118366,4071733974005346,t
rec-45569-dup-0,Garbow,Venue,428 Queen St W Toronto ON M5V 2A5,id-5076,4364871279395483,t
id-3253,La Chapelle des Lombards,Venue,14 rue des Lombards 75004 Paris France,id-4434,488591962349734,t
id-28559,BernHaus Studios,Studio,,,,f
id-14744,Musik Galerie,Venue,,id-70043,,f
id-32682,Canberra Theatre Centre,Venue,,id-5129,,f
id-33774,Arbeitshaus,Studio,,,,f
id-15989,Mixing Room Studios,Studio,,id-7703,,f
id-29029,Classic Sound Ltd,Studio,,id-1178,,f
id-19267,Nikos Nido,Studio,,,,f
rec-4952-dup-0,80 He5tz Studios,Studio,80 HERTZ Post Productionm  Recording Studios The Sharp Project Thorp Rd Manchester M40 5BJ Manchester UK,id-3925,5350201219344,f
id-33696,Studio KOLKHOLZ,Studio,,,,f
id-42079,acts 105,Venue,,id-397,,f
id-22090,Nar Mattaru,Studio,,,,f
id-6652,Piazza Napoleone,Other,Piazza Napoleone 27 55100 Lucca LU Italy,id-14228,4384139710502667,f
id-24297,The Vic for Jazz,Venue,2640 Main Street Santa Monica CA 90405,id-5283,,t
id-47271,St Cecilia,Religious building,,id-5179,,f
id-30257,Christopher Lydons Home,,,id-5075,,f
id-37207,Post Logic Studios,Studio,,id-39882,,f
id-22361,Radio Records Studio,Studio,,id-2913,,f
id-50905,Location B,,,,,f
id-53327,Strawberrybee Production,,,id-7020,,f
id-4952,80 Hertz Studios,Studio,80 HERTZ Post Production  Recording Studios The Sharp Project Thorp Rd Manchester M40 5BJ Manchester UK,id-3925,5350201219344,f
id-29157,Hamilton High School,Educational institution,327 Fairgrounds Rd Hamilton MT 59840,id-5876,46245114161944,f
id-53322,Indie King,Studio,,id-5114,,f
id-16481,AlbertusMagnusGymnasium Bensberg,Other,Kaule 3 51429 Bergisch Gladbach Germany,id-68850,509610977155988,f
id-35495,Malkin Bowl,Venue,610 Pipeline Rd Vancouver BC V6G 3E2,id-5212,49298773123133435,f
rec-39107-dup-0,Two States Audi0,Studio,,id-5099,,f
id-16894,Cavalier Sound Recording Studio,Studio,,id-8105,,f
id-57452,Sweetwater Municipal Auditorium,Venue,201 E 4th St Sweetwater TX 79556,id-29013,32472489100408519,f
id-17549,SOMA Studios,Studio,,id-1178,,f
id-12289,Boogie Park Studio,Studio,Boogie Park Studios Eulenstraße 70 A 22763 Hamburg,id-331,535515779923772,f
rec-24297-dup-0,The Vi for Jazz,Venue,2640 Main Street Sana Monica CA 90405,id-5283,,t
id-10018,Scruggs Sound Studio,Studio,,id-5213,,f
id-16930,ExEx Audio,Studio,,id-9655,,f
id-51213,Audacious Studio,Studio,,id-7703,,f
id-31602,Égilse SaintSymphorien,Religious building,,id-39344,,f
id-2077,SAP Arena,Indoor arena,An der Arena 1 68163 Mannheim Germany,id-7716,4946361185175,f
id-6975,Bilgi Üniversitesi Kuştepe Kampüsü,Other,İnönü Cad No 6 Kuştepe 34387 Şişli İstanbul,id-5065,410726712899079,f
id-12167,Paste Studio,Studio,,,,f
id-40475,Mixroom Studios,Studio,,id-9413,,f
id-13971,Concert Hall Sydney Opera House,Venue,,id-5126,3385671512149,f
id-25526,下北沢屋根裏,Venue,〒1550031 東京都世田谷区北沢265 ルイビル3F,id-118129,35661401139666852,t
id-36955,Amoeba Music,Other,6400 Sunset Blvd Los Angeles CA 90028,id-39882,,f
id-28063,Mi Sueno Recording Studios,Studio,,id-99554,,f
id-3908,Alte Oper,Venue,Opernplatz 1 60313 Frankfurt am Main,id-7948,501158338671944,f
id-56823,GTG House,Studio,1335 E Grand River Ave Lansing MI Lansing MI 48906,id-5230,4274636184531647,f
id-46897,Église SaintLouis,Religious building,,id-68486,451898572581,f
id-30083,Audio Atlantic,Studio,,id-68696,,f
id-24113,Hard Rock Hotel  Casino Tulsa,Other,777 W Cherokee St Catoosa OK 74015,id-27685,3616533995764869,f
id-49001,College of the Desert,Educational institution,43500 Monterey Ave Palm Desert CA 92260,id-22397,33732438116389020,f
id-41433,Castle Theater,Venue,1 Cameron Way Kahului HI 96732,id-83122,2089379715648125,f
id-55612,Irving Convention Center,,500 W Las Colinas Boulevard Irving Texas 75039,id-85169,3287827896943171,f
id-1738,Stahlwerk,Venue,Ronsdorfer Straße 134 40233,id-7709,512151646818047,f
id-37036,CDPM Studio,Studio,,id-20975,,f
id-21521,ATP Tonstudio,Studio,,id-30672,,f
id-48738,Kingside Studio,Studio,Hedetorp Bergstugan 1 64693 Gnesta Sweden,id-12873,,f
id-23017,Le Gymnase 2e étage,Venue,4177 SaintDenis Street Montreal Quebec Canada H2W 2M7,id-118140,4552182773577923,t
id-24997,Médiathèque centrale dagglomération PierreMoinot,Other,17 boulevard Main 79000 Niort,id-68546,463259630467206,f
id-46509,The Coffee Depot,Other,501 Main St,id-83799,,f
id-25432,Bellwood Prison Camp,Other,,id-5210,337118843683,f
id-1589,Parque de Santa Catalina,Park,,id-12783,281405154306,f
id-1251,David Geffen Hall,Venue,10 Lincoln Square 132 NY 10023,id-116093,4077277873983056,f
id-40241,The House of Arts,Studio,,id-23609,,f
id-43637,Theatre Royal,Venue,,id-30897,50823301396,f
id-35597,TMFStudio,Studio,,id-106242,,f
id-1949,West Heath Studio,Studio,,id-63976,,f
id-30869,Mnemosyne Studio,Studio,,id-160,,f
id-32632,Sonica Studios,Studio,Via Abetone 16 38068 Rovereto,id-16365,,f
id-35387,SoundartRecording Studios,Studio,Am Stadtwald 1 06862 RosslauDessau  Elbe,id-7321,,f
id-49456,Mãe dÁgua das Amoreira,,,id-5062,,f
id-24839,Velvet,Venue,,id-14215,,f
