release,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
rec-292150-dup-0,id-95513,id-6999,From Paris W'lth Love,5060001270715,Official,,English,Latin,1
id-1178483,id-1178315,id-325256,Lumina,,,,English,Latin,1
id-1035011,id-795699,id-814531,Well Matched The Best of Merl Saunders  Jerry Garcia,,Official,,English,Latin,1
id-829476,id-1063645,id-30697,Archives Volume 1 What Were We Thinking,,Official,,English,Latin,1
id-736892,id-544626,id-223799,That Reason,,Official,,English,Latin,1
rec-617503-dup-1,id-898675,id-141658,Betseen Waves,602527238302,Official,Digipak,English,Latin,1
id-1259527,id-1244384,id-1,20 Rock  Roll Classics Part 1,,,,English,Latin,1
id-407639,id-729643,id-32737,The Andy Williams Sound of Music,,Official,,English,Latin,1
rec-1219069-dup-0,id-1211341,id-1,Made In Jamaica  Reggae Music fr0m the Motion Picture,,Official,None,English,Latin,1
id-720380,id-977895,id-104351,Zilte zee en zure bommen,,Official,,Dutch,Latin,1
id-697931,id-961095,id-717105,Who Does the Freedom and Equality Exist For,,Official,CardboardPaper Sleeve,English,Latin,1
rec-411280-dup-0,rec-732653-dup-1,rec-296923-dup-0,20080614 Download Festival 2008 Donington Park UK,,Bootleg,,English,Latin,1
rec-411280-dup-1,rec-732653-dup-0,rec-296923-dup-0,20080614 Download Festival 2008 Donington Park UK,,Bootleg,,English,Latin,1
id-970185,id-294985,id-114058,Mulling It Over,,Official,,English,Latin,1
id-1089408,id-1107080,id-384022,Costellazioni,,Official,None,Italian,Latin,1
id-407147,id-729200,id-535220,Cuerpo,,Official,,Spanish,Latin,1
rec-1100638-dup-0,id-1115905,id-894565,This Sikence Kills,880319534829,Official,,English,Latin,1
rec-2836684-dup-0,id-2491283,rec-2817828-dup-0,Rose Vuntage,,,None,,,1
id-1220440,id-1212468,id-1,幽遊白書 ミュージックバトル編,4988013773837,Official,,Japanese,Japanese,1
rec-2082545-dup-0,id-1385007,rec-334801-dup-0,Lá an Dreoi1ín,656297011856,Official,Jewel Case,Multiple languages,Latin,1
rec-566459-dup-0,id-859438,id-224851,「ハヤテのごとく」 2nd seas0n オリジナル・サウンドトラック,4988102596521,Official,,Japanese,Japanese,1
rec-2841955-dup-0,id-2495401,id-40073,Take Me Down,093716004370,Official,None,English,Latin,1
id-2032045,id-1857740,id-2487875,Catone in Utica,706301123225,Official,,Italian,Latin,1
id-208510,id-562745,id-401220,Komolyzene  Serious Music,,Official,,Multiple languages,Latin,1
id-456486,id-164618,id-1,Ancient Music for a Modern Age Sequentia,,Official,,English,Latin,1
rec-741850-dup-1,id-994744,id-745555,Blovv  Order,9005216005505,Official,,English,Latin,1
rec-741850-dup-0,id-994744,id-745555,Blow  Order,9005216005505,Official,,English,Latin,1
id-983719,id-500341,id-2202,20021210 Broadway Reykjavík Iceland,,Bootleg,,English,Latin,1
id-265132,id-267551,id-1990,Canciones 8496,724353058722,Official,,Spanish,Latin,1
id-1323633,id-1295388,id-175317,Chante en Espagnol Nº 2,,Official,,Spanish,Latin,1
rec-505722-dup-0,id-810899,id-101940,Get tbe Picture,,Official,,English,Latin,1
id-1971413,id-1810058,id-921180,Douche Eyes,,Official,None,English,Latin,1
rec-2712700-dup-0,id-2394689,id-300971,Traditionaj Songs of Scotland,717794312126,Official,Jewel Case,English,Latin,1
id-1285561,id-1265392,id-1165038,Oboe Concertos of the Classical Era,735131904520,Official,,English,Latin,1
rec-3157445-dup-0,rec-104632-dup-1,rec-3277-dup-0,Raise The Pressure,724384173524,,,,,1
id-668922,id-79293,id-25,Westing by Musket and Sextant,036172901418,Official,,English,Latin,1
id-1612278,id-1529920,id-1483874,Curse of the Drinkin Class,,Official,None,English,Latin,1
id-981251,id-489355,id-65586,Collection,,Official,,Swedish,Latin,1
id-582892,id-88654,id-53908,Mudmen,,Official,,English,Latin,1
rec-937231-dup-1,id-326864,id-227517,Wa|tz,,Official,,,Latin,1
rec-937231-dup-0,id-326864,id-227517,Walts,,Official,,,Latin,1
id-1025785,id-463448,id-293706,Alma y Locura y sus éxitos,,Official,,Spanish,Latin,1
id-649629,id-923265,id-815954,Kädenjälki,5099920622824,Official,,Finnish,Latin,1
id-868186,id-86077,id-34833,Live,5099704818924,Official,,English,Latin,1
id-880633,id-866146,id-381176,Mambo of the Times,,Official,,Multiple languages,Latin,1
rec-484774-dup-0,id-793365,id-1,Symphony on the Green,,Official,Fatbox,English,Latin,1
id-1017057,id-687645,id-34797,20080204 Workplay Birmingham AL USA,,Bootleg,,English,Latin,1
id-598017,id-457936,id-610381,Good Morning Judge,045778037421,Official,,English,Latin,1
id-1142182,id-1150056,id-871555,三代目三遊亭金馬 名演集 10 弥次郎・二十四孝・茶の湯,4988013102040,Official,Jewel Case,Japanese,Japanese,1
id-41522,id-62811,id-32566,Statement,008811236427,Official,,English,Latin,1
id-844680,id-987788,id-197,19850601 St Jakobs Stadion Basel Switzerland,,Bootleg,,English,Latin,1
rec-747304-dup-1,rec-999126-dup-0,id-748849,Two Thousand Miles From Her4,,Official,,English,Latin,1
rec-2358450-dup-0,rec-2115771-dup-0,id-45908,Katia  Marielje Labèque,,Official,Fatbox,Multiple languages,Latin,1
id-1254516,id-1240454,id-892042,全曲集,4988003250126,Official,Jewel Case,Japanese,Japanese,1
id-323898,id-661749,id-79083,Excel,,Official,,English,Latin,1
rec-2082545-dup-1,id-1385007,rec-334801-dup-0,Lá an Dreoilím,656297011856,Official,Jewel Case,Multiple languages,Latin,1
id-1530426,id-1465150,id-525598,Power Works,,Official,,,,1
id-2641346,id-2337044,id-2259335,A Time For Storm,,Official,,English,,1
rec-526085-dup-0,id-824659,id-164913,Goodnight Bul1 Creek,5099926822020,Official,,English,Latin,1
id-787623,id-989361,id-258989,Fields,724596945124,Official,,English,Latin,1
rec-1050463-dup-0,id-1075568,id-1,Oneness Riddlm Selection,,Official,Digipak,English,Latin,1
rec-1050463-dup-1,id-1075568,id-1,Oneness Riddiiii Selection,,Official,Digipak,English,Latin,1
id-619280,id-900055,id-281257,White Elephant,,Official,,English,Latin,1
rec-237457-dup-0,rec-177550-dup-0,id-68998,Cona,,Official,,English,Latin,1
id-2051000,id-1872922,id-385963,NEW DANGANRONPA V3 OST WHITE,,PseudoRelease,,,,1
id-782295,id-1027283,id-2779,Master Series,731453423022,Official,,English,Latin,1
rec-340166-dup-0,id-420642,id-126909,Kjære landsmenn Bjelleklamgs beste,,Official,,Norwegian,Latin,1
id-653270,id-406623,id-132330,Walk That Walk,089408348624,Official,,English,Latin,1
id-2487025,id-2217525,id-317583,Jerry Bey,,,,Dutch,Latin,1
rec-880633-dup-0,id-866146,rec-381176-dup-1,Maiiibo of the Times,,Official,,Multiple languages,Latin,1
id-404475,id-157610,id-1224,Afterglow,067003033220,Official,Jewel Case,English,Latin,1
id-1001420,id-597782,id-325071,20070217 Sweet Briar VA USA,,Bootleg,,English,Latin,1
id-2418335,id-2164566,id-2424495,Open to the World,,Official,,English,Latin,1
id-2084887,id-1899740,id-10729,The Collection,8717423057772,Official,,,Latin,1
id-1122004,id-1133473,id-653467,Ei tea kumb,,Official,,Estonian,Latin,1
rec-732391-dup-0,rec-147594-dup-0,id-32989,Oro incenso  borra,042284112529,Official,,Italian,Latin,1
id-879370,id-12298,id-3071674,The Real Complete Passover,,Official,,,Latin,1
id-939209,id-1047528,id-187,19950212 Limelight New York City NY USA,,Bootleg,,English,Latin,1
id-668859,id-938609,id-3755,Blues  Rhythm Series The Chronological Elmore James 1951–1953,3307510508222,Official,Jewel Case,English,Latin,1
id-917204,id-248986,id-99709,Optimistic Fool,075679251329,Official,Jewel Case,English,Latin,1
id-2084889,id-1899742,id-1710,Johnny B Goode,042283921825,Official,Jewel Case,German,Latin,1
id-427159,id-745902,id-12151,In Living Black and White,5012981250508,Official,Jewel Case,English,Latin,1
id-663765,id-934763,id-694310,Sometimes Sounds Collapse,,Official,,English,Latin,1
id-988120,id-449116,id-295268,The Hired Hand,759333005014,Official,,English,Latin,1
id-2096578,id-1095616,id-2140038,Lam II,0602557931297,Official,Super Jewel Box,English,Latin,1
rec-677004-dup-0,id-686282,id-12,Strimausfall,,Official,,English,Latin,1
rec-677004-dup-1,id-686282,id-12,Stronausfall,,Official,,English,Latin,1
id-81668,id-193582,id-142969,Psi Com,021075113525,Official,Jewel Case,English,Latin,1
rec-239533-dup-1,id-320771,rec-817769-dup-0,Live i Lunköping,602498170847,Official,,Swedish,Latin,1
id-2485244,id-170510,id-129092,Irvi,602567733683,Official,None,English,Latin,1
rec-465437-dup-0,id-777023,id-282247,天狗流三段構えアプローチ,4582241300133,Official,,Japanese,Japanese,1
rec-3082742-dup-1,id-675354,id-310038,Mission C9ntrol,880882161125,Official,None,English,Latin,1
id-1165659,id-199768,id-1,Loving Heart,,PseudoRelease,,Japanese,Latin,1
id-128539,id-499259,id-121642,Organic Dance Didjeridu,,Official,,English,Latin,1
id-817421,id-444997,id-1,Jouw smaak 5 jaar Donna,044001150326,Official,,Multiple languages,Latin,1
id-1132732,id-1142521,id-954643,Otyscaine os Uistinter Cheeser kat os pochanies toro Saathante,,Official,,Russian,Cyrillic,1
rec-2836108-dup-0,id-2490871,id-383784,LOESS  LÖSS,,Official,None,English,Latin,1
rec-115499-dup-0,id-143134,id-1,Facedlwn Family,,Official,,English,Latin,1
id-61148,id-74013,id-1730,Blackwater,724384138127,Official,Jewel Case,Multiple languages,Latin,1
id-323364,id-3841,id-92744,Beats Rhymes and Life,828765354820,Official,,English,Latin,1
id-783279,id-1028026,id-1,I Love My Doo Wop Christmas Volume 5,,PseudoRelease,,English,Latin,1
rec-192336-dup-0,id-444101,id-1,Alien Dus5 1,,Official,,English,Latin,1
rec-937392-dup-0,id-340324,rec-180143-dup-0,Custom5,,Official,,English,Latin,1
id-933952,id-313068,id-153565,Untucked,800949010227,Official,Jewel Case,English,Latin,1
id-621050,id-901505,id-1,Rock Blues and Country,,Official,,English,Latin,1
id-718670,id-976703,id-732457,Neki rabm da te ne pozabm,3838859004552,Official,,Slovenian,Latin,1
id-150011,id-410275,id-1,If Operas Not Your Thing 2002 Northern California Noise Festival,,Official,,English,Latin,1
id-1972146,id-1810620,id-1110,Beautiful Queen – Royal Queen Albert  Beautiful Homer,,Promotion,Jewel Case,English,Latin,1
id-801360,id-1042250,id-335941,Brighton Rock  Original Soundtrack Recording,738572135324,Official,,English,Latin,1
id-1107283,id-1121320,id-907110,Eje excéntrico del ritmo español o el nacimiento de la música sincro,,Official,,Spanish,Latin,1
id-934282,id-313258,id-122400,Party 2,,Official,,,Latin,1
id-2993300,id-2614561,id-238387,INTENSE  MELLOW,4988003508586,Official,None,Multiple languages,Multiple scripts,1
rec-696148-dup-0,rec-936432-dup-0,rec-695643-dup-0,Légendes,3426300041579,Official,,French,Latin,1
rec-696148-dup-1,rec-936432-dup-0,rec-695643-dup-1,Légendes,3426300041579,Official,,French,Latin,1
rec-2170151-dup-0,id-1967455,rec-2122925-dup-0,Tigers 0f the Year,,Official,None,English,Latin,1
rec-1037148-dup-0,id-812091,id-584529,Another Worod,,,,English,Latin,1
id-953389,id-624829,id-50397,Higher Grounds,063757935322,Official,,English,Latin,1
id-1049792,id-1064467,id-1,For Nihon,,Official,,English,Latin,1
rec-620661-dup-0,rec-901139-dup-0,id-71296,Developing Techjologies,,Official,,English,Latin,1
id-3456375,id-860200,id-1027698,String Quartets op 55 No 1  No 2 Razor  No 3,4891030503977,Official,Jewel Case,English,Latin,1
rec-1295021-dup-1,id-1272711,rec-969211-dup-0,Just to Get a Rep,,Official,,English,Latin,1
id-1124250,id-142174,id-1004611,Shu•bi•dua 10,,Official,,Danish,Latin,1
rec-558493-dup-0,id-853433,rec-69635-dup-0,The Chronological Classics Gene Krupa and His Orchestra 1949l951,3307517135926,Official,Jewel Case,English,Latin,1
rec-1295021-dup-0,id-1272711,rec-969211-dup-0,Just to Get a Re0,,Official,,English,Latin,1
rec-446713-dup-1,id-620260,rec-34283-dup-0,The w5th Hour,,Official,,English,Latin,1
rec-446713-dup-0,id-620260,rec-34283-dup-0,The 25th H0ur,,Official,,English,Latin,1
rec-1146113-dup-0,id-1153181,id-1,Elektroanschlag Volume 8 Elekyroanschlag Nº 13,,Official,Jewel Case,English,Latin,1
rec-1146113-dup-1,id-1153181,id-1,Elektroanschlaf Volume 8 Elektroanschlag Nº 13,,Official,Jewel Case,English,Latin,1
id-626816,id-905735,id-531788,Los Guardianes EP,,Official,,English,Latin,1
rec-310236-dup-1,id-37944,rec-23032-dup-1,Trusted by Miklions,074648023127,Official,Jewel Case,English,Latin,1
rec-2358390-dup-0,rec-2115723-dup-0,id-1425908,Return of the Obra Dinb,,Bootleg,None,English,Latin,1
id-2641760,id-2337383,id-2650021,Unlock the Doors  Eristetyt,,Official,CardboardPaper Sleeve,Multiple languages,Latin,1
id-712142,id-971908,id-685848,Замок Теней,,Official,,Russian,Cyrillic,1
rec-2418335-dup-0,id-2164566,rec-2424495-dup-0,Open to the W0rld,,Official,,English,Latin,1
rec-869539-dup-1,id-7467,id-4092,Strsnded At The DriveIn,,Official,,English,Latin,1
rec-1143639-dup-0,rec-1151247-dup-0,id-966791,An9el Eyes,,Official,,English,Latin,1
rec-167003-dup-0,id-130744,id-1,Capitol Jazz 50th Anniver5ary Collection,,Official,,English,Latin,1
rec-747304-dup-0,rec-999126-dup-0,id-748849,Two Thousand Mijes From Here,,Official,,English,Latin,1
id-1973142,id-1811382,id-1420849,Atmosflare,,Official,None,English,Latin,1
id-53306,id-388161,id-128737,A Series of Unfortunate Events Book 11 The Grim Grotto,,Official,,English,Latin,1
id-2838146,id-2492358,id-2819036,Opus 1,3760014195426,Official,None,French,Latin,1
id-1432126,id-1380537,id-63131,Sound Pack 24,5099963358629,Official,,Finnish,Latin,1
rec-903223-dup-0,id-202359,id-98202,Epitixles,,PseudoRelease,,Greek,Latin,1
id-576187,id-866719,id-194305,SSD,4540774406425,Official,,Japanese,Japanese,1
id-217351,id-570734,id-1,Luciano Huck  Jóia 2,,Official,,Multiple languages,Latin,1
id-2083075,id-1898241,id-1,Music With No Name Volume One,,Official,Jewel Case,English,Latin,1
id-482449,id-317473,id-66983,I grandi successi originali,0743217511524,Official,,Italian,Latin,1
id-916420,id-289501,id-73082,Nobodys Sweetheart,,Official,,,Latin,1
rec-703161-dup-0,id-125200,rec-1663-dup-0,So Wbat,,Official,CardboardPaper Sleeve,English,Latin,1
id-2086552,id-1901062,id-1951411,鏡面の波,4988104102690,Official,Jewel Case,Japanese,Japanese,1
id-262355,id-610113,id-323846,Totus tuus,8436003393351,Official,,Spanish,Latin,1
id-683741,id-950323,id-806808,The Beat Factory Volume 2,,Official,,English,Latin,1
id-54934,id-350072,id-149983,The Razor,,Official,,English,Latin,1
id-3083096,id-2686049,id-3008220,Wild Streets,192641202780,Official,None,English,Latin,1
id-688890,id-553150,id-338696,Fire It Up,620673247122,Official,Jewel Case,English,Latin,1
id-1014368,id-675049,id-284804,Time Will Tell Our Story,683884021226,Official,Slim Jewel Case,English,Latin,1
rec-639808-dup-0,id-915602,id-2486522,Inter5tella,5039238061502,Official,,English,Latin,1
rec-1214516-dup-0,rec-1207491-dup-0,rec-246816-dup-0,SHOCKING,4543034031122,Official,,Japanese,Japanese,1
rec-445735-dup-0,rec-717814-dup-0,id-62438,The Holllw of Morning,634457501621,Official,,English,Latin,1
id-1072733,id-1093388,id-856381,Lighters Up,,Official,,English,Latin,1
id-688564,id-953922,id-242481,The Gas Chair,,Official,,English,Latin,1
rec-289205-dup-0,rec-631758-dup-1,id-75525,untitked,718755614365,Official,,English,Latin,1
id-951531,id-95663,id-24465,Vivaldi I virtuosi di Roma,,Official,,English,Latin,1
id-113652,id-298214,id-113439,In Pectra,,Official,Digipak,English,Latin,1
id-980962,id-163105,id-1,Christmas With the Stars,095483581023,Official,,English,Latin,1
id-1915559,id-1766600,id-1,April A Monthly Skatterbrain Mix,,Bootleg,None,English,Latin,1
id-2085922,id-1900538,id-2129480,Music for People,,Official,,English,Latin,1
id-2364994,id-2121186,id-253119,The Colundi Sequence Level 17,,,,,,1
id-754934,id-1005646,id-1,Independent Film  Documentary,,Official,,English,Latin,1
rec-402816-dup-0,id-725835,rec-155775-dup-0,Królowie żhcia,,Official,,Polish,Latin,1
id-2085929,id-1900544,id-56695,The Janno Gibbs Anthology,3610156590859,Official,,Multiple languages,Latin,1
rec-2364439-dup-0,rec-2120698-dup-1,id-1567722,Into Rrd,,Official,None,English,Latin,1
rec-379079-dup-1,id-706484,id-819568,Supreme Commande4  Supreme Commander Forged Alliance,,Official,,English,Latin,1
id-823470,id-962787,id-11684,Balls of Fury,4005939683825,Official,,English,Latin,1
id-124361,id-264044,id-110322,Blue Cathedral,098787064728,Official,Jewel Case,English,Latin,1
id-1677915,id-1581211,id-1,RamDam 2,,Official,,French,Latin,1
id-620893,id-901365,id-1,American Heartlands,,Official,,English,Latin,1
id-664802,id-935516,id-861774,Requiem pour les sourds,623339310826,Official,,French,Latin,1
id-695573,id-959220,id-1,Life Science,,Official,,English,Latin,1
id-706,id-141969,id-46776,A Heart That Knows You,,Official,,English,Latin,1
rec-2990470-dup-0,id-2612292,id-3461,The Complete Capitol Live Recordings Of George Shearing,,Official,,,,1
id-856585,id-938136,id-696994,Overexposure,,Official,,English,Latin,1
id-27164,id-317841,id-3078,Wake Up,063961912126,Official,Jewel Case,English,Latin,1
rec-1132419-dup-0,id-1020007,id-298339,夜光,4529123000750,Official,Jewel Case,Japanese,Japanese,1
id-1229003,id-1219485,id-1092213,Algo entre nosotros,,Official,,Spanish,Latin,1
id-763313,id-1012284,id-759653,Our Fearful Symmetry,,Official,,English,Latin,1
rec-2360199-dup-1,id-2117278,id-2375384,The Mixuptapr,,Official,None,English,Latin,1
id-1130418,id-1140600,id-621221,Yaktın Beni,,Official,,Turkish,Latin,1
rec-2364439-dup-1,rec-2120698-dup-1,id-1567722,Into R4d,,Official,None,English,Latin,1
id-870800,id-328344,id-221402,Possessed by Fire  Rising From the Sea,,Official,Jewel Case,English,Latin,1
rec-2360199-dup-0,id-2117278,id-2375384,The Mixuptape,,Official,None,English,Latin,1
rec-199326-dup-1,rec-63997-dup-0,rec-5174-dup-0,Perseverance,,Official,,English,Latin,1
rec-842390-dup-0,id-838324,id-938,19991127 Pilgrim Tour Budlkan Tokyo Japan,,Bootleg,,English,Latin,1
rec-1230829-dup-1,id-1220979,id-1,The Netsork,,Promotion,,English,Latin,1
id-1008881,id-597894,id-432495,Mishirei Shalom Hanoch,,Official,,Hebrew,Latin,1
id-3351258,id-2894684,id-3221381,Trance Central  Return To The Classics Vol 4,808287020427,Official,,,,1
id-1618145,id-1534530,id-162979,Песни к кинофильму Иван да Марья,4640001402272,Official,,Russian,Cyrillic,1
id-1142105,id-1149987,id-1,Lost Soul Oldies Vol1,,,,English,Latin,1
rec-1015794-dup-0,rec-747867-dup-1,rec-339983-dup-0,83  93 druga płyta,5906409100431,Official,Jewel Case,Polish,Latin,1
rec-1015794-dup-1,rec-747867-dup-1,rec-339983-dup-1,83  93 druga płyta,5906409100431,Official,Jewel Case,Polish,Latin,1
id-890792,id-10716,id-5680,Effortless Regurgitation The Torture Sessions,781676640621,Official,Jewel Case,English,Latin,1
id-350863,id-683489,id-117130,Ghost Days,,Official,,English,Latin,1
id-41893,id-54040,id-22008,Advantage,,Official,,English,Latin,1
