release,gid,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
673316,5f032d9e2d234928bb3b8d611e70dbb0,942075,682511,The Trailer Collection Volume 1,,Official,,English,Latin,1
250068,f445c468d82c46d9bfb5a4b14235a857,600534,429254,Shy,,Official,,English,Latin,1
141493,8ae37174966146a4bc288c9ac88247ed,401555,1,Song Fight Its Invisible,,Promotion,,English,Latin,1
771508,5c06dd8b1a3d3d4ca88539ddcdc846d5,747105,186026,One Night Stand,,Official,,English,Latin,1
2838856,2d01a9f1006c4809a13ad35dc9051556,2492941,1052522,Bal Harbour EP,,Official,,English,,1
1260160,66800cbb13e841c399c6ac8c81ee9414,1244856,849227,Untamed Beast,720841903925,Official,CardboardPaper Sleeve,English,Latin,1
854154,0ead7c3ea19142a1bc0ce613dc9eeffb,1002779,752066,A Edelweiß für di,,Official,,German,Latin,1
1093702,73dbb4bd2b4440f19c37f9380b0d74c5,1110589,1,Young Pops Teen Sound From the USA Early 60s,,Official,Jewel Case,English,Latin,1
1050089,677049a80e3a44fcb9e9548d418814b1,1075250,242693,Silver  Gold,,Promotion,,English,Latin,1
498620,93feeb10c2fa472da1d494c1ced0306b,805008,815863,For Lester and Billie,7319200090203,Official,Jewel Case,English,Latin,1
254454,5ae8bcf7e59c3562af39733f945e21ce,21285,9606,Anthology The Sounds of Science,,Official,,English,Latin,1
1616740,6fe95199f93940d9b5ec3cf6ec5202a1,1533421,1484098,Borgarbragur Gunnars Þórðarsonar,,Official,,Icelandic,Latin,1
2357888,4577162bd77547f89a644faa9706bb78,96291,11551,Bump Ahead,4988029055040,Official,Jewel Case,English,Latin,1
1176361,5b8595c00dcc4992bbbcfd19d7d855a3,114050,9579,By the Light of the Moon,075992552318,Official,CardboardPaper Sleeve,English,Latin,1
2087343,a6846647f1b745d6b1adcea23064e2ac,1901699,134453,Hanns Eisler Edition,5029365943024,Official,,German,Latin,1
658284,b30eb9678ab64540852299680fe0db37,930223,197865,Losing All,793018303125,Official,,English,Latin,1
1135697,1e463119cf8141c4a4ac120ce2d45ca9,1144941,1017379,Forever,794881976423,Official,Digipak,English,Latin,1
610474,f8032917451d440a84dd9cb09f17888f,893325,660076,Techno Elements 1,,Official,,English,Latin,1
627946,1cc06d61aef9431885a7edc9c9f27e70,137376,33140,Stan Freberg Presents The United States of America Volume 1  2 The Early Years  The Middle Years,081227247621,Official,,English,Latin,1
34324,38768da02b7b44cc850ca1763de31cc9,151757,7966,The Boy and the Tree,666017038124,Official,Digipak,English,Latin,1
427590,62b3f16656864e65844bdea8058855b1,746044,307350,Moving Into Light,,,,,Latin,1
1609791,20154a82a5d84c4da7e8b6f92ba6bae8,1144140,1,Radio Rebel,793018333924,Official,Jewel Case,English,Latin,1
443884,1d9ec331fd7c43b4a3c88944e276873e,552275,1,Club Scene Volume 2,4027306971120,Official,,English,Latin,1
1018088,feb03b49d56b4acf9f7fd13a343af9b7,694609,9766,20040625 Glastonbury Festival Glastonbury UK,,Bootleg,,English,Latin,1
908716,1647cbd0f34c49dfb27cfcdff8d2b205,220173,1,Tenors in the Grand Tradition,,Official,,English,Latin,1
166977,75b7d20c5ec74cfc891fb02ee4fe1536,529188,1489001,Rhodes Ahead  11201,,Official,,English,Latin,1
532789,6704dc59cf5a41b597a2446a04c2ab43,253740,1,Disco Till You Die,9311453711728,Official,,English,Latin,1
103674,1dbe2fbeec5d4f7cbdd5e9bd25caef2e,473500,98617,Lady in Red,,Official,,English,Latin,1
317024,0957029e4ee547e78d971cf18386e476,656067,1,Southern Fried Soul,,Official,,English,Latin,1
3080481,6ca88ee9388a45ca9aa0a021fcf29653,2684139,3005979,Wer die Nachtigall stört,9783839813898,Official,Box,German,Latin,1
694454,9a5b94a488054372b4a09ee7d66da59c,958296,1,Catwalk,,Official,,English,Latin,1
1220644,ffa53c61cd084577bb12330d18fcc1bf,1212628,1,Kimagure Orange☆Road Singing Heart² sweet memories,,Official,Jewel Case,Japanese,Japanese,1
186154,da46fcdae08944a3afc655949d7b0411,543228,152692,The Journeys and the Experiences of Death,7090008310136,Official,,English,Latin,1
255453,d134104604bf454d855b36fba468501d,138142,24387,Cry Holy,000768249925,Official,Jewel Case,English,Latin,1
2364984,946ba6e4846345a7adc1ec73e4c16a57,1846306,1992144,PUPPY LOVE UNDER A RAINBOW,,Official,None,English,Latin,1
558850,766add44288d32e1a516444af3900ea8,167203,1,The Wild One,0077779490622,Official,Jewel Case,English,Latin,1
1611601,dd7a124dc28446509c828cf833fdf788,1529351,1482641,Cirius,,Official,,Finnish,Latin,1
219085,64981a590d02473d9ae160beed308ac8,572238,408178,Beginnings,,Official,,English,Latin,1
790649,15a94aefbeb045049dce25029b5737ec,1033889,442273,Cycles of Remembrance,,Official,,English,Latin,1
459171,b199776aaa8f4908a7a9c2476bcafdb2,771970,2997,Time of Adventure,743213155128,Official,,English,Latin,1
893157,6a25059d19074363a2f16bc58e13711a,165218,126224,BioEnergetic Psychotropic Music,,,,,Latin,1
1047659,45211b84dad54445861507d37f8ebce1,1073244,803646,Unfold,8717306974684,Official,,English,Latin,1
2998073,e5011276e12048c1a9a62b47b6f2e670,584572,30502,Cerrone VII You Are the One,,Official,CardboardPaper Sleeve,English,Latin,1
2994301,3fc5bacef54d48e2b83b32c25a5069ac,2615387,1739989,Southern Born And Raised,,,,,,1
379638,7122f65269cf4997b7498b1a2f2442de,706892,1,The Works,,Promotion,,English,Latin,1
1104214,352b2601c7e24a398288f32c75805bd6,1118825,47584,Shadow and Light,766397456225,Official,CardboardPaper Sleeve,English,Latin,1
535770,d0e78bbef59045e1991aef9983e4c45b,835368,154545,Shut Up and Drive,5025799032822,Official,,English,Latin,1
3351673,7a75e7f10bc74cbcbfd4480236993c51,2894985,3221725,Cheer Up,,,,,,1
866104,02eefe27b3b7486d99f73700c82996e0,122305,87711,celebrate ,,,,English,Latin,1
695006,3b19c223a24147549f39e533cec22a86,958791,1,Dance Daze Volume 1,,Official,,English,Latin,1
1012800,12b4823706fb482ba162171eebbdb3e3,632034,454132,Nhạc tình,,,,Vietnamese,Latin,1
551004,e1c00136ab4a4a6d8a5926a780d6d135,847461,624250,Nous sommes tous reliés,3760126096000,Official,,French,Latin,1
261467,826f52a98a9f4acf87471fc87517cbed,609332,85060,Retrospective EP,,Official,,English,Latin,1
2360334,510613aa4fb044a9b4571e71528b51ba,2117400,672056,New Day,,Official,,English,Latin,1
1291529,c1c84bcd5683475088b9b4294052d119,1269998,2101,20 Years of Frank Zappa,,,,English,Latin,1
1609643,642fbdc96d2646ecbd7eed42d51a8bc8,1527765,1479605,System,841234129453,Official,,English,,1
986429,070a7e59cad04ae08c1985cdef5b415e,522034,1,CD Baby Compilation Smooooove,,,,English,Latin,1
931797,084b95662c434570a89f4aaf858dded9,543804,366942,Den Tapre Landsoldat  I krig og kærlighed,,Official,,Danish,Latin,1
921543,297b76fe16b84dc78440ce3cfc2f6c9b,128816,95910,Scenes,,Official,,,Latin,1
988749,fe7236a4e85b447d8d567e79cd464e20,37697,1,The Best of Swing 1998,,Official,,English,Latin,1
924993,ed6859700d2b47f48344a58a86a86b95,311350,211643,Swing 2 Harmony,,Official,,English,Latin,1
3579646,abd2cc0b49244c149c6451978cf821b4,3071328,2398764,Pleasures of Conformity,197047940694,Official,None,English,Latin,1
3352141,10615b837a2f4563a1a5858a79c9048a,2895348,853346,American Vista,700261366661,Official,None,English,Latin,1
310351,38dabac54200426d9ffc25382195f5bc,468337,1,Mo Mod Jazz,,Official,,English,Latin,1
883832,313587c68e27457a9dba056f3517a305,374331,407,Die Rückkehr der Mensch‐Maschine Return of the Man‐Machine,,Bootleg,,German,Latin,1
205995,7eeb69c3b84b4abcb0e59cbca3f521a2,560743,347594,G,,Official,,Finnish,Latin,1
3155855,71c523a912974e5995c38ceb53963a8c,2743482,3072653,A Little Life,9781511363808,Official,,English,Latin,1
452040,e2cea440658346f8839d8af71819fc47,317065,45242,1996,743213176024,Official,,Italian,Latin,1
1124166,44e6e939e7ea4c4ba20409605c7641b5,891163,23965,Versatile Strings,,,,English,Latin,1
235585,5b481de2891b4482a693be903d1c43f6,342102,33225,ANOTHER STORY,4988064320066,Official,,Japanese,Japanese,1
585181,54cfc5cb6f89400585e1d56947d6d352,873613,1,The Very Best of 1970s,724359272627,Official,,English,Latin,1
622361,ae0048d4a7da4d80b774e1b720808d72,902489,596325,Painfully Mainstream,859702521210,Official,Jewel Case,English,Latin,1
219112,255efd8f17484c34b34de21544baf70a,120930,125,Something Old Something New Something Borrowedand some Blues,,Official,Jewel Case,English,Latin,1
251714,85bddbe2e49b41bf835bf82c3ddfd981,602006,1029169,Norwegian Classical Favorites,747313201723,Official,,English,Latin,1
443255,77485eecb1b63ffda755c98a9e849d3b,666221,65890,Romancing Sa･Ga 3 Windy Tale,4930203032873,Official,,Japanese,Japanese,1
1091242,ce89dd6d27a941a3a8751440c0e922eb,1108585,880189,On Philly Streets,,Official,,English,Latin,1
299557,1f8a95105ae24970b74a37ac8d8c8cc1,161246,66411,DLK,,Official,,Swedish,Latin,1
192759,aaea8679034442a28ab09935998eeaba,434187,87930,Libertino,,Official,,Welsh,Latin,1
1232380,9580e03753d043e2910d5040dc896e09,1222340,1098019,20080802 40 Watt Club Athens GA USA,,Bootleg,,English,Latin,1
3080954,2207f055d6ee4f1fb9d97966ad2a423c,2684484,1,Impulse Records Music Message and the Moment,,Official,None,English,Latin,1
821729,8cc7964ad019408dad9e4104eb75bdc1,1057721,30205,My Frolosophy,,Promotion,,English,Latin,1
1188268,e4d448a6ed1746bdbe08a7e58f148639,1186097,1,Special Party Hits,786574047022,Official,Jewel Case,Multiple languages,Latin,1
1280482,7ee24cb559d04f418a955639f05bc5d2,1261215,1154208,In the Darkest Corners of Human Nature,,Official,,Multiple languages,Latin,1
566944,4f2c496c737741649ab205596e547047,859778,514631,Stages,,,,English,Latin,1
538439,59f9aa89915e425d8bf39f6b96d6c148,500816,290313,Fresh Duck for Rotting Accordionists,634479221439,Official,Jewel Case,English,Latin,1
1220440,d143934d557c459aba79b27c34607a59,1212468,1,幽遊白書 ミュージックバトル編,4988013773837,Official,,Japanese,Japanese,1
678576,a26ac77c563249cb9a5f536566fff7bb,946407,1,Commercial Cuts Volume 1,,Official,,English,Latin,1
380550,150990ff8c8646719d80540c4a15c672,707697,519589,Quixotic,,Official,,English,Latin,1
281314,1173249dc61145ce94dec083d572fbd2,625571,448108,Domain,,Official,,English,Latin,1
3459470,00ed0c76c5a74610999d0aafa6a8650f,812845,24074,Real Love,022925763372,Official,CardboardPaper Sleeve,English,Latin,1
2487438,fba1edca910044c2a1e131937329d1c8,2217844,1551173,Nadi,,Official,Book,Multiple languages,Latin,1
1104741,3821c72e5ae74053ab58078f3e20763c,1119264,105384,Mystic Bud,5024545271928,Official,,English,Latin,1
639612,89880342e5f53932966302ae50e43ba8,727130,81982,Máramaros The Lost Jewish Music of Transylvania,9785998498169,Official,,Hungarian,Latin,1
1165659,e66562d65c474e01b0481ab4f70936aa,199768,1,Loving Heart,,PseudoRelease,,Japanese,Latin,1
368920,e59733c1f8694cf1909ba3bad5df9822,697993,1,This Is Alice Music 9,648429973927,Official,Jewel Case,English,Latin,1
206740,d4c105b72817461ebd1b034ce761b698,561340,193629,I Love Being Here With You,089408333620,Official,Jewel Case,English,Latin,1
230859,a210e3676852499eb4886b8b709bdc40,583098,1,Frikyiwa Collection 2,,Official,,English,Latin,1
44336,569d62a85373383dbc67ca5893118a50,223483,4825,Lemuria,727361129521,Official,,English,Latin,1
374816,71c55a17c8de40ba950c910d846d2b17,732228,8309,Weekend World,656360801223,Official,,English,Latin,1
182960,082ce0dfcd9c496ca3333d58b47cbef0,364007,113466,Nil FM,5099751543220,Official,,Turkish,Latin,1
1100638,1fec645b1ebe43a6af8ecbe715a5630b,1115905,894565,This Silence Kills,880319534829,Official,,English,Latin,1
3351797,d1b845953f9348338a7dde140924ad1c,2895086,1,African Rare Grooves,3596973777560,Official,CardboardPaper Sleeve,English,Latin,1
180227,2d58f64dacbb37bbba6187c21a97efd8,199358,44245,Flowers for the Gathering,,Official,,English,Latin,1
505979,adeff0f341004fc9a5ce476dc0d16ffd,295833,12078,Snakey,758877072421,Official,Jewel Case,English,Latin,1
918614,297be7f8d1a54498bc56b6411780426a,53929,35726,Crunch,022071305020,Official,Jewel Case,English,Latin,1
653652,845913cada4e466789efc0085b2549c1,926529,687367,Musta romanssi,,Official,,Finnish,Latin,1
1121533,06819055f6c3480c87ef3e8e20c17bef,1133089,643572,Face It,,Official,CardboardPaper Sleeve,English,Latin,1
1085888,bbf8b1265c354d49b1dd386557f8130d,1102425,110490,World Cafe Live EP,602527812342,Official,,English,Latin,1
3580526,c38d993640c446e295ecff21f3390937,386728,102893,Die drei  103 Das Erbe des Meisterdiebes,886445750560,Official,None,German,Latin,1
938766,70f8d786877e4d81aa08fe287efbf755,330827,229912,Nanoalbum,,Official,,Czech,Latin,1
1175655,81e348219b50403c82f9018cee27caf5,1176040,85261,Modeselektion Volume 02,,Official,None,English,Latin,1
1014871,864907ebc07140dd81d1efeb11a31e55,274160,1,Great Movie Themes in Dolby Surround Horror Monsters Witches  Vampires,,Official,,English,Latin,1
193691,ad754ba3ea04460fb2b5753a7681b968,199934,53550,Llamamemañana,,Official,,Spanish,Latin,1
445431,409219d4f5f74438a58f9d6a23cbe9cd,760854,469503,Livehaftig und krank,4003099831629,Official,,German,Latin,1
674676,9e9b0ca014f94fafb77fc8c5909b6659,943234,1,Sexy Grooves Volume 3 Hot,,Official,,English,Latin,1
982045,aef3a5a1bbec4ba48277ab6b200ef74e,498310,347090,I Never Meant to Hurt Anyone Except for You,,Official,,English,Latin,1
93242,90f456b0e78f45eb9dcf34f4551bd865,92224,1261448,The Life and Times of Mike Fanning,791022147629,Official,,English,Latin,1
493944,f428b4b7554541c897424909b1ebdcdc,801098,1,Le Jardin de Mélodies  The Kings Noyse,,Official,,French,Latin,1
536381,d836be8bdf5b4617ab901c6e2f340e00,835898,203575,Freche Tattoos auf blutjungen Bankiers,4021934953022,Official,,German,Latin,1
1326088,e19492301e0140b0b723737958e45b77,1297245,332181,Kahden hengen disko,6438187122279,Official,,Finnish,Latin,1
382897,9ab74417495444deb15025359deadb44,11644,1,This Is Trance1 AM,,Official,,English,Latin,1
1068039,d6173310bb404c01a3f18af25f90990b,1089488,1,Nice Up the Dance UK Bubblers 198487,601811207321,Official,Jewel Case,English,Latin,1
90523,30f886dfa0a24d8db1d2ecad50eb4383,456281,134627,Moonlight,,,,English,Latin,1
1222775,6bab142718144dd593aac59eb9e936d0,1214376,1084086,Songs of Freedom,6419369992637,Official,,English,Latin,1
380901,af31e635af52476b8e07268b3dcd7068,729040,16043,Watershed,016861793654,Official,CardboardPaper Sleeve,English,Latin,1
1337396,ee17a9af1ad849dfaf3b92ed2e41e0ba,1305959,1222803,Love Riddle,,Official,,English,Latin,1
2639770,d293569ce4cd42fb8927784071cc7045,2335729,55910,Der Himmel schweigt,090317209920,Official,,,,1
1278522,d5e96d2eda724142a6661bfc1a27c65c,1259624,78907,Un agujero en el cielo,745099270223,Official,Jewel Case,Spanish,Latin,1
533591,ab528c02908c44d4acb990dac76c727b,833512,615231,Introducing Juanita Williams,,Official,,English,Latin,1
682765,07221f317d4145c3a154f3f8dabfe955,949540,1,Liftmusic Volume 3 Over the Sea Through the Spacec and Across the Desert,,Official,,English,Latin,1
578775,f270a1ad7be34b0cbad633fb2359df90,868642,360187,I Got Time  Stars Shine,,Official,,English,Latin,1
1611327,644b0fc994b448dab5e162feb40862a8,1529116,22065,The Complete RCA Albums Collection,886979394124,Official,,English,Latin,1
969887,6433b25fdf514830aaff174203914fa9,259197,1,Soul Food Thats What I Like,5014797020467,Official,,English,Latin,1
1140353,9a331a4a44b14664a788fd7fa08d4306,1148641,962577,Killing Mourning Love,,Official,,English,Latin,1
595105,dcf85dcfaa4e43f3bc70248febae8820,751029,139176,Dont Stop,600116847829,Official,,English,Latin,1
448163,d18435dcea0946c8af652c258d0ced75,517778,133377,Kaddish,016253103429,Official,,English,Latin,1
1290029,46d65279305a42db980ae0bda3f0ce11,1263385,1155151,Dagobert,,Official,None,German,Latin,1
3460413,c4dc77b153be449692a05dd3d824ff4c,1856938,2069808,Blanco,,,,,,1
523567,bde6d55136e64e66886f4ba4d11ed775,825105,46693,Honey Moon,789397005026,Official,,English,Latin,1
23538,c9261c6ef3d64f85be132eb22b866720,122899,73739,Mommy Im Sorry,,Official,,,Latin,1
624429,c0e80dc5c1314628834dba2c5647c193,904025,129212,Blue Dissolve,,Official,,English,Latin,1
52929,e007705d0ae6465caab1a480393eb207,190854,114093,Imagine This,751717560522,Official,,English,Latin,1
621029,a075566390104f1e9ef0e952489fd91f,901486,666836,Rock,,Official,,English,Latin,1
416897,dbd6c6efdae04e0a8756570268b0aed3,719183,104836,Godspeed,,Official,,English,Latin,1
983859,681c4530b7284fcdbf698e4d285020a5,529539,49010,My Life as a Child Star,,Official,,English,Latin,1
1221096,0c50675016264971953d4a9c2d3fbe00,1212983,1081811,Türk Müziğinde Keman İle Ölmeyen Şarkılar 1,,,,Turkish,Latin,1
900979,03c7b589dbf9410ba5931b2f2e9935d7,193794,129979,Cocoon Club,,Official,,,Latin,1
263106,4088b42eb50548acbdd975a27acc5c80,74887,45713,For the First Time,,Official,,English,Latin,1
442787,aad24344a6f64d7a8c462e6fc246396f,758305,1,Asian Garden 2 The World of Asian Grooves,4260036280579,Official,,Multiple languages,Latin,1
778954,6019c4f31fec4ff38c61d3f322e0ac7e,1024594,1,Around 40 ラブうた 90s,4988008025644,Official,,Japanese,Japanese,1
307072,6cb8f39573084c71a588a6b0ed3f1590,646805,146068,你要去哪裡,4710149633903,Official,,Chinese,Han Traditional variant,1
1186688,6542b605eb1b4bccbd3a581b77246520,1184781,1,Moods of Love 2,4260170635556,Official,None,English,Latin,1
96372,80a0e41604e642f68bb0f5232cf3d7b6,464781,70057,Life Is Like a Dance,8713299000331,Official,,English,Latin,1
1293359,4e99114f35674e9d84ad4a144b064835,1271413,3248,Classic Pavarotti,058622001721,Official,Jewel Case,Italian,Latin,1
1150421,1f798dc61a9d49a7a9e6d129320b9389,1156519,1,Eesti 70ndad,4740156506259,Official,Jewel Case,Estonian,Latin,1
63621,9c0ea72de2b84aadba4d2d8106bd2681,317962,9555,Asian Café,,Official,,,Latin,1
901979,78a9664fa7644fbba4193cb657fc0533,197809,120178,No Weapon Formed Against Us,,Official,,English,Latin,1
1080905,33c5409c51874ebd83d4be29532ae4d7,1100294,1,Musika Gaztetxeroa,,,,Basque,Latin,1
1969666,8ddf3808352c4057be3801377b08e3b7,1808727,303,Complete Home Recordings 19641966,,Bootleg,,English,Latin,1
676117,ea7fbcd0004e4f35b422e5b8febcaff0,944412,31389,Annihilator,5055006538922,Official,,English,Latin,1
618986,c435f83136c14cfcac15e67e64470603,899815,665867,Sick Little Things,,Official,,English,Latin,1
831491,d15f5f27003642ca9739561eef0f8820,1064843,308125,San Cadoco,8033706217108,Official,,Italian,Latin,1
1157926,7b5ac6c3576c4a97b024b8c9ab9a7bf3,1147470,1811,Travelling,5099944065324,Official,Jewel Case,English,Latin,1
1133241,99ae92b67d854a6fb1a1dfc2d54f6212,1142954,1,Mega 80 Volume 2,3596972071027,Official,Jewel Case,Multiple languages,Latin,1
2996604,77060b61667c4c3087a9b0f20f8ac2f6,2617291,261245,Mustermesse Basel 1956 Part 1,725095021920,Official,,,,1
171788,c95009b66e7a4f41be495be3ff79d115,190329,1,History of Trojan Records 19721995 Volume 2,766126190024,Official,,English,Latin,1
3082709,964c83d553d74b26b4271d8418b39229,2685767,820488,Voice of Heart,,Official,Slim Jewel Case,Japanese,Japanese,1
958583,6bdb933f0a54445cadeaebed0ef795f8,398851,277455,Givin Up Food for Punk,,Official,,English,Latin,1
1309846,16f02f83c3b848a5b61d469907ae8404,1284283,1192146,These Are the Times,,Official,None,English,Latin,1
642653,248b283c28c23326be676666eb30cfa3,227768,2594,Calle salud,685738175123,Official,,Spanish,Latin,1
673443,692a5e58e1623dce8ed3368707ec08c8,942201,815491,Rock Motivation,,Official,,English,Latin,1
674517,68a6873ca89e4225abfc354eb81e551a,943116,1,Rasta Reggae,,Official,,English,Latin,1
722849,f4d0dbf38c5f3297bc4586f68c78fba6,428725,197237,Fuck the Universe,,Official,Jewel Case,English,Latin,1
967327,b05133604a5140dbae527061c62f1eb0,313789,187683,Raus mit der Sprache,743214000021,Official,,German,Latin,1
1824310,e4d732ff1f404a998b365795af2c0c2d,1696487,1439870,Winterkartoffelknödel,9783898139915,Official,CardboardPaper Sleeve,German,Latin,1
551543,28b81406ce834850942f9c1886620afe,847944,624488,Light in Your Life,,Official,,English,Latin,1
689573,325be94367064b1bb6c42281c865e2ee,954706,710630,Light Em Up,,Official,,English,Latin,1
