species,version,language,flavor_text
id-26,34,6,"Wenn der in seinen Backentaschen gespeicherteStrom leer ist, stellt es seinen Schweif auf, umElektrizität aus der Luft zu ziehen."
id-26,34,7,"Cuando ha descargado las bolsas de las mejillas,levanta la cola y absorbe la carga eléctrica quehay en el ambiente."
id-26,34,8,"Quando le sacche elettriche sono scariche,rizza la coda per raccogliere elettricitàdall’atmosfera."
id-26,34,9,"If its electric pouches run empty, it raises its tailto gather electricity from the atmosphere."
id-26,34,11,電気袋が　空っぽに　なるとしっぽを　まっすぐ　立てて空気中の　電気を　集める。
id-26,34,12,如果电囊空了，它就会直直地竖起尾巴，收集空气中的电流。
id-27,33,1,かんそうした　すなちで　すなあびをするのが　すき。　からだに　ついたよごれと　みずけを　おとすのだ。
id-27,33,3,건조한 모래땅에서 모래를 끼얹는 것을좋아한다. 몸에 붙은 지저분한 것들을떨어뜨리고 물기를 없애는 것이다.
id-27,33,4,喜歡在乾燥的沙地上滾來滾去，藉此去掉身體上的髒污和水分。
id-27,33,5,Il aime se rouler dans le sable des zonesdésertiques pour se débarrasser des tracesde terre et d’humidité qui lui collent à la peau.
id-27,33,6,Es badet sehr gern im trockenen Sand. Dadurchbefreit es seinen Körper von Schmutz undFeuchtigkeit.
id-27,33,7,Le gusta revolcarse por la arena seca paraeliminar todo rastro de suciedad y humedaden la piel.
id-27,33,8,"Ama rotolarsi nella sabbia delle zone desertiche,per rimuovere ogni traccia di sporcizia e umiditàdal suo corpo."
id-27,33,9,"It loves to bathe in the grit of dry, sandy areas.By sand bathing, the Pokémon rids itself of dirtand moisture clinging to its body."
id-27,33,11,乾燥した　砂地で　砂浴びをするのが　好き。　体に　ついた汚れと　水気を　落とすのだ。
id-27,33,12,喜欢在干燥的沙地上滚来滚去，借此去掉身上的脏东西和水分。
id-27,34,1,じめんを　ほって　すあなを　つくる。ちちゅうの　かたい　いわも　するどいツメで　くだいて　ほりすすむぞ。
id-27,34,3,땅을 파서 굴을 만든다.땅속의 단단한 바위도 날카로운발톱으로 부수며 파고들어 간다.
id-27,34,4,會在地面挖洞築巢。即使遇到地下堅硬的岩石，也會用銳利的爪子擊碎並向前挖進。
id-27,34,5,"Il creuse le sol pour construire sa tanière.Rien n’arrête ses griffes acérées, pas mêmela roche la plus solide."
id-27,34,6,"Es gräbt sich seinen Bau im Erdboden. Stößt esdabei auf harte Steine, zerstört es diese mitseinen scharfen Krallen und gräbt unbeirrt weiter."
id-27,34,7,"Excava madrigueras profundas en las que vive.Parte con sus afiladas garras cualquier roca, pordura que sea, que le entorpezca el camino."
id-27,34,8,"Scava nel terreno per costruire la sua tana,frantumando anche le rocce più dure coni suoi artigli affilati."
id-27,34,9,"It burrows into the ground to create its nest. Ifhard stones impede its tunneling, it uses its sharpclaws to shatter them and then carries on digging."
id-27,34,11,地面を　掘って　巣穴を　つくる。地中の　硬い　岩も　鋭い　ツメで砕いて　掘り進むぞ。
id-27,34,12,会在地上挖洞建造巢穴。挖洞时，即便遇到地里的坚硬岩石，也能用尖锐的爪子弄碎后继续挖进。
id-28,33,1,しつどが　ひくい　とちで　くらすサンドパンほど　せなかの　トゲのてざわりは　かたく　なめらかになる。
id-28,33,3,습도가 낮은 땅에서 사는고지일수록 등에 난 가시의감촉은 단단하고 매끄럽다.
id-28,33,4,越是在濕度低的地方生活的穿山王，背上尖刺的觸感就會越堅硬光滑。
id-28,33,5,"Plus son habitat est sec, plus ses épinesdorsales deviennent dures et lisses."
id-28,33,6,"Je trockener das Gebiet ist, in dem Sandamerlebt, desto härter und glatter fühlen sich dieStacheln an seinem Rücken an."
id-28,33,7,"Cuanto más seco es el terreno en el que habita,más duras y lisas se vuelven las púas que lerecubren la espalda."
id-28,33,8,"Più secco è il territorio dove Sandslash vive,più i suoi aculei dorsali diventano lisci e duri."
id-28,33,9,"The drier the area Sandslash lives in, the harderand smoother the Pokémon’s spikes will feelwhen touched."
id-28,33,11,湿度が　低い　土地で　暮らすサンドパンほど　背中の　棘の手触りは　硬く　滑らかになる。
id-28,33,12,越是在湿度低的地方生活的穿山王，背上的尖刺摸起来就越是坚硬光滑。
id-28,34,1,するどい　ツメを　ひっかけて　きをのぼる。　したで　まつ　サンドたちにきのみを　おとし　わけあたえるのだ。
id-28,34,3,날카로운 발톱으로 찍으며 나무에 오른다.아래에서 기다리는 모래두지들에게나무열매를 떨어뜨려 나눠준다.
id-28,34,4,會用銳利的爪子當作鉤子來爬樹。這是為了將樹果擊落，分給在樹下等待的穿山鼠們。
id-28,34,5,Il grimpe aux arbres grâce à ses griffes acéréeset fait tomber des Baies pour les Sabelettequi attendent au sol.
id-28,34,6,"Mit seinen scharfen Krallen klettert es auf Bäumeund wirft unten wartenden Sandan Beeren zu,die sie sich dann teilen."
id-28,34,7,Trepa a los árboles con sus afiladas garras y dejacaer bayas para los Sandshrew que esperandebajo.
id-28,34,8,"Si arrampica sugli alberi utilizzando i suoi artigliaffilati per poi condividere le bacche che trovacon i Sandshrew, che aspettano sotto."
id-28,34,9,"It climbs trees by hooking on with its sharp claws.Sandslash shares the berries it gathers, droppingthem down to Sandshrew waiting below the tree."
id-28,34,11,鋭い　ツメを　ひっかけて　木を登る。　下で　待つ　サンドたちに木の実を　落とし　分け与えるのだ。
id-28,34,12,会将锐利的爪子钩在树上爬树。这是为了设法使树果掉落，分给等在树下的穿山鼠们。
id-29,33,1,オスよりも　においに　びんかん。ヒゲで　かざむきを　かくにんしながらかざしもで　エサを　さがすのだ。
id-29,33,3,수컷보다 냄새에 민감하다.수염으로 바람의 방향을 확인하면서흘러온 냄새로 먹이를 찾는다.
id-29,33,4,對氣味比雄性還要敏感。會一邊用鬍鬚確認風向，一邊在下風處尋找食物。
id-29,33,5,"Son odorat est plus développé que celui du mâle.Quand Nidoran♀ cherche à manger, il reste dansle sens du vent, qu’il détecte avec ses vibrisses."
id-29,33,6,"Sie sind geruchsempfindlicher als Nidoran♂.Auf Nahrungssuche folgen sie der Windrichtung,die sie mit ihren Tasthaaren ermitteln."
id-29,33,7,Posee un olfato más fino que los Nidoran♂. Usalos bigotes para percibir la dirección del viento ybuscar comida a sotavento de sus depredadores.
id-29,33,8,È più sensibile agli odori rispetto ai maschi.Capta le correnti d’aria con le vibrisse e siposiziona sottovento per cercare le prede.
id-29,33,9,"Females are more sensitive to smells than males.While foraging, they’ll use their whiskers to checkwind direction and stay downwind of predators."
id-29,33,11,オスよりも　匂いに　敏感。ヒゲで　風向きを　確認しながら風下で　エサを　探すのだ。
id-29,33,12,对于气味比雄性更敏感。会一边用胡须确认风向，一边在下风处寻找食物。
id-29,34,1,かたい　まえばで　きのみを　くだいてたべる。　ツノの　さきは　オスよりすこし　まるみを　おびている。
id-29,34,3,단단한 앞니로 나무열매를깨물어 먹는다. 뿔의 끝은수컷보다 조금 둥그스름하다.
id-29,34,4,會用堅硬的門牙咬碎樹果後吃下。角的尖端會比雄性還要圓一些。
id-29,34,5,Ce Pokémon se nourrit de Baies en les ouvrantavec ses incisives. Le bout de sa corne est plusarrondi que celui du mâle.
id-29,34,6,"Mit ihren harten Vorderzähnen zerteilen sieBeeren, bevor sie diese essen. Die Spitze ihresHorns ist etwas abgerundeter als bei Männchen."
id-29,34,7,Parte las bayas con sus duros incisivos paracomérselas. La punta del cuerno de las hembrases más redondeada que la de los machos.
id-29,34,8,Mangia le bacche frantumandole con i robustiincisivi. La punta del corno è leggermente piùarrotondata rispetto a quella del maschio.
id-29,34,9,It uses its hard incisor teeth to crush and eatberries. The tip of a female Nidoran’s horn is abit more rounded than the tip of a male’s horn.
id-29,34,11,硬い　前歯で　木の実を　砕いて　食べる。ツノの　先は　オスより　少し丸みを　帯びている。
id-29,34,12,用坚硬的门牙咬碎树果吃。和雄性相比，角的尖端稍圆一些。
id-30,33,1,ひたいの　ツノは　こどもに　エサをあたえるときに　ささらないようたいかしたと　かんがえられている。
id-30,33,3,이마의 뿔은 새끼에게 먹이를줄 때 찌르지 않도록퇴화했다고 추측되고 있다.
id-30,33,4,人們認為牠額頭上的角是為了避免在給孩子餵食時刺到孩子而退化的。
id-30,33,5,On pense que sa corne frontale s’est atrophiéepour lui permettre de nourrir ses petits sansles blesser.
id-30,33,6,"Man geht davon aus, dass sich das Horn aufihrem Kopf zurückgebildet hat, damit sie ihreJungen nicht beim Füttern verletzen."
id-30,33,7,Se cree que el cuerno de la frente se le haatrofiado para evitar herir a sus crías alalimentarlas.
id-30,33,8,Si pensa che il corno sulla fronte si sia atrofizzatoper evitare che Nidorina punga i suoi cuccioliquando li nutre.
id-30,33,9,The horn on its head has atrophied. It’s thoughtthat this happens so Nidorina’s children won’t getpoked while their mother is feeding them.
id-30,33,11,額の　ツノは　子どもに　エサを与えるときに　刺さらないよう退化したと　考えられている。
id-30,33,12,人们认为它额头上的角是为了防止给孩子喂食时刺到它们而退化的。
id-30,34,1,むれに　キケンが　せまると　なかまでけっそくして　ちょうおんぱのだいがっしょうを　おみまいするぞ。
id-30,34,3,무리에 위험이 닥치면동료와 결속하여초음파로 크게 합창한다.
id-30,34,4,有危險逼近群體時，會與夥伴們團結一致地用超音波的大合唱來攻擊。
id-30,34,5,"Si un danger menace le groupe, ces Pokémonse réunissent et l’affrontent en émettantdes ultrasons en chœur."
id-30,34,6,"Nähert sich Gefahr, schließen sie sich mit anderenArtgenossen zusammen und begegnen derBedrohung mit einem Chor aus Ultraschallwellen."
id-30,34,7,"Cuando el peligro se cierne sobre la manada,los miembros unen fuerzas para defenderseemitiendo un coro de ondas ultrasónicas."
id-30,34,8,"Quando il branco è minacciato da un pericolo,i suoi membri uniscono le forze e dispieganoun coro di ultrasuoni."
id-30,34,9,"If the group is threatened, these Pokémon willband together to assault enemies with a chorusof ultrasonic waves."
id-30,34,11,群れに　危険が　せまると　仲間で結束して　超音波の　大合唱をおみまいするぞ。
id-30,34,12,如果族群遇到了危险，会和伙伴们团结起来，施展出超音波大合唱。
id-31,33,1,せめるよりも　まもるほうが　とくい。よろいのような　ウロコで　いかなるこうげきからも　こどもを　まもる。
id-31,33,3,공격보다는 방어가 특기다.갑옷 같은 비늘로 어떠한공격에도 새끼를 지킨다.
id-31,33,4,比起攻擊更擅於防守。會用像鎧甲般的堅硬鱗片保護孩子不被任何攻擊傷害。
id-31,33,5,"Il est plus doué pour se défendre que pourattaquer. Grâce à son blindage d’écailles,il protège ses petits de toute agression."
id-31,33,6,Sie sind eher defensiv als offensiv veranlagt.Mit ihren panzerartigen Schuppen schützen sieihre Jungen vor jeglichen Angriffen.
id-31,33,7,Su defensa destaca sobre la capacidad ofensiva.Usa las escamas del cuerpo como una corazapara proteger a su prole de cualquier ataque.
id-31,33,8,"Più abile nella difesa che nell’attacco,protegge i cuccioli da qualunque attaccograzie alla corazza di squame."
id-31,33,9,"Nidoqueen is better at defense than offense.With scales like armor, this Pokémon will shieldits children from any kind of attack."
id-31,33,11,攻めるよりも　守るほうが　得意。鎧のような　ウロコで　いかなる攻撃からも　子どもを　守る。
id-31,33,12,比起进攻更擅长防守。会用铠甲般的鳞片保护孩子免受任何攻击的伤害。
id-31,34,1,せなかの　トゲの　すきまに　こどもをのせて　あやす。　そのときに　どくがでることは　けっして　ないのだ。
id-31,34,3,등의 가시 틈에 새끼를태우고 달랜다. 이때는 독이절대 나오지 않는다.
id-31,34,4,會把孩子放在背上的刺與刺之間來哄牠們。這時候絕對不會釋放毒素。
