pokemon,ability,is_hidden,slot
rec-355-dup-1,id-26,0,1
id-557,rec-5-dup-1,0,1
rec-10019-dup-0,rec-144-dup-1,0,1
rec-517-dup-0,rec-108-dup-0,0,1
rec-725-dup-1,rec-22-dup-1,1,3
id-180,rec-9-dup-0,0,1
id-847,rec-239-dup-0,1,3
id-618,rec-9-dup-0,0,1
rec-51-dup-0,rec-8-dup-0,0,1
id-432,rec-20-dup-0,0,2
rec-787-dup-1,rec-229-dup-0,0,1
rec-740-dup-1,rec-52-dup-0,0,1
rec-811-dup-0,rec-229-dup-1,1,3
id-10037,rec-36-dup-1,0,1
id-614,rec-81-dup-1,0,1
rec-321-dup-1,id-46,1,3
id-10159,rec-50-dup-0,0,1
rec-121-dup-1,rec-30-dup-0,0,2
rec-10098-dup-0,rec-9-dup-0,0,1
id-108,rec-20-dup-0,0,1
id-39,rec-132-dup-0,1,3
rec-438-dup-1,rec-69-dup-0,0,2
rec-464-dup-0,rec-31-dup-0,0,1
rec-397-dup-0,rec-22-dup-0,0,1
id-495,rec-126-dup-0,1,3
rec-164-dup-0,rec-15-dup-0,0,1
rec-226-dup-1,id-41,1,3
rec-324-dup-0,id-75,1,3
id-594,rec-144-dup-1,1,3
rec-599-dup-1,id-58,0,2
rec-770-dup-0,id-195,0,1
rec-434-dup-0,rec-51-dup-0,1,3
id-398,rec-22-dup-1,0,1
id-555,rec-161-dup-0,1,3
rec-534-dup-0,id-125,0,2
rec-238-dup-0,rec-12-dup-0,0,1
rec-558-dup-0,rec-5-dup-1,0,1
id-10099,rec-31-dup-0,1,3
rec-159-dup-0,id-67,0,1
rec-158-dup-1,id-67,0,1
rec-734-dup-0,rec-173-dup-0,0,2
rec-531-dup-0,id-131,0,1
rec-10087-dup-1,id-125,0,1
rec-361-dup-0,id-141,1,3
rec-832-dup-0,id-218,0,1
id-10015,rec-59-dup-0,0,1
rec-97-dup-0,rec-108-dup-0,0,2
rec-49-dup-0,rec-147-dup-1,1,3
rec-667-dup-1,id-79,0,1
id-797,rec-224-dup-0,0,1
rec-10065-dup-0,rec-31-dup-0,0,1
id-410,rec-5-dup-0,0,1
rec-186-dup-0,rec-2-dup-0,1,3
id-805,rec-224-dup-0,0,1
id-199,rec-20-dup-0,0,2
rec-350-dup-1,rec-63-dup-0,0,1
id-393,rec-128-dup-0,1,3
rec-10074-dup-0,rec-174-dup-0,0,1
rec-279-dup-0,rec-51-dup-0,0,1
rec-561-dup-1,id-110,1,3
rec-10133-dup-0,rec-197-dup-0,0,1
id-137,rec-36-dup-0,0,1
id-797,rec-224-dup-1,0,1
rec-133-dup-0,rec-50-dup-0,0,1
id-806,rec-224-dup-0,0,1
rec-70-dup-0,id-34,0,1
rec-508-dup-0,id-146,0,2
rec-854-dup-0,id-130,1,3
id-774,rec-197-dup-0,0,1
rec-677-dup-1,id-151,0,2
id-353,rec-15-dup-0,0,1
id-10096,rec-31-dup-0,1,3
id-203,rec-157-dup-1,1,3
rec-10109-dup-0,rec-5-dup-0,0,2
rec-10164-dup-1,rec-144-dup-1,1,3
rec-316-dup-0,id-64,0,1
id-280,rec-36-dup-0,0,2
rec-657-dup-0,id-67,0,1
rec-358-dup-1,id-26,0,1
id-459,rec-117-dup-1,0,1
id-303,rec-52-dup-0,0,1
rec-770-dup-1,rec-8-dup-0,1,3
id-735,rec-198-dup-1,0,1
rec-79-dup-0,rec-144-dup-0,1,3
rec-704-dup-0,rec-157-dup-0,0,1
id-844,rec-8-dup-1,1,3
rec-657-dup-1,id-67,0,1
rec-75-dup-1,rec-8-dup-0,1,3
rec-583-dup-0,rec-81-dup-1,0,2
id-839,rec-243-dup-1,0,1
rec-10162-dup-0,rec-50-dup-0,0,1
rec-10109-dup-0,rec-206-dup-0,1,3
rec-6-dup-1,rec-94-dup-0,1,3
rec-10168-dup-0,id-251,0,2
rec-79-dup-0,rec-12-dup-0,0,1
rec-10165-dup-0,rec-20-dup-0,0,2
rec-539-dup-0,rec-5-dup-1,0,1
rec-164-dup-0,rec-15-dup-0,0,1
id-10115,rec-69-dup-0,1,3
id-346,rec-114-dup-0,1,3
rec-10128-dup-0,rec-126-dup-1,1,3
rec-596-dup-0,id-68,1,3
rec-677-dup-1,rec-20-dup-0,1,3
rec-655-dup-0,id-170,1,3
rec-362-dup-1,id-115,0,2
rec-655-dup-0,rec-66-dup-0,0,1
id-10068,rec-39-dup-0,0,1
rec-269-dup-0,id-19,0,1
rec-75-dup-0,rec-69-dup-0,0,1
id-432,rec-128-dup-0,1,3
rec-427-dup-1,id-103,0,2
id-130,rec-22-dup-0,0,1
id-10129,rec-12-dup-0,1,3
id-795,rec-224-dup-0,0,1
id-100,rec-9-dup-1,0,2
rec-217-dup-1,id-127,1,3
rec-773-dup-0,rec-225-dup-1,0,1
rec-10130-dup-0,rec-197-dup-0,0,1
id-686,rec-126-dup-1,0,1
rec-326-dup-0,rec-20-dup-0,0,2
id-402,rec-101-dup-0,1,3
id-837,rec-243-dup-1,0,1
id-89,rec-60-dup-0,0,2
rec-734-dup-0,rec-173-dup-0,0,2
rec-186-dup-1,rec-2-dup-0,1,3
rec-10145-dup-0,rec-209-dup-1,0,1
rec-233-dup-1,id-88,0,2
rec-641-dup-0,rec-128-dup-0,1,3
rec-10-dup-0,id-19,0,1
rec-529-dup-0,id-159,0,2
id-327,rec-126-dup-0,1,3
id-10039,rec-185-dup-0,0,1
rec-723-dup-0,id-203,1,3
id-758,rec-12-dup-0,1,3
rec-53-dup-0,id-7,0,1
id-766,rec-128-dup-0,1,3
rec-10107-dup-0,rec-101-dup-0,0,2
rec-78-dup-0,id-18,0,2
rec-427-dup-1,rec-50-dup-0,0,1
id-796,rec-224-dup-1,0,1
rec-568-dup-1,id-1,0,1
id-128,rec-22-dup-0,0,1
rec-63-dup-0,id-28,0,1
rec-508-dup-0,rec-113-dup-0,1,3
rec-103-dup-0,id-34,0,1
rec-10133-dup-1,rec-197-dup-1,0,1
rec-232-dup-0,rec-5-dup-0,0,1
rec-10-dup-0,rec-50-dup-0,1,3
id-842,rec-47-dup-0,1,3
id-10028,rec-15-dup-0,1,3
rec-897-dup-0,id-265,0,1
rec-589-dup-0,id-75,0,2
id-123,rec-101-dup-0,0,2
rec-73-dup-0,id-44,1,3
id-661,rec-177-dup-0,1,3
rec-811-dup-0,rec-229-dup-0,1,3
rec-10030-dup-1,id-53,0,1
id-302,rec-51-dup-0,0,1
rec-678-dup-1,rec-51-dup-0,0,1
rec-743-dup-0,id-175,1,3
id-124,rec-12-dup-1,0,1
rec-342-dup-0,rec-52-dup-0,0,1
rec-10170-dup-1,rec-128-dup-0,0,1
rec-427-dup-0,id-103,0,2
id-576,rec-23-dup-1,1,3
id-827,rec-198-dup-0,1,3
rec-305-dup-0,rec-5-dup-1,0,1
rec-250-dup-0,rec-144-dup-0,1,3
rec-286-dup-0,rec-90-dup-0,0,2
rec-348-dup-0,id-4,0,1
rec-10019-dup-1,rec-144-dup-0,0,1
rec-660-dup-1,id-53,0,1
id-320,rec-12-dup-1,0,2
rec-465-dup-1,rec-144-dup-1,1,3
id-675,rec-113-dup-0,1,3
rec-457-dup-0,rec-114-dup-1,0,2
rec-667-dup-0,id-127,0,2
rec-139-dup-0,id-33,0,1
rec-523-dup-0,rec-31-dup-0,0,1
rec-319-dup-0,id-3,1,3
rec-613-dup-0,id-202,0,2
rec-250-dup-0,rec-144-dup-1,1,3
rec-508-dup-0,rec-22-dup-0,0,1
rec-331-dup-0,rec-8-dup-0,0,1
rec-10031-dup-0,id-119,0,2
rec-79-dup-0,rec-12-dup-1,0,1
id-894,rec-262-dup-1,0,1
id-410,rec-5-dup-1,0,1
id-77,rec-50-dup-0,0,1
rec-10181-dup-0,rec-188-dup-0,0,1
rec-192-dup-0,rec-94-dup-0,0,2
rec-886-dup-0,id-29,0,1
rec-10074-dup-0,rec-174-dup-1,0,1
rec-18-dup-1,rec-51-dup-0,0,1
rec-358-dup-0,id-26,0,1
id-36,rec-109-dup-0,1,3
rec-601-dup-1,id-58,0,2
rec-738-dup-0,id-26,0,1
rec-68-dup-0,id-99,0,2
rec-677-dup-0,rec-51-dup-0,0,1
rec-133-dup-0,id-107,1,3
rec-75-dup-0,rec-5-dup-1,0,2
rec-10140-dup-0,rec-197-dup-1,0,1
rec-90-dup-1,id-142,1,3
id-184,rec-157-dup-1,1,3
rec-880-dup-0,id-10,0,1
rec-53-dup-0,rec-101-dup-0,0,2
rec-654-dup-0,id-170,1,3
id-10097,rec-31-dup-0,1,3
id-190,rec-50-dup-0,0,1
id-181,rec-9-dup-0,0,1
rec-831-dup-0,rec-50-dup-0,0,2
id-168,rec-15-dup-0,0,2
rec-544-dup-0,id-38,0,1
id-10105,rec-8-dup-0,0,1
rec-846-dup-0,rec-239-dup-0,1,3
id-10049,rec-45-dup-1,0,1
id-65,rec-39-dup-0,0,2
rec-10032-dup-0,id-53,0,1
id-10081,rec-31-dup-0,1,3
id-10172,rec-144-dup-1,1,3
rec-424-dup-0,rec-92-dup-0,1,3
rec-50-dup-0,id-159,1,3
id-300,rec-147-dup-0,1,3
id-582,rec-81-dup-1,0,2
id-726,rec-22-dup-0,1,3
rec-832-dup-0,id-80,0,2
id-390,rec-66-dup-0,0,1
id-522,rec-31-dup-0,0,1
id-242,rec-30-dup-0,0,1
rec-365-dup-0,rec-47-dup-0,0,1
rec-10112-dup-0,id-82,0,2
id-850,rec-73-dup-0,0,2
rec-613-dup-0,id-155,1,3
rec-121-dup-0,id-148,1,3
rec-610-dup-0,id-127,1,3
rec-295-dup-0,rec-113-dup-0,1,3
rec-286-dup-0,rec-101-dup-0,1,3
rec-397-dup-0,rec-22-dup-0,0,1
rec-114-dup-1,id-34,0,1
rec-279-dup-0,rec-2-dup-0,0,2
rec-350-dup-0,id-172,0,2
rec-121-dup-0,rec-35-dup-0,0,1
rec-602-dup-0,id-26,0,1
rec-783-dup-0,id-142,1,3
id-10097,rec-9-dup-0,0,1
id-10081,rec-9-dup-0,0,1
rec-10005-dup-0,id-107,0,1
rec-575-dup-1,id-119,0,1
rec-833-dup-1,id-33,1,3
rec-437-dup-0,id-26,0,1
rec-10103-dup-0,rec-117-dup-1,1,3
rec-163-dup-0,rec-15-dup-0,0,1
rec-435-dup-1,id-106,0,2
id-795,rec-224-dup-1,0,1
rec-1-dup-0,id-34,1,3
rec-10143-dup-0,rec-209-dup-1,0,1
rec-10025-dup-1,id-151,0,2
rec-625-dup-1,rec-128-dup-0,0,1
rec-139-dup-1,id-33,0,1
rec-186-dup-0,rec-2-dup-0,1,3
rec-589-dup-1,id-68,0,1
id-256,rec-66-dup-0,0,1
id-514,rec-66-dup-0,1,3
rec-568-dup-1,id-106,1,3
rec-507-dup-0,rec-113-dup-0,1,3
rec-556-dup-1,id-34,0,2
id-301,rec-147-dup-0,1,3
id-346,rec-114-dup-1,1,3
id-449,rec-45-dup-1,0,1
rec-90-dup-0,rec-92-dup-0,0,2
id-174,rec-132-dup-1,1,3
id-364,rec-47-dup-0,0,1
rec-565-dup-0,rec-5-dup-0,0,2
rec-667-dup-1,id-127,0,2
rec-828-dup-0,rec-198-dup-0,1,3
rec-770-dup-1,rec-8-dup-0,1,3
id-10148,rec-31-dup-0,1,3
id-10131,rec-197-dup-0,0,1
rec-811-dup-1,rec-229-dup-0,1,3
rec-579-dup-0,rec-144-dup-1,1,3
rec-634-dup-1,id-55,0,1
id-559,rec-22-dup-1,1,3
rec-444-dup-0,id-24,1,3
rec-10031-dup-1,id-119,0,2
id-10106,rec-8-dup-1,0,1
rec-601-dup-1,id-57,0,1
id-234,rec-157-dup-0,1,3
id-463,rec-20-dup-0,0,1
rec-838-dup-0,id-49,0,2
rec-261-dup-0,rec-50-dup-0,0,1
rec-159-dup-0,id-125,1,3
rec-484-dup-0,id-140,1,3
rec-10132-dup-0,rec-197-dup-0,0,1
rec-325-dup-0,id-82,1,3
id-303,rec-22-dup-0,0,2
rec-437-dup-1,id-134,1,3
id-276,rec-113-dup-0,1,3
rec-586-dup-0,rec-157-dup-1,0,2
id-339,rec-12-dup-1,0,1
rec-227-dup-0,id-133,1,3
id-814,rec-66-dup-0,0,1
rec-139-dup-1,id-75,0,2
rec-543-dup-0,id-68,0,2
rec-324-dup-0,id-70,0,2
rec-553-dup-0,rec-22-dup-0,0,1
id-476,rec-5-dup-1,0,1
rec-316-dup-1,id-64,0,1
rec-404-dup-1,rec-22-dup-1,0,2
id-10115,rec-31-dup-0,0,2
id-10135,rec-197-dup-0,0,1
rec-10107-dup-1,id-53,0,1
rec-10076-dup-0,id-181,0,1
rec-10165-dup-0,rec-144-dup-0,1,3
rec-10161-dup-1,id-181,0,2
id-180,rec-9-dup-1,0,1
rec-21-dup-0,id-97,1,3
rec-521-dup-0,id-79,1,3
rec-10150-dup-0,id-175,1,3
rec-563-dup-1,id-152,0,1
id-664,rec-132-dup-1,1,3
rec-821-dup-1,id-145,1,3
id-349,rec-12-dup-1,0,2
id-128,rec-22-dup-1,0,1
id-440,rec-132-dup-0,1,3
rec-292-dup-0,id-25,0,1
rec-833-dup-1,id-75,0,2
id-672,rec-157-dup-0,0,1
rec-709-dup-0,rec-30-dup-0,0,1
rec-517-dup-0,rec-108-dup-1,0,1
rec-344-dup-0,id-26,0,1
rec-682-dup-0,id-131,0,1
rec-369-dup-0,id-33,0,1
rec-164-dup-1,id-110,1,3
id-10099,rec-9-dup-0,0,1
rec-97-dup-0,rec-39-dup-0,1,3
id-48,rec-50-dup-0,1,3
rec-120-dup-0,id-148,1,3
rec-558-dup-0,rec-5-dup-1,0,1
rec-450-dup-0,id-159,1,3
id-696,rec-5-dup-1,1,3
rec-215-dup-1,rec-51-dup-0,0,2
rec-35-dup-0,rec-132-dup-1,1,3
rec-565-dup-0,rec-5-dup-0,0,2
id-245,rec-39-dup-0,1,3
rec-96-dup-0,rec-15-dup-0,0,1
id-733,rec-92-dup-0,0,2
rec-312-dup-0,id-58,0,1
rec-864-dup-0,rec-253-dup-0,1,3
rec-10130-dup-0,rec-197-dup-1,0,1
id-876,rec-227-dup-0,1,3
id-698,rec-174-dup-0,0,1
rec-753-dup-1,rec-126-dup-1,1,3
rec-820-dup-0,id-82,1,3
id-25,rec-31-dup-0,1,3
rec-838-dup-0,rec-243-dup-1,0,1
rec-513-dup-1,rec-66-dup-0,1,3
rec-10164-dup-1,id-82,0,1
id-345,rec-114-dup-0,1,3
rec-472-dup-0,rec-52-dup-0,0,1
rec-462-dup-0,rec-5-dup-1,0,2
rec-426-dup-1,id-84,0,2
rec-10184-dup-0,rec-101-dup-0,1,3
rec-10164-dup-0,rec-20-dup-0,0,2
id-10134,rec-197-dup-0,0,1
rec-211-dup-1,rec-22-dup-0,1,3
rec-748-dup-0,rec-144-dup-0,1,3
rec-10151-dup-0,rec-20-dup-0,0,1
rec-10083-dup-0,rec-31-dup-0,1,3
rec-10118-dup-0,id-211,0,1
id-628,rec-51-dup-0,0,1
rec-90-dup-1,rec-92-dup-0,0,2
rec-575-dup-0,id-172,0,2
rec-705-dup-0,rec-157-dup-0,0,1
rec-568-dup-0,rec-60-dup-0,0,2
rec-164-dup-0,id-110,1,3
id-590,rec-144-dup-0,1,3
id-198,rec-15-dup-0,0,1
id-10186,rec-20-dup-0,0,1
rec-133-dup-0,rec-50-dup-0,0,1
rec-808-dup-0,id-42,0,1
id-28,rec-8-dup-0,0,1
rec-517-dup-0,rec-108-dup-1,0,1
rec-401-dup-1,rec-50-dup-0,1,3
rec-697-dup-0,rec-173-dup-0,0,1
rec-501-dup-0,id-75,1,3
rec-457-dup-0,rec-114-dup-0,0,2
id-440,rec-30-dup-0,0,1
rec-734-dup-1,rec-198-dup-0,0,1
rec-575-dup-0,id-119,0,1
rec-51-dup-0,id-159,1,3
rec-366-dup-0,id-155,1,3
id-351,rec-59-dup-0,0,1
rec-528-dup-0,id-103,0,2
rec-709-dup-0,id-119,0,2
rec-775-dup-0,id-213,0,1
rec-10167-dup-1,id-26,0,1
id-10154,rec-5-dup-0,1,3
rec-10137-dup-0,rec-197-dup-1,0,1
rec-743-dup-0,id-19,0,2
id-431,rec-51-dup-0,1,3
rec-217-dup-0,rec-95-dup-0,0,2
rec-811-dup-1,id-65,0,1
rec-427-dup-1,rec-50-dup-0,0,1
id-10174,rec-95-dup-0,1,3
rec-678-dup-0,id-158,1,3
rec-10143-dup-0,rec-209-dup-0,0,1
rec-605-dup-0,id-28,0,2
rec-51-dup-0,id-71,0,2
rec-10112-dup-1,rec-143-dup-0,0,1
rec-367-dup-1,id-41,1,3
rec-217-dup-0,id-127,1,3
rec-144-dup-0,rec-81-dup-0,1,3
rec-524-dup-1,rec-5-dup-1,0,1
id-642,rec-128-dup-0,1,3
rec-54-dup-0,id-13,0,2
id-567,rec-129-dup-0,0,1
rec-331-dup-1,rec-8-dup-0,0,1
id-518,rec-108-dup-0,0,1
id-10104,rec-81-dup-1,0,1
id-696,rec-5-dup-0,1,3
rec-96-dup-0,rec-108-dup-0,0,2
rec-465-dup-1,rec-144-dup-0,1,3
rec-880-dup-0,id-55,0,2
id-473,rec-47-dup-0,1,3
rec-95-dup-0,rec-5-dup-1,0,2
rec-428-dup-1,id-56,0,1
id-10139,rec-197-dup-1,0,1
id-732,rec-51-dup-0,0,1
rec-26-dup-0,rec-9-dup-0,0,1
rec-660-dup-0,id-37,1,3
rec-523-dup-0,rec-157-dup-1,1,3
rec-465-dup-1,id-34,0,1
rec-428-dup-1,id-7,1,3
rec-10098-dup-0,rec-31-dup-0,1,3
rec-10113-dup-0,id-82,0,2
id-711,rec-15-dup-0,1,3
rec-10166-dup-0,id-80,0,1
rec-760-dup-1,id-127,1,3
id-699,rec-174-dup-0,0,1
rec-156-dup-0,id-18,1,3
id-135,rec-95-dup-0,1,3
rec-83-dup-0,rec-128-dup-0,1,3
rec-10132-dup-0,rec-197-dup-1,0,1
id-81,rec-5-dup-1,0,2
id-538,rec-39-dup-0,0,2
rec-10058-dup-1,id-159,0,1
rec-10038-dup-0,rec-23-dup-0,0,1
id-689,rec-124-dup-0,1,3
rec-748-dup-0,id-7,0,2
rec-880-dup-0,id-146,1,3
id-10160,rec-9-dup-1,0,1
rec-347-dup-0,id-4,0,1
id-731,rec-51-dup-0,0,1
rec-235-dup-1,rec-101-dup-0,0,2
rec-34-dup-0,id-38,0,1
rec-505-dup-0,rec-35-dup-0,0,1
rec-660-dup-0,id-53,0,1
id-432,rec-47-dup-0,0,1
rec-340-dup-0,rec-12-dup-0,0,1
rec-340-dup-0,id-107,0,2
rec-684-dup-0,id-84,1,3
rec-846-dup-0,id-33,0,1
rec-365-dup-0,rec-12-dup-1,1,3
id-471,rec-81-dup-0,0,1
rec-365-dup-1,rec-12-dup-1,1,3
id-115,rec-113-dup-0,0,2
rec-20-dup-1,rec-50-dup-0,0,1
rec-749-dup-1,id-192,0,2
id-884,rec-242-dup-0,1,3
rec-10093-dup-0,id-82,0,1
rec-828-dup-0,rec-198-dup-1,1,3
id-298,rec-47-dup-0,0,1
id-663,rec-177-dup-0,1,3
rec-397-dup-0,rec-22-dup-1,0,1
rec-831-dup-0,rec-50-dup-0,0,2
rec-886-dup-0,id-130,1,3
rec-831-dup-0,id-171,1,3
rec-84-dup-0,rec-50-dup-0,0,1
id-894,rec-262-dup-0,0,1
rec-507-dup-0,rec-22-dup-0,0,1
id-241,rec-113-dup-0,0,2
id-834,rec-173-dup-1,0,1
rec-787-dup-1,rec-229-dup-1,0,1
rec-294-dup-0,rec-113-dup-0,1,3
rec-18-dup-1,rec-77-dup-0,0,2
rec-10070-dup-1,rec-173-dup-1,0,1
rec-381-dup-0,id-26,0,1
rec-366-dup-0,id-75,0,1
rec-258-dup-1,id-6,1,3
id-443,rec-8-dup-1,0,1
rec-404-dup-0,rec-22-dup-0,0,2
rec-148-dup-0,rec-63-dup-0,1,3
rec-233-dup-1,id-148,1,3
rec-479-dup-1,id-26,0,1
rec-26-dup-1,rec-9-dup-0,0,1
rec-250-dup-0,rec-144-dup-1,1,3
rec-10112-dup-0,rec-143-dup-1,0,1
rec-501-dup-0,id-67,0,1
rec-74-dup-0,rec-5-dup-0,0,2
rec-558-dup-0,id-133,1,3
rec-821-dup-0,id-145,1,3
rec-163-dup-0,rec-51-dup-0,0,2
rec-84-dup-0,rec-50-dup-0,0,1
rec-10-dup-1,rec-50-dup-0,1,3
rec-365-dup-0,rec-47-dup-0,0,1
id-10080,rec-31-dup-0,1,3
rec-677-dup-0,rec-20-dup-0,1,3
rec-361-dup-0,rec-39-dup-0,0,1
id-265,rec-50-dup-0,1,3
id-10013,rec-59-dup-0,0,1
rec-354-dup-0,id-130,1,3
rec-10107-dup-0,rec-101-dup-0,0,2
id-357,rec-94-dup-0,0,2
rec-10128-dup-0,rec-126-dup-0,1,3
id-199,rec-144-dup-1,1,3
rec-392-dup-0,rec-66-dup-0,0,1
id-271,rec-20-dup-0,1,3
id-473,rec-81-dup-1,0,2
rec-305-dup-0,rec-69-dup-0,0,2
rec-305-dup-0,rec-5-dup-1,0,1
rec-188-dup-0,id-102,0,2
id-377,rec-5-dup-0,1,3
id-290,rec-50-dup-0,1,3
rec-321-dup-0,rec-12-dup-0,0,2
id-578,rec-144-dup-0,1,3
rec-103-dup-1,id-139,1,3
rec-531-dup-0,rec-144-dup-0,0,2
id-213,rec-126-dup-0,1,3
rec-660-dup-0,id-167,0,2
rec-281-dup-0,id-140,1,3
rec-513-dup-0,rec-66-dup-0,1,3
rec-10167-dup-1,id-256,0,2
rec-730-dup-0,id-67,0,1
id-115,rec-39-dup-0,1,3
rec-599-dup-0,id-58,0,2
rec-131-dup-0,id-11,0,1
id-297,rec-47-dup-0,0,1
id-694,rec-8-dup-0,0,2
id-672,rec-157-dup-1,0,1
rec-586-dup-0,id-32,1,3
id-10172,rec-144-dup-0,1,3
rec-462-dup-0,rec-5-dup-0,0,2
rec-505-dup-0,rec-51-dup-0,0,2
rec-748-dup-0,rec-144-dup-1,1,3
rec-64-dup-0,rec-39-dup-0,0,2
rec-465-dup-0,id-34,0,1
rec-414-dup-1,id-110,1,3
id-491,rec-123-dup-1,0,1
rec-217-dup-1,rec-95-dup-0,0,2
rec-478-dup-1,rec-81-dup-0,0,1
rec-753-dup-0,id-102,0,1
id-10110,rec-5-dup-0,0,2
id-220,rec-81-dup-1,0,2
rec-54-dup-0,id-33,1,3
rec-542-dup-0,id-34,0,2
rec-232-dup-0,rec-8-dup-1,1,3
id-309,rec-9-dup-1,0,1
id-24,rec-22-dup-1,0,1
rec-139-dup-1,id-133,1,3
rec-472-dup-0,rec-52-dup-0,0,1
rec-863-dup-1,id-181,0,2
id-803,rec-224-dup-0,0,1
rec-74-dup-0,rec-8-dup-0,1,3
rec-10098-dup-0,rec-9-dup-0,0,1
rec-95-dup-0,rec-5-dup-0,0,2
rec-748-dup-0,rec-196-dup-0,0,1
rec-404-dup-1,id-79,0,1
id-10172,rec-261-dup-0,0,1
rec-438-dup-0,rec-5-dup-1,0,1
rec-409-dup-1,id-125,1,3
rec-725-dup-1,rec-66-dup-0,0,1
id-452,rec-51-dup-0,1,3
rec-261-dup-0,rec-50-dup-0,0,1
rec-328-dup-0,id-125,1,3
rec-148-dup-0,id-61,0,1
rec-472-dup-0,rec-8-dup-1,0,2
rec-10095-dup-0,rec-9-dup-1,0,1
id-527,rec-109-dup-0,0,1
rec-305-dup-0,rec-69-dup-0,0,2
rec-10164-dup-0,rec-20-dup-0,0,2
id-504,rec-51-dup-0,0,2
id-713,rec-5-dup-0,1,3
id-10177,rec-161-dup-1,1,3
id-171,rec-35-dup-0,0,2
id-690,rec-143-dup-0,0,2
rec-441-dup-0,rec-77-dup-0,0,2
rec-10170-dup-1,rec-128-dup-0,0,1
rec-561-dup-0,id-110,1,3
rec-10030-dup-0,rec-15-dup-0,1,3
id-411,rec-5-dup-0,0,1
id-411,rec-5-dup-1,0,1
rec-10145-dup-1,rec-209-dup-0,0,1
rec-342-dup-0,rec-52-dup-0,0,1
rec-54-dup-1,id-33,1,3
id-10060,rec-117-dup-0,0,1
id-327,rec-126-dup-1,1,3
rec-131-dup-0,id-93,1,3
rec-861-dup-0,id-119,0,2
rec-78-dup-0,id-49,1,3
rec-831-dup-0,id-218,0,1
rec-770-dup-0,rec-8-dup-1,1,3
rec-500-dup-1,rec-66-dup-0,0,1
rec-409-dup-1,id-104,0,1
rec-201-dup-0,id-26,0,1
rec-530-dup-0,id-146,0,1
rec-625-dup-0,rec-39-dup-0,0,2
rec-740-dup-0,id-83,1,3
id-802,rec-101-dup-0,0,1
rec-622-dup-0,id-89,0,1
rec-863-dup-0,id-252,1,3
rec-10065-dup-0,rec-31-dup-0,0,1
rec-57-dup-0,rec-128-dup-0,1,3
rec-176-dup-1,id-32,0,2
id-311,rec-31-dup-0,1,3
rec-437-dup-0,id-85,0,2
rec-381-dup-1,id-26,0,1
rec-10121-dup-0,rec-91-dup-0,1,3
id-10154,rec-31-dup-0,0,2
rec-204-dup-0,rec-5-dup-0,0,1
rec-654-dup-0,rec-66-dup-0,0,1
rec-447-dup-1,id-158,1,3
rec-770-dup-1,id-195,0,1
rec-725-dup-0,rec-66-dup-0,0,1
id-202,rec-23-dup-1,0,1
id-220,rec-12-dup-1,0,1
rec-328-dup-0,rec-52-dup-0,0,1
rec-562-dup-0,id-152,0,1
rec-6-dup-0,rec-94-dup-0,1,3
id-301,rec-96-dup-0,0,2
rec-10030-dup-0,id-119,0,2
id-806,rec-224-dup-1,0,1
rec-176-dup-0,id-105,1,3
rec-210-dup-0,rec-95-dup-0,0,2
rec-596-dup-1,id-14,0,1
id-779,rec-147-dup-1,1,3
id-837,rec-243-dup-0,0,1
id-439,rec-101-dup-0,1,3
rec-542-dup-0,id-142,1,3
id-758,rec-212-dup-1,0,1
rec-579-dup-0,rec-144-dup-1,1,3
rec-519-dup-1,id-105,0,2
id-727,rec-66-dup-0,0,1
id-10144,rec-209-dup-0,0,1
rec-10030-dup-1,id-119,0,2
id-754,rec-126-dup-0,1,3
rec-10128-dup-0,rec-126-dup-1,1,3
rec-10167-dup-1,rec-228-dup-0,1,3
id-10129,rec-212-dup-0,0,1
rec-533-dup-0,id-89,1,3
rec-70-dup-0,id-82,1,3
rec-838-dup-0,rec-243-dup-1,0,1
rec-10020-dup-0,id-10,0,1
rec-143-dup-0,rec-47-dup-0,0,2
rec-305-dup-0,rec-5-dup-0,0,1
rec-556-dup-0,id-11,0,1
id-422,rec-114-dup-0,0,2
id-310,rec-31-dup-0,0,2
id-695,rec-94-dup-0,1,3
rec-126-dup-0,id-49,0,1
rec-500-dup-1,rec-66-dup-0,0,1
id-537,rec-143-dup-1,0,2
rec-281-dup-1,rec-36-dup-0,0,2
id-690,rec-143-dup-1,0,2
rec-97-dup-0,rec-15-dup-0,0,1
rec-372-dup-0,rec-69-dup-0,0,1
id-339,rec-12-dup-0,0,1
rec-238-dup-0,rec-108-dup-1,0,2
id-213,rec-5-dup-0,0,1
rec-67-dup-0,id-99,0,2
rec-176-dup-0,id-55,0,1
id-853,rec-101-dup-0,1,3
rec-633-dup-0,id-55,0,1
id-614,rec-81-dup-0,0,1
id-731,rec-92-dup-0,0,2
rec-10-dup-1,id-19,0,1
rec-674-dup-0,rec-113-dup-0,1,3
rec-238-dup-1,rec-12-dup-0,0,1
rec-354-dup-0,id-119,0,2
rec-10065-dup-1,rec-31-dup-0,0,1
rec-326-dup-0,rec-47-dup-0,0,1
rec-532-dup-0,id-89,1,3
id-184,rec-47-dup-0,0,1
rec-575-dup-0,rec-23-dup-0,1,3
rec-517-dup-0,id-140,1,3
rec-208-dup-0,rec-5-dup-0,0,2
id-304,rec-5-dup-0,0,1
rec-770-dup-0,rec-8-dup-1,1,3
rec-122-dup-0,id-43,0,1
