item,version_group,language,flavor_text
rec-227-dup-1,20,8,Strumento da dare a un Pokémon.Dente duro e affilato che potenzia le mossedi tipo Drago.
rec-227-dup-1,20,4,堅硬銳利的牙齒攜帶後龍屬性的招式威力就會提高
rec-227-dup-1,20,11,硬くて　鋭い　キバ持たせると　ドラゴンタイプの技の　威力が　あがる
rec-227-dup-1,20,12,坚硬锐利的牙齿携带后龙属性的招式威力就会提高
rec-227-dup-1,20,9,An item to be held by a Pokémon. This hard andsharp fang boosts the power ofDragon-type moves.
rec-227-dup-1,20,7,Colmillo de gran dureza que refuerza los movimientosde tipo Dragón. Debe llevarlo un Pokémon.
rec-227-dup-1,20,5,Objet à tenir. Un croc dur et pointu qui augmentela puissance des capacités de type Dragon.
rec-227-dup-1,20,6,Ein Item zum Tragen. Ein harter und scharfer Reißzahnder Attacken vom Typ Drache verstärkt.
rec-227-dup-1,20,3,단단하고 날카로운 이빨.지니게 하면 드래곤타입기술의 위력이 올라간다.
rec-227-dup-1,20,1,かたくて　するどい　キバもたせると　ドラゴンタイプのわざの　いりょくが　あがる
rec-1120-dup-0,20,5,Un bonbon plein dénergie.Il augmente toutes les stats dun certain Pokémon.
rec-1120-dup-0,20,6,Ein Bonbon das voller Energie steckt. Erhöht dauerhaftsämtliche Statuswerte eines bestimmten Pokémon.
rec-1120-dup-0,20,7,Caramelo energético que aumenta todas lascaracterísticas de cierto Pokémon.
rec-1120-dup-0,20,4,充滿能量的糖果能提高特定寶可夢的所有能力
rec-1120-dup-0,20,9,A candy that is packed with energy. When given tocertain Pokémon it will increase all their stats at once.
rec-1120-dup-0,20,12,充满能量的糖果能让特定宝可梦的所有能力上升
rec-1120-dup-0,20,1,エネルギーの　つまった　アメとくていの　ポケモンの　のうりょくをすべて　あげる
rec-1120-dup-0,20,11,エネルギーの　つまった　アメ特定の　ポケモンの　能力をすべて　上げる
rec-1120-dup-0,20,3,에너지가 가득한 사탕.특정 포켓몬의모든 능력을 올린다.
rec-1120-dup-0,20,8,Una caramella piena zeppa di energia.Aumenta tutte le statistiche di determinati Pokémon.
rec-973-dup-0,20,1,ソルガレオの　メテオドライブをＺワザに　グレードアップするＺパワーの　けっしょうを　つくりだす
rec-973-dup-0,20,6,Kristallisierte Z-Kraft die Solgaleos Attacke Stahlgestirnzu einer Z-Attacke aufstuft. Wird bei Bedarfautomatisch vervielfacht.
rec-973-dup-0,20,5,Permet de concentrer la Force Z en un cristal quitenu autorise Solgaleo à transformer son Choc Météoreen capacité Z.
rec-973-dup-0,20,3,솔가레오의 메테오드라이브를Z기술로 업그레이드하는Z파워의 결정을 만들어 낸다.
rec-973-dup-0,20,4,可用來製造將索爾迦雷歐的流星閃衝升級為Ｚ招式的Ｚ力量結晶
rec-973-dup-0,20,7,Concentra el Poder Z en cristales que permiten aSolgaleo convertir su Meteoimpacto en unmovimiento Z.
rec-973-dup-0,20,11,ソルガレオの　メテオドライブをＺワザに　グレードアップするＺパワーの　結晶を　つくりだす
rec-973-dup-0,20,12,可用它来制造用于对战并能将索尔迦雷欧的流星闪冲升级成Ｚ招式的Ｚ力量结晶
rec-973-dup-0,20,8,Permette di creare cristalli carichi di Potere Z checonsentono a Solgaleo di trasformare la mossaAstrocarica in una mossa Z.
rec-973-dup-0,20,9,It converts Z-Power into crystals that upgradeSolgaleos Sunsteel Strike to an exclusive Z-Move.
rec-1576-dup-0,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서VAR 0000VAR 0003 나타난다.
rec-1576-dup-0,20,8,Strumento che fa apparire VAR 0000 nelladynatana della Torre Diroccata nelle Terre Selvaggefino alla fine del giorno in cui viene usato.
rec-1576-dup-0,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　からVAR 0000が　あらわれる
rec-1576-dup-0,20,4,使用後的當天VAR 0000會出現在曠野地帶的瞭望塔巨巢
rec-1576-dup-0,20,12,使用后的当天旷野地带的瞭望塔巨巢中会出现VAR 0000
rec-1576-dup-0,20,5,Un objet faisant apparaître un VAR 0000dans lantre géant de la Tour en ruinesdes Terres Sauvages jusquà la fin de la journée.
rec-1576-dup-0,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　からVAR 0000が　現れる
rec-1576-dup-0,20,9,An item that causes VAR 0000 to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
rec-1576-dup-0,20,7,Posibilita la aparición de VAR 0000 en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
rec-1576-dup-0,20,6,Dieses Item bewirkt dass im Wachturm-Nest in derNaturzone ein VAR 0000 bis zum Ende des Tageserscheint an dem das Item eingesetzt wurde.
rec-1294-dup-0,20,6,Lässt man ein Pokémon an dieser Minze schnuppernsteigt seine Verteidigung schneller aber seinSpezial-Angriff umso langsamer.
rec-1294-dup-0,20,5,Si un Pokémon hume cet aromate sa Défensemontera plus facilement mais son Attaque Spécialese développera plus lentement.
rec-1294-dup-0,20,12,宝可梦闻了这种薄荷之后会令防御容易提高而特攻则难以提高
rec-1294-dup-0,20,1,ポケモンに　かおりを　かがせるとぼうぎょが　あがりやすく　なるがとくこうは　あがりにくくなる　ミント
rec-1294-dup-0,20,11,ポケモンに　香りを　かがせると防御が　上がりやすく　なるが特攻は　上がりにくくなる　ミント
rec-1294-dup-0,20,4,讓寶可夢聞這種薄荷的氣味會令防禦變得容易提高但特攻則難以提高
rec-1294-dup-0,20,3,포켓몬에게 향기를 맡게 하면방어가 오르기 쉬워지지만특수공격이 오르기 어려워지는 민트.
rec-1294-dup-0,20,8,Quando un Pokémon ne sente il profumo la sua Difesaaumenta più facilmente a scapito dellAttacco Speciale.
rec-1294-dup-0,20,9,When a Pokémon smells this mint its Defense will growmore easily but its Sp. Atk will grow more slowly.
rec-1294-dup-0,20,7,Cuando un Pokémon percibe su aroma aumenta conmás facilidad su Defensa en detrimento de su AtaqueEspecial.
rec-796-dup-0,20,8,Una delle misteriose Megapietre.Data a Altaria gli permette di megaevolversidurante la lotta.
rec-796-dup-0,20,9,One of a variety of mysterious Mega Stones.Have Altaria hold it and this stone will enable itto Mega Evolve during battle.
rec-796-dup-0,20,6,Einer der mysteriösen Mega-Steine. Wird er voneinem Altaria getragen kann es im Kampf eineMega-Entwicklung durchführen.
rec-796-dup-0,20,1,チルタリスに　もたせておくとたたかいのとき　メガシンカが　できるふしぎな　メガストーンの　いっしゅ
rec-796-dup-0,20,4,讓七夕青鳥攜帶後在戰鬥時就能進行超級進化的一種神奇超級石
rec-796-dup-0,20,3,파비코리에게 지니게 하면배틀할 때 메가진화할 수 있는신비한 메가스톤의 일종.
rec-796-dup-0,20,11,チルタリスに　持たせておくと戦いのとき　メガシンカが　できる不思議な　メガストーンの　一種
rec-796-dup-0,20,12,让七夕青鸟携带后在战斗时就能进行超级进化的一种神奇超级石
rec-796-dup-0,20,7,Una de las misteriosas Megapiedras. Permitemegaevolucionar a Altaria en combate.
rec-796-dup-0,20,5,Une variété de Méga-Gemme.Tenue par un Altaria elle lui permet de méga-évoluerdurant un combat.
rec-1134-dup-0,20,5,Un bonbon plein dénergie.Il augmente toutes les stats dun certain Pokémon.
rec-1134-dup-0,20,1,エネルギーの　つまった　アメとくていの　ポケモンの　のうりょくをすべて　あげる
rec-1134-dup-0,20,6,Ein Bonbon das voller Energie steckt. Erhöht dauerhaftsämtliche Statuswerte eines bestimmten Pokémon.
rec-1134-dup-0,20,3,에너지가 가득한 사탕.특정 포켓몬의모든 능력을 올린다.
rec-1134-dup-0,20,8,Una caramella piena zeppa di energia.Aumenta tutte le statistiche di determinati Pokémon.
rec-1134-dup-0,20,11,エネルギーの　つまった　アメ特定の　ポケモンの　能力をすべて　上げる
rec-1134-dup-0,20,12,充满能量的糖果能让特定宝可梦的所有能力上升
rec-1134-dup-0,20,7,Caramelo energético que aumenta todas lascaracterísticas de cierto Pokémon.
rec-1134-dup-0,20,4,充滿能量的糖果能提高特定寶可夢的所有能力
rec-1134-dup-0,20,9,A candy that is packed with energy. When given tocertain Pokémon it will increase all their stats at once.
rec-899-dup-0,20,9,An item to be held by a Pokémon. It boosts Sp. Defon Psychic Terrain. It can only be used once.
rec-899-dup-0,20,6,Gibst du den Samen einem Pokémon zum Tragen setztes ihn ein wenn ein Psychofeld aktiv ist und erhöhtdadurch seine Spezial-Verteidigung.
rec-899-dup-0,20,12,让宝可梦携带后在精神场地上使用特防就会提高
rec-899-dup-0,20,7,Aumenta la Defensa Especial del portador si se usacuando el terreno está cubierto por un campo psíquico.
rec-899-dup-0,20,4,讓寶可夢攜帶後在精神場地上使用就會提高特防
rec-899-dup-0,20,3,포켓몬에게 지니게 하면사이코필드일 때 사용하여특수방어가 올라간다.
rec-899-dup-0,20,1,ポケモンに　もたせるとサイコフィールドのときに　つかってとくぼうが　あがる
rec-899-dup-0,20,5,Objet à tenir. Augmente la Défense Spéciale lorsquele terrain est couvert dun Champ Psychique.
rec-899-dup-0,20,8,Strumento da dare a un Pokémon.Fa aumentare la Difesa Speciale quando il terrenodi lotta è nello stato di Campo Psichico.
rec-899-dup-0,20,11,ポケモンに　持たせるとサイコフィールドのときに　使って特防が　あがる
rec-128-dup-0,20,7,Los Pokémon pueden llevarla o usarla para curarsedel envenenamiento.
rec-128-dup-0,20,12,让宝可梦携带后可以治愈中毒
rec-128-dup-0,20,6,Gibst du die Beere einem Pokémon zum Tragenheilt diese es von Vergiftung.
rec-128-dup-0,20,8,Se un Pokémon ha questa bacca guariscedallavvelenamento.
rec-128-dup-0,20,9,A Berry to be consumed by Pokémon. If a Pokémonholds one it can recover from poisoning on its ownin battle.
rec-128-dup-0,20,5,Une Baie qui soigne lempoisonnementlorsquelle est tenue par un Pokémon.
rec-128-dup-0,20,3,포켓몬에게 지니게 하면독을 회복한다.
rec-128-dup-0,20,1,ポケモンに　もたせるとどくを　かいふくする
rec-128-dup-0,20,11,ポケモンに　持たせると毒を　回復する
rec-128-dup-0,20,4,讓寶可夢攜帶後可以治癒中毒
rec-147-dup-1,20,6,Isst ein Pokémon diese Beere stärkt dies seineZutraulichkeit verringert aber seinen Angriffs-Basiswert.
rec-147-dup-1,20,11,ポケモンに　あげるととても　なかよく　なりやすくなるが攻撃の　基礎ポイントは　さがる
rec-147-dup-1,20,5,Une Baie qui rend les Pokémon plus amicauxmais baisse leur Attaque de base.
rec-147-dup-1,20,12,如果把它交给宝可梦宝可梦就会变得非常容易和训练家亲密但攻击的基础点数会降低
rec-147-dup-1,20,4,如果把它餵給寶可夢寶可夢會非常容易和訓練家變得友好但攻擊的基礎點數會降低
rec-147-dup-1,20,8,Usata su un Pokémon ne aumenta il livello di amiciziama ne diminuisce i punti base dellAttacco.
rec-147-dup-1,20,9,A Berry to be consumed by Pokémon. Using it on aPokémon makes it more friendly but lowers itsAttack base points.
rec-147-dup-1,20,7,Al usarla con un Pokémon se gana su amistad perotambién reduce su Ataque de base.
rec-147-dup-1,20,1,ポケモンに　あげるととても　なかよく　なりやすくなるがこうげきの　きそポイントは　さがる
rec-147-dup-1,20,3,포켓몬에게 주면매우 친밀해지기 쉬워지지만공격의 기초 포인트가 떨어진다.
rec-533-dup-0,20,7,Carta que te ha confiado el presidente de Devon S. A.
rec-533-dup-0,20,4,得文社長託付的信
rec-533-dup-0,20,9,An extremely important letter to Steven fromthe president of Devon Corporation.
rec-533-dup-0,20,6,Ein Brief den du im Namen des Präsidenten derDevon Corporation an Troy aushändigen sollst.
rec-533-dup-0,20,8,Lettera che ti è stata affidata dal direttoredella Devon.
rec-533-dup-0,20,3,데봉사장이맡긴 편지.
rec-533-dup-0,20,5,Une lettre confiée par le directeur de Devon.
rec-533-dup-0,20,1,デボンしゃちょうからあずかった　てがみ
rec-533-dup-0,20,11,デボン社長からあずかった　手紙
rec-533-dup-0,20,12,从得文社长那里得到的信
rec-1218-dup-1,20,4,要求對手再來一次讓對手連續３次使出最近一次使用的招式
rec-1218-dup-1,20,5,Oblige lennemi à répéter la dernière capacité utiliséedurant trois tours.
rec-1218-dup-1,20,11,相手に　アンコールした　技を３回　続けて　出させる
rec-1218-dup-1,20,7,El objetivo repite su último movimiento durante tresturnos.
rec-1218-dup-1,20,9,The user compels the target to keep using the moveit encored for three turns.
rec-1218-dup-1,20,1,あいてに　アンコールした　わざを３かい　つづけて　ださせる
rec-1218-dup-1,20,3,상대에게 앵콜시킨 기술을3번 연속으로 쓰게 한다.
rec-1218-dup-1,20,6,Das Ziel wiederholt die letzte Attacke drei Runden lang.
rec-1218-dup-1,20,8,Chi la usa obbliga il bersaglio a ripetere per treturni lultima mossa eseguita.
rec-1218-dup-1,20,12,让对手接受再来一次连续３次使出最后使用的招式
rec-234-dup-0,20,9,An item to be held by Ditto. Extremely fine yethard this odd powder boosts the Defense stat.
rec-234-dup-0,20,3,메타몽에게 지니게 하면방어가 올라가는 이상한 가루.매우 잘고 단단하다.
rec-234-dup-0,20,8,Strumento da dare a Ditto.Strana polvere finissima e al tempo stesso durache migliora la Difesa.
rec-234-dup-0,20,11,メタモンに　持たせると　防御があがる　不思議な粉とても　こまかくて　硬い
rec-234-dup-0,20,1,メタモンに　もたせると　ぼうぎょがあがる　ふしぎなこなとても　こまかくて　かたい
rec-234-dup-0,20,12,让百变怪携带后防御就会提高的神奇粉末非常细腻坚硬
rec-234-dup-0,20,6,Ein Item das Ditto zum Tragen gegeben werden kann.Fein und doch hart erhöht es den Verteidigungs-Wert.
rec-234-dup-0,20,7,Debe llevarlo Ditto. Es un polvo muy fino pero a la vezpoderoso que aumenta su Defensa.
rec-234-dup-0,20,4,讓百變怪攜帶後防禦就會提高的神奇粉末非常細緻堅硬
rec-234-dup-0,20,5,Objet à faire tenir à Métamorph.Cette poudre étrange très fine mais résistanteaugmente sa Défense.
rec-1646-dup-0,20,3,새포켓몬 전설에 대해피오니가 정리한 메모.개성적인 그림이 그려져 있다.
rec-1646-dup-0,20,8,Appunti presi da Peony sulla leggenda dei Pokémonalati. Contengono unillustrazione singolare.
rec-1646-dup-0,20,7,Una nota escrita por Peony acerca de la leyenda delas aves legendarias. Contiene una ilustración muyparticular.
rec-1646-dup-0,20,11,とりポケモン　伝説についてピオニーが　まとめた　メモ個性的な　絵が　描かれている
rec-1646-dup-0,20,4,皮歐尼針對鳥寶可夢傳說所整理的筆記上面畫有個性十足的圖案
