ability,version_group,language,flavor_text
rec-157-dup-0,20,8,Se il Pokémon viene colpito da una mossa di tipo Erbala neutralizza e aumenta il proprio Attacco.
rec-157-dup-0,20,3,풀타입 기술을 받으면데미지를 입지 않고공격이 올라간다.
rec-157-dup-0,20,9,Boosts the Attack stat if hit by a Grass-type moveinstead of taking damage.
rec-157-dup-0,20,1,くさタイプの　わざを　うけるとダメージを　うけずにこうげきが　あがる
rec-157-dup-0,20,4,受到草屬性的招式攻擊時不但不會受到傷害反而攻擊會提高
rec-157-dup-0,20,6,Wird es von einer Pflanzen-Attacke getroffen erleidetes keinerlei Schaden und sein Angriff steigt.
rec-157-dup-0,20,12,受到草属性的招式攻击时不会受到伤害而是攻击会提高
rec-157-dup-0,20,7,Neutraliza los movimientos de tipo Planta y sube suAtaque.
rec-77-dup-1,20,6,Erhöht den Ausweichwert wenn das Pokémonverwirrt ist.
rec-77-dup-1,20,7,Sube su Evasión si está confuso.
rec-77-dup-1,20,1,こんらん　じょうたいの　ときはかいひりつが　アップする
rec-77-dup-1,20,5,Augmente lEsquive du Pokémon sil est confus.
rec-77-dup-1,20,3,혼란 상태일 때는회피율이 올라간다.
rec-77-dup-1,20,4,陷入混亂狀態時閃避率會提高
rec-77-dup-1,20,8,Se il Pokémon è confuso la sua elusione aumenta.
rec-77-dup-1,20,12,在混乱状态时闪避率会提高
rec-77-dup-1,20,9,Raises evasiveness if the Pokémon is confused.
rec-77-dup-1,20,11,こんらん状態の　ときは回避率が　アップする
rec-94-dup-0,20,12,晴朗天气时特攻会提高而每回合ＨＰ会减少
rec-94-dup-0,20,6,Führt bei Sonnenschein in jeder Runde zu KP-Verlustenerhöht aber den Spezial-Angriff.
rec-94-dup-0,20,9,Boosts the Sp. Atk stat in harsh sunlight but HPdecreases every turn.
rec-94-dup-0,20,4,天氣為晴朗時特攻會提高但每回合ＨＰ會減少
rec-94-dup-0,20,5,Quand le soleil brille lAttaque Spéciale du Pokémonaugmente mais il perd des PV à chaque tour.
rec-94-dup-0,20,8,Se la luce del sole è intensa lAttacco Specialeaumenta ma il Pokémon perde PS a ogni turno.
rec-94-dup-0,20,1,てんきが　はれるととくこうが　あがるがまいターン　ＨＰが　へる
rec-94-dup-0,20,11,天気が　晴れると特攻が　上がるが毎ターン　ＨＰが　減る
rec-94-dup-0,20,3,날씨가 맑으면특수공격이 올라가지만매 턴 HP가 줄어든다.
rec-94-dup-0,20,7,Si hace sol aumenta su Ataque Especial pero pierde PSen cada turno.
rec-59-dup-0,20,11,天気の　影響を　受けてみずタイプ　ほのおタイプ　こおりタイプのどれかに　変化する
rec-59-dup-0,20,6,Nimmt je nach Wetter entweder den Typ Wasser Feueroder Eis an.
rec-59-dup-0,20,4,在天氣的影響下會變成水屬性火屬性或冰屬性之中的一種
rec-59-dup-0,20,8,Cambia il tipo del Pokémon in Acqua Fuocoo Ghiaccio in base alle condizioni atmosferiche.
rec-59-dup-0,20,5,Le Pokémon prend le type Eau Feu ou Glaceen fonction de la météo.
rec-59-dup-0,20,3,날씨의 영향을 받아물타입 불꽃타입 얼음타입 중하나로 변화한다.
rec-59-dup-0,20,1,てんきの　えいきょうを　うけてみずタイプ　ほのおタイプ　こおりタイプのどれかに　へんかする
rec-59-dup-0,20,9,The Pokémon transforms with the weather to changeits type to Water Fire or Ice.
rec-59-dup-0,20,12,受天气的影响会变为水属性火属性或冰属性中的某一个
rec-59-dup-0,20,7,Cambia a tipo Agua Fuego o Hielo en función deltiempo atmosférico.
rec-144-dup-0,20,11,手持ちに　引っ込むとＨＰが　少し　回復する
rec-144-dup-0,20,7,Recupera unos pocos PS al ser cambiado por otroPokémon.
rec-144-dup-0,20,9,Restores a little HP when withdrawn from battle.
rec-144-dup-0,20,12,退回同行队伍后ＨＰ会少量回复
rec-144-dup-0,20,5,Restaure un peu de PV si le Pokémon est retirédu combat.
rec-144-dup-0,20,8,Il Pokémon recupera un po di PS quando lasciail campo.
rec-144-dup-0,20,3,지닌 포켓몬으로 돌아오면HP를 조금 회복한다.
rec-144-dup-0,20,6,Wird das Pokémon ausgewechselt regeneriert es einekleine Menge an KP.
rec-144-dup-0,20,1,てもちに　ひっこむとＨＰが　すこし　かいふくする
rec-144-dup-0,20,4,退回同行隊伍後ＨＰ會少量回復
rec-20-dup-0,20,9,This Pokémon has its own tempo and that preventsit from becoming confused.
rec-20-dup-0,20,1,マイペースなのでこんらん　じょうたいに　ならない
rec-20-dup-0,20,5,Le Pokémon vit sa vie à son propre rythmece qui limmunise contre la confusion.
rec-20-dup-0,20,7,Como le gusta hacer las cosas a su manera los rivalesno logran confundirlo.
rec-20-dup-0,20,3,마이페이스라서혼란 상태가 되지 않는다.
rec-20-dup-0,20,11,マイペースなのでこんらん状態に　ならない
rec-20-dup-0,20,8,Il Pokémon affronta la vita al proprio ritmo e perquesto non può essere confuso.
rec-20-dup-0,20,4,因為我行我素不會陷入混亂狀態
rec-20-dup-0,20,12,因为我行我素不会变为混乱状态
rec-20-dup-0,20,6,Das Pokémon lässt sich nicht aus der Ruhe bringen undverhindert so Verwirrung.
rec-39-dup-0,20,7,Gracias a su profunda concentración no se amedrentaante los ataques del rival.
rec-39-dup-0,20,3,단련한 정신으로 인하여상대의 공격에 풀죽지 않는다.
rec-39-dup-0,20,4,靠著經過鍛鍊的精神不會因對手的攻擊而畏縮
rec-39-dup-0,20,11,鍛えられた　精神に　よって相手の　攻撃に　ひるまない
rec-39-dup-0,20,1,きたえられた　せいしんに　よってあいての　こうげきに　ひるまない
rec-39-dup-0,20,9,The Pokémons intensely focused and that protectsthe Pokémon from flinching.
rec-39-dup-0,20,6,Verhindert durch erhöhte KonzentrationsfähigkeitZurückschrecken.
rec-39-dup-0,20,8,La capacità di concentrazione del Pokémon evitache tentenni per gli attacchi del nemico.
rec-39-dup-0,20,12,拥有经过锻炼的精神而不会因对手的攻击而畏缩
rec-39-dup-0,20,5,Le Pokémon a un mental à toute épreuve qui empêcheles capacités ennemies de lui faire peur.
rec-8-dup-1,20,8,Lelusione aumenta durante le tempeste di sabbia.
rec-8-dup-1,20,9,Boosts the Pokémons evasiveness in a sandstorm.
rec-8-dup-1,20,5,Augmente lEsquive du Pokémon lors des tempêtesde sable.
rec-8-dup-1,20,1,すなあらしの　ときかいひりつが　あがる
rec-8-dup-1,20,3,모래바람일 때회피율이 올라간다.
rec-8-dup-1,20,6,Erhöht in Sandstürmen den Ausweichwert.
rec-8-dup-1,20,7,Aumenta su Evasión durante las tormentas de arena.
rec-8-dup-1,20,11,砂あらしの　とき回避率が　上がる
rec-8-dup-1,20,12,在沙暴的时候闪避率会提高
rec-8-dup-1,20,4,在沙暴中閃避率會提高
rec-209-dup-0,20,5,Le déguisement qui recouvre le corps du Pokémonest capable de le protéger dune attaque.
rec-209-dup-0,20,7,Puede eludir un ataque valiéndose de la tela que lecubre el cuerpo una vez por combate.
rec-209-dup-0,20,1,からだを　おおう　ばけのかわで１かい　こうげきを　ふせぐことが　できる
rec-209-dup-0,20,9,Once per battle the shroud that covers thePokémon can protect it from an attack.
rec-209-dup-0,20,12,通过画皮覆盖住身体可以防住１次攻击
rec-209-dup-0,20,8,Il panno che ricopre il Pokémon lo proteggeda un singolo attacco.
rec-209-dup-0,20,11,体を　被う　化けの皮で１回　攻撃を　防ぐことが　できる
rec-209-dup-0,20,3,몸을 덮는 탈로1번 공격을 막을 수 있다.
rec-209-dup-0,20,4,用畫皮覆蓋住身體可防住１次攻擊
rec-209-dup-0,20,6,Kann ein Mal pro Kampf mit seinem gruseligen Kostümeinen Angriff abwehren.
rec-35-dup-0,20,9,Raises the likelihood of meeting wild Pokémon byilluminating the surroundings.
rec-35-dup-0,20,8,Illumina tutto intorno rendendo più probabileincontrare Pokémon selvatici.
rec-35-dup-0,20,6,Erhellt die Umgebung und erhöht dadurch dieWahrscheinlichkeit wilden Pokémon zu begegnen.
rec-35-dup-0,20,3,주변을 밝게 하는 것으로야생 포켓몬과만나기 쉬워진다.
rec-35-dup-0,20,7,Aumenta la probabilidad de encontrar Pokémon aliluminar el entorno.
rec-35-dup-0,20,5,Émet une lumière spécifique qui facilite les rencontresavec les Pokémon sauvages.
rec-35-dup-0,20,12,通过让周围变亮变得容易遇到野生的宝可梦
rec-35-dup-0,20,11,あたりを　明るくする　ことで野生の　ポケモンに遭遇　しやすくなる
rec-35-dup-0,20,1,あたりを　あかるくする　ことでやせいの　ポケモンにそうぐう　しやすくなる
rec-35-dup-0,20,4,透過讓周圍變亮變得容易遇見野生的寶可夢
rec-240-dup-1,20,8,Rimanda al mittente le diminuzioni alle statistichesubite.
rec-240-dup-1,20,5,Le Pokémon renvoie les effets réducteurs de statsquil reçoit.
rec-240-dup-1,20,7,Refleja los efectos que reducen las características.
rec-240-dup-1,20,9,Bounces back only the stat-lowering effects thatthe Pokémon receives.
rec-240-dup-1,20,11,自分が　受けた能力　ダウンの効果　だけを　跳ね返す
rec-240-dup-1,20,4,只反彈自己受到的能力降低效果
rec-240-dup-1,20,6,Lenkt ausschließlich Effekte welche die Statuswertedes Pokémon senken würden auf den Angreifer um.
rec-240-dup-1,20,3,자신이 받는능력 다운 효과에 한해되받아친다.
rec-240-dup-1,20,1,じぶんが　うけたのうりょく　ダウンのこうか　だけを　はねかえす
rec-240-dup-1,20,12,只反弹自己受到的能力降低效果
rec-123-dup-1,20,12,给予睡眠状态的对手伤害
rec-123-dup-1,20,11,ねむり状態の　相手にダメージを　あたえる
rec-123-dup-1,20,3,잠듦 상태의 상대에게데미지를 준다.
rec-123-dup-1,20,9,Reduces the HP of sleeping opposing Pokémon.
rec-123-dup-1,20,4,給予陷入睡眠狀態的對手傷害
rec-123-dup-1,20,5,Inflige des dégâts aux ennemis endormis.
rec-123-dup-1,20,8,Infligge danni ai nemici addormentati.
rec-123-dup-1,20,1,ねむり　じょうたいの　あいてにダメージを　あたえる
rec-123-dup-1,20,7,Inflige daño a cualquier rival que esté dormido.
rec-123-dup-1,20,6,Fügt schlafenden Gegnern Schaden zu.
rec-5-dup-0,20,3,상대 기술을 받아도일격으로 쓰러지지 않는다.일격필살 기술도 효과 없다.
rec-5-dup-0,20,7,Evita que el rival pueda debilitarlo de un solo golpecuando tiene los PS al máximo.También evita los movimientos fulminantes.
rec-5-dup-0,20,11,相手の　技を　受けても一撃で　倒されることが　ない一撃必殺技も　効かない
rec-5-dup-0,20,6,Bietet Schutz gegen K.O.-Attacken. Bei vollen KPübersteht das Pokémon auch K.O.-Treffer.
rec-5-dup-0,20,9,It cannot be knocked out with one hit. One-hit KOmoves cannot knock it out either.
rec-5-dup-0,20,12,即使受到对手的招式攻击也不会被一击打倒一击必杀的招式也没有效果
rec-5-dup-0,20,4,受到對手的招式攻擊時不會被一擊打倒一擊必殺的招式也沒有效果
rec-5-dup-0,20,5,Le Pokémon encaisse toujours au moins une attaquesil a tous ses PV. Il est également immunisé contreles capacités pouvant mettre K.O. en un coup.
rec-5-dup-0,20,1,あいての　わざを　うけてもいちげきで　たおされることが　ないいちげきひっさつわざも　きかない
rec-5-dup-0,20,8,Evita che il Pokémon vada KO in un sol colpo se hatutti i PS e lo rende immune alle mosse che causanoKO immediato.
rec-144-dup-1,20,11,手持ちに　引っ込むとＨＰが　少し　回復する
rec-144-dup-1,20,7,Recupera unos pocos PS al ser cambiado por otroPokémon.
rec-144-dup-1,20,9,Restores a little HP when withdrawn from battle.
rec-144-dup-1,20,12,退回同行队伍后ＨＰ会少量回复
rec-144-dup-1,20,5,Restaure un peu de PV si le Pokémon est retirédu combat.
rec-144-dup-1,20,8,Il Pokémon recupera un po di PS quando lasciail campo.
rec-144-dup-1,20,3,지닌 포켓몬으로 돌아오면HP를 조금 회복한다.
rec-144-dup-1,20,6,Wird das Pokémon ausgewechselt regeneriert es einekleine Menge an KP.
rec-144-dup-1,20,1,てもちに　ひっこむとＨＰが　すこし　かいふくする
rec-144-dup-1,20,4,退回同行隊伍後ＨＰ會少量回復
rec-31-dup-0,20,9,The Pokémon draws in all Electric-type moves.Instead of being hit by Electric-type movesit boosts its Sp. Atk.
rec-31-dup-0,20,3,전기타입의 기술을 자신에게끌어모아 데미지를 받지 않고특수공격을 올린다.
rec-31-dup-0,20,7,Atrae y neutraliza los movimientos de tipo Eléctricoque además le suben el Ataque Especial.
rec-31-dup-0,20,12,将电属性的招式吸引到自己身上不会受到伤害而是会提高特攻
rec-31-dup-0,20,6,Zieht Elektro-Attacken an. Statt durch diese Schadenzu nehmen erhöht es den eigenen Spezial-Angriff.
rec-31-dup-0,20,4,將電屬性的招式吸引到自己身上不但不會受到傷害反而會提高特攻
rec-31-dup-0,20,1,でんきタイプの　わざを　じぶんによせつけ　ダメージを　うけずにとくこうが　あがる
rec-31-dup-0,20,8,Il Pokémon attira e neutralizza le mosse di tipo Elettroe fa aumentare il suo Attacco Speciale.
rec-31-dup-0,20,5,Le Pokémon détourne sur lui les capacitésde type Électrik et les neutralise tout en montantson Attaque Spéciale.
rec-31-dup-0,20,11,でんきタイプの　技を　自分に寄せつけ　ダメージを　受けずに特攻が　上がる
rec-231-dup-0,20,5,Le Pokémon reçoit moins de dégâts quand ses PVsont au maximum.
rec-231-dup-0,20,7,Reduce el daño que sufre si sus PS están al máximo.
rec-231-dup-0,20,12,ＨＰ全满时受到的伤害会变少
rec-231-dup-0,20,6,Verringert den erlittenen Schaden bei vollen KP.
rec-231-dup-0,20,4,ＨＰ全滿時受到的傷害會變少
rec-231-dup-0,20,11,ＨＰが　満タンの　ときに受ける　ダメージが　少なくなる
rec-231-dup-0,20,8,Se i PS sono al massimo riduce il danno subito.
rec-231-dup-0,20,1,ＨＰが　まんたんの　ときにうける　ダメージが　すくなくなる
rec-231-dup-0,20,9,Reduces the amount of damage the Pokémon takeswhile its HP is full.
rec-231-dup-0,20,3,HP가 꽉 찼을 때받는 데미지가 줄어든다.
rec-212-dup-0,20,3,강철타입이나 독타입도독 상태로 만들 수 있다.
rec-212-dup-0,20,1,はがねタイプや　どくタイプもどく　じょうたいに　することが　できる
rec-212-dup-0,20,11,はがねタイプや　どくタイプもどく状態に　することが　できる
rec-212-dup-0,20,9,The Pokémon can poison the target even if itsa Steel or Poison type.
rec-212-dup-0,20,5,Permet dempoisonner les Pokémon de type Acierou Poison.
rec-212-dup-0,20,8,Il Pokémon è in grado di avvelenare il bersaglioanche se questo è di tipo Acciaio o Veleno.
rec-212-dup-0,20,4,就算對方是鋼屬性或毒屬性寶可夢也可讓對方陷入中毒狀態
rec-212-dup-0,20,12,可以使钢属性和毒属性的宝可梦也陷入中毒状态
rec-212-dup-0,20,6,Kann selbst Pokémon vom Typ Stahl oder Gift vergiften.
rec-212-dup-0,20,7,Puede envenenar incluso a rivales de tipo Acero oVeneno.
rec-240-dup-0,20,8,Rimanda al mittente le diminuzioni alle statistichesubite.
rec-240-dup-0,20,5,Le Pokémon renvoie les effets réducteurs de statsquil reçoit.
rec-240-dup-0,20,7,Refleja los efectos que reducen las características.
rec-240-dup-0,20,9,Bounces back only the stat-lowering effects thatthe Pokémon receives.
rec-240-dup-0,20,11,自分が　受けた能力　ダウンの効果　だけを　跳ね返す
rec-240-dup-0,20,4,只反彈自己受到的能力降低效果
