move,version_group,language,flavor_text
rec-544-dup-0,20,7,Rota dos engranajes de hierro sobre el objetivo. Golpeados veces.
rec-544-dup-0,20,5,Le lanceur jette deux écrous dacier qui frappentlennemi deux fois daffilée.
rec-544-dup-0,20,1,こうてつの　ギアを　あいてになげつけて　こうげきする２かいれんぞくで　ダメージを　あたえる
rec-544-dup-0,20,3,강철의 기어를 상대에게던져서 공격한다.2회 연속으로 데미지를 준다.
rec-544-dup-0,20,11,鋼鉄の　ギアを　相手に投げつけて　攻撃する２回連続で　ダメージを　与える
rec-544-dup-0,20,4,向對手投擲鋼鐵齒輪進行攻擊連續２次給予傷害
rec-544-dup-0,20,8,Chi la usa colpisce il bersaglio due volte di filalanciandogli contro degli ingranaggi dacciaio.
rec-544-dup-0,20,6,Anwender greift an indem er stählerne Zahnräderauf das Ziel schleudert. Angriff erfolgt zweimalhintereinander.
rec-544-dup-0,20,9,The user attacks by throwing steel gears at itstarget twice.
rec-544-dup-0,20,12,向对手投掷钢铁齿轮进行攻击连续２次给予伤害
rec-570-dup-0,20,8,Infligge danni a tutti i Pokémon vicini. Chi lausa recupera una quantità di PS pari alla metàdel danno inferto.
rec-570-dup-0,20,12,给周围全体宝可梦造成伤害可以回复给予伤害的一半HP
rec-570-dup-0,20,9,The user attacks everything around it. The users HPis restored by half the damage taken by those hit.
rec-570-dup-0,20,1,まわりにいる　ポケモン　ぜんいんにダメージ　あたえた　ダメージのはんぶんを　じぶんが　かいふくする
rec-570-dup-0,20,5,Inflige des dégâts à tous les Pokémon autour du lanceur.Il récupère en PV la moitié des dégâts infligés.
rec-570-dup-0,20,11,周りにいる　ポケモン　全員にダメージ　与えた　ダメージの半分を　自分が　回復する
rec-570-dup-0,20,4,攻擊自己周圍所有的寶可夢可以回復給予傷害的一半ＨＰ
rec-570-dup-0,20,6,Fügt allen Pokémon im Umkreis Schaden zu.Der Anwender wird um die Hälfte des insgesamtangerichteten Schadens geheilt.
rec-570-dup-0,20,7,Inflige daño a todos los Pokémon a su alrededor.El usuario absorbe la mitad del daño producido pararestaurar sus propios PS.
rec-570-dup-0,20,3,주위에 있는 모든 포켓몬에게데미지를 준다. 준 데미지의절반을 자신이 회복한다.
rec-244-dup-0,20,3,자신에게 암시를 걸어서능력 변화 상태를상대와 똑같은 상태로 만든다.
rec-244-dup-0,20,12,向自己施以自我暗示将能力变化的状态变得和对手一样
rec-244-dup-0,20,7,Quien lo usa se sume en un trance y copia cualquiercambio que haya en las características de su objetivo.
rec-244-dup-0,20,8,Chi la usa sipnotizza per copiare ogni modificaalle statistiche del bersaglio.
rec-244-dup-0,20,9,The user hypnotizes itself into copying any statchange made by the target.
rec-244-dup-0,20,11,自分に　暗示を　かけることで能力変化の　状態を相手と　同じにする
rec-244-dup-0,20,6,Der Anwender hypnotisiert sich selbst um dieStatusveränderungen des Zieles zu kopieren.
rec-244-dup-0,20,1,じぶんに　あんじを　かけることでのうりょく　へんかの　じょうたいをあいてと　おなじにする
rec-244-dup-0,20,5,Une autohypnose qui permet au lanceur de copierles changements de stats de la cible.
rec-244-dup-0,20,4,向自己施加自我暗示讓能力變化的狀態變得與對手相同
rec-531-dup-0,20,12,无法使用这个招式虽然忘记之后就再也想不起来了但还是建议忘记这个招式
rec-531-dup-0,20,9,This move cant be used.Its recommended that this move is forgotten.Once forgotten this move cant be remembered.
rec-531-dup-0,20,5,Cette capacité ne peut pas être utilisée.Il est recommandé de loublier même sil seraimpossible de se la remémorer une fois oubliée.
rec-531-dup-0,20,4,無法使用此招式雖然忘記後將無法再想起來但還是建議忘記此招式
rec-531-dup-0,20,8,Questa mossa non può essere usata.È consigliabile farla dimenticare al Pokémon. Tuttaviauna volta dimenticata non potrà più essere ricordata.
rec-531-dup-0,20,3,사용할 수 없는 기술입니다.다시 배우게 할 수 없지만기술을 잊게 하는 것을 권장합니다.
rec-531-dup-0,20,7,Este movimiento no se puede usar por lo que seríamejor olvidarlo aunque eso implique que no se puedarecordar posteriormente.
rec-531-dup-0,20,11,この技は　使えません思い出すことが　できなくなりますが技を　忘れることを　おすすめします
rec-531-dup-0,20,1,このわざは　つかえませんおもいだすことが　できなくなりますがわざを　わすれることを　おすすめします
rec-531-dup-0,20,6,Diese Attacke kann nicht eingesetzt werden. Du solltestdein Pokémon sie vergessen lassen. Beachte aberdass es sich danach nicht wieder an sie erinnern kann.
rec-134-dup-0,20,9,The user distracts the target by bending a spoon.This lowers the targets accuracy.
rec-134-dup-0,20,5,Le lanceur distrait lennemi en pliant une cuillèrece qui baisse sa Précision.
rec-134-dup-0,20,7,Dobla una cuchara para distraer al objetivo y bajar sunivel de Precisión.
rec-134-dup-0,20,1,スプーンを　まげて　ちゅういを　ひきあいての　めいちゅうりつを　さげる
rec-134-dup-0,20,3,숟가락을 휘어서 주의를 끌어상대의 명중률을 낮춘다.
rec-134-dup-0,20,4,折彎湯匙引起注意降低對手的命中率
rec-134-dup-0,20,11,スプーンを　まげて　注意を　ひき相手の　命中率を　さげる
rec-134-dup-0,20,12,折弯汤匙引开注意从而降低对手的命中率
rec-134-dup-0,20,8,Chi la usa distrae il bersaglio piegando un cucchiaioe ne riduce la precisione.
rec-134-dup-0,20,6,Lenkt das Ziel durch Verbiegen eines Löffels abund senkt so dessen Genauigkeit.
rec-588-dup-1,20,8,Chi la usa si protegge assumendo una posizionedi difesa e riducendo lAttacco di nemici o alleaticon cui entra in contatto.
rec-588-dup-1,20,11,相手の　攻撃を　防ぐと　同時に防御態勢になる　触れた相手の　攻撃を　さげる
rec-588-dup-1,20,7,El usuario adopta una postura defensiva y se protege decualquier daño. Reduce el Ataque de cualquierPokémon con el que entre en contacto.
rec-588-dup-1,20,3,상대의 공격을 막음과 동시에방어 태세를 갖춘다. 접촉한상대의 공격을 떨어뜨린다.
rec-588-dup-1,20,4,防住對手攻擊的同時使自己變為防禦姿態降低接觸到的對手的攻擊
rec-588-dup-1,20,6,Der Anwender geht in die Defensive und wird vorAngriffen geschützt. Berührt ihn nun ein Pokémonsinkt dessen Angriffs-Wert.
rec-588-dup-1,20,1,あいての　こうげきを　ふせぐと　どうじにぼうぎょたいせいになる　ふれたあいての　こうげきを　さげる
rec-588-dup-1,20,9,The user takes a defensive stance while it protectsitself from damage. It also lowers the Attack stat of anyattacker that makes direct contact.
rec-588-dup-1,20,12,防住对手攻击的同时自己变为防御姿态能够降低所接触到的对手的攻击
rec-588-dup-1,20,5,Prend une posture défensive pour bloquer les dégâts.Diminue lAttaque de tout Pokémon qui entre en contactavec le lanceur.
rec-77-dup-0,20,6,Verstreut giftigen Puder der das Ziel eventuellvergiftet.
rec-77-dup-0,20,3,독이 있는 가루를많이 흩뿌려서상대를 독 상태로 만든다.
rec-77-dup-0,20,5,Une poudre toxique empoisonne lennemi.
rec-77-dup-0,20,8,Investe il bersaglio con una nuvola di polveretossica che avvelena.
rec-77-dup-0,20,4,撒出大量的有毒粉末讓對手陷入中毒狀態
rec-77-dup-0,20,12,撒出毒粉从而让对手陷入中毒状态
rec-77-dup-0,20,9,The user scatters a cloud of poisonous dust thatpoisons the target.
rec-77-dup-0,20,7,Polvo tóxico que envenena al objetivo.
rec-77-dup-0,20,11,毒の　ある　粉をたくさん　ふりまいて相手を　毒状態に　する
rec-77-dup-0,20,1,どくの　ある　こなをたくさん　ふりまいてあいてを　どく　じょうたいに　する
rec-177-dup-0,20,9,A vortex of air is shot at the target to inflict damage.Critical hits land more easily.
rec-177-dup-0,20,3,공기의 소용돌이를발사하여 공격한다.급소에 맞기 쉽다.
rec-177-dup-0,20,5,Le lanceur projette une tornade sur lennemipour infliger des dégâts. Taux de critiques élevé.
rec-177-dup-0,20,1,くうきの　うずをはっしゃして　こうげきするきゅうしょに　あたりやすい
rec-177-dup-0,20,4,向對手發射空氣旋渦進行攻擊容易擊中要害
rec-177-dup-0,20,8,Colpisce il bersaglio con un vortice dariaper danneggiarlo. Probabile brutto colpo.
rec-177-dup-0,20,7,Lanza un chorro de aire que suele asestar un golpecrítico.
rec-177-dup-0,20,6,Erzeugt Luftstrudel gegen das Ziel.Hohe Volltrefferquote.
rec-177-dup-0,20,12,发射空气旋涡进行攻击容易击中要害
rec-177-dup-0,20,11,空気の　渦を発射して　攻撃する急所に　当たりやすい
rec-796-dup-0,20,6,Der Anwender schießt Stahl den er in seinem ganzenKörper angesammelt hat in Form eines mächtigenStrahls ab. Dabei verletzt er sich auch selbst.
rec-796-dup-0,20,3,전신에서 끌어모은 강철을빔으로 바꿔 세차게 발사한다.자신도 데미지를 받는다.
rec-796-dup-0,20,8,Chi la usa utilizza lacciaio del proprio corpo persparare un violento raggio ma subisce danni.
rec-796-dup-0,20,12,将从全身聚集的钢铁化为光束激烈地发射出去自己也会受到伤害
rec-796-dup-0,20,9,The user fires a beam of steel that it collected from itsentire body. This also damages the user.
rec-796-dup-0,20,7,Utiliza el acero de su cuerpo para disparar un potenterayo. También hiere al agresor.
rec-796-dup-0,20,11,全身から　集めた　はがねをビームとして　激しく　撃ちだす自分も　ダメージを　受けてしまう
rec-796-dup-0,20,1,ぜんしんから　あつめた　はがねをビームとして　はげしく　うちだすじぶんも　ダメージを　うけてしまう
rec-796-dup-0,20,4,將從全身匯聚起來的鋼鐵化為光束激烈地發射出去自己也會受到傷害
rec-796-dup-0,20,5,Le lanceur concentre du métal issu de tout son corpsen un rayon quil projette violemment sur sa cible.Il subit aussi des dégâts.
rec-301-dup-0,20,8,Questa mossa non può essere usata.È consigliabile farla dimenticare al Pokémon. Tuttaviauna volta dimenticata non potrà più essere ricordata.
rec-301-dup-0,20,5,Cette capacité ne peut pas être utilisée.Il est recommandé de loublier même sil seraimpossible de se la remémorer une fois oubliée.
rec-301-dup-0,20,3,사용할 수 없는 기술입니다.다시 배우게 할 수 없지만기술을 잊게 하는 것을 권장합니다.
rec-301-dup-0,20,1,このわざは　つかえませんおもいだすことが　できなくなりますがわざを　わすれることを　おすすめします
rec-301-dup-0,20,4,無法使用此招式雖然忘記後將無法再想起來但還是建議忘記此招式
rec-301-dup-0,20,7,Este movimiento no se puede usar por lo que seríamejor olvidarlo aunque eso implique que no se puedarecordar posteriormente.
rec-301-dup-0,20,12,无法使用这个招式虽然忘记之后就再也想不起来了但还是建议忘记这个招式
rec-301-dup-0,20,6,Diese Attacke kann nicht eingesetzt werden. Du solltestdein Pokémon sie vergessen lassen. Beachte aberdass es sich danach nicht wieder an sie erinnern kann.
rec-301-dup-0,20,11,この技は　使えません思い出すことが　できなくなりますが技を　忘れることを　おすすめします
rec-301-dup-0,20,9,This move cant be used.Its recommended that this move is forgotten.Once forgotten this move cant be remembered.
rec-253-dup-0,20,7,Ataca de forma alborotada durante tres turnos. Mantiene despiertos a todos.
rec-253-dup-0,20,1,３ターンの　あいださわいで　あいてを　こうげきするそのあいだは　だれも　ねむれなく　なる
rec-253-dup-0,20,3,3턴 동안소란 피워 공격한다.그동안은 아무도 잠들지 않게 된다.
rec-253-dup-0,20,8,Chi la usa attacca per tre turni con un frastuonoche non fa dormire nessuno.
rec-253-dup-0,20,11,３ターンの　間騒いで　相手を　攻撃するそのあいだは　だれも　眠れなくなる
rec-253-dup-0,20,9,The user attacks in an uproar for three turns.During that time no Pokémon can fall asleep.
rec-253-dup-0,20,5,Le lanceur attaque en rugissant durant trois tours.Pendant ce temps aucun Pokémon ne peut sendormir.
rec-253-dup-0,20,12,在３回合内用骚乱攻击对手在此期间谁都不能入眠
rec-253-dup-0,20,6,Anwender greift an indem er über drei Runden hinwegeinen Aufruhr erzeugt. Verhindert Schlaf.
rec-253-dup-0,20,4,在３回合內大吵大鬧攻擊對手在此期間誰都無法入眠
rec-71-dup-0,20,11,養分を　吸い取り　攻撃する相手に　与えた　ダメージの半分の　ＨＰを　回復できる
rec-71-dup-0,20,1,ようぶんを　すいとり　こうげきするあいてに　あたえた　ダメージのはんぶんの　ＨＰを　かいふくできる
rec-71-dup-0,20,9,A nutrient-draining attack. The users HP is restoredby half the damage taken by the target.
rec-71-dup-0,20,7,Un ataque que absorbe nutrientes. Quien lo usarecupera la mitad de los PS del daño que produce.
rec-71-dup-0,20,4,吸取對手的養分進行攻擊可以回復給予對手傷害的一半ＨＰ
rec-71-dup-0,20,8,Mossa che assorbe PS. Chi la usa recupera unaquantità di PS pari alla metà del danno inferto.
rec-71-dup-0,20,6,Attacke die die Hälfte des Schadens absorbiert.
rec-71-dup-0,20,5,Une attaque qui convertit la moitié des dégâtsinfligés en PV pour le lanceur.
rec-71-dup-0,20,12,吸取对手的养分进行攻击可以回复给予对手伤害的一半ＨＰ
rec-71-dup-0,20,3,양분을 흡수하여 공격한다.상대에게 입힌 데미지의절반에 해당하는 HP를 회복할 수 있다.
rec-352-dup-0,20,8,Il bersaglio viene colpito da un getto dacquapotentissimo che può anche confonderlo.
rec-352-dup-0,20,3,물의 진동을상대에게 가하여 공격한다.상대를 혼란시킬 때가 있다.
rec-352-dup-0,20,1,みずの　しんどうをあいてに　あたえて　こうげきするあいてを　こんらん　させることが　ある
rec-352-dup-0,20,5,Le lanceur envoie un puissant jet deau sur lennemi.Peut le rendre confus.
