item,local_language,name
rec-1150-dup-0,9,Mixed Mushrooms
rec-1150-dup-0,4,袋裝蕈菇
rec-1150-dup-0,5,Champignons
rec-1150-dup-0,12,袋装蕈菇
rec-1150-dup-0,6,Pilzmix
rec-1150-dup-0,1,キノコパック
rec-1150-dup-0,3,버섯팩
rec-1124-dup-0,3,이브이의사탕
rec-1124-dup-0,6,Evoli-Bonbon
rec-1124-dup-0,9,Eevee Candy
rec-1124-dup-0,8,Caramella Eevee
rec-1124-dup-0,4,伊布的糖果
rec-1124-dup-0,7,Caramelo Eevee
rec-1124-dup-0,11,イーブイのアメ
rec-1124-dup-0,1,イーブイのアメ
rec-1124-dup-0,5,Bonbon Évoli
rec-1124-dup-0,12,伊布的糖果
rec-1527-dup-1,7,Pup3185
rec-1527-dup-1,4,Pup3185
rec-1527-dup-1,12,Pup3185
rec-1527-dup-1,6,Pup3185
rec-1527-dup-1,9,Pup3185
rec-1527-dup-1,1,Pup3185
rec-1527-dup-1,11,Pup3185
rec-1527-dup-1,5,Pup3185
rec-1527-dup-1,3,Pup3185
rec-1527-dup-1,8,Pup3185
rec-738-dup-0,3,핸섬티켓
rec-738-dup-0,8,Carta Bellocchio
rec-738-dup-0,11,ハンサムチケット
rec-738-dup-0,7,Boleto Handsome
rec-738-dup-0,4,帥哥券
rec-738-dup-0,6,LeBelle-Ticket
rec-738-dup-0,1,ハンサムチケット
rec-738-dup-0,9,Looker Ticket
rec-738-dup-0,5,Ticket Beladonis
rec-738-dup-0,12,帅哥券
rec-322-dup-0,12,招式学习器１８
rec-322-dup-0,4,招式學習器１８
rec-322-dup-0,8,MT18
rec-322-dup-0,7,MT18
rec-322-dup-0,6,TM18
rec-322-dup-0,1,わざマシン１８
rec-322-dup-0,3,기술머신18
rec-322-dup-0,5,CT18
rec-322-dup-0,9,TM18
rec-322-dup-0,11,わざマシン１８
rec-220-dup-1,5,Eau Mystique
rec-220-dup-1,1,しんぴのしずく
rec-220-dup-1,3,신비의물방울
rec-220-dup-1,8,Acqua Magica
rec-220-dup-1,9,Mystic Water
rec-220-dup-1,6,Zauberwasser
rec-220-dup-1,7,Agua Mística
rec-220-dup-1,11,しんぴのしずく
rec-220-dup-1,12,神秘水滴
rec-220-dup-1,4,神秘水滴
rec-1079-dup-0,6,Mauzi-Bonbon
rec-1079-dup-0,5,Bonbon Miaouss
rec-1079-dup-0,8,Caramella Meowth
rec-1079-dup-0,3,나옹의사탕
rec-1079-dup-0,1,ニャースのアメ
rec-1079-dup-0,4,喵喵的糖果
rec-1079-dup-0,7,Caramelo Meowth
rec-1079-dup-0,9,Meowth Candy
rec-1079-dup-0,11,ニャースのアメ
rec-1079-dup-0,12,喵喵的糖果
rec-1330-dup-1,5,And458
rec-1330-dup-1,1,And458
rec-1330-dup-1,11,And458
rec-1330-dup-1,9,And458
rec-1330-dup-1,4,And458
rec-1330-dup-1,3,And458
rec-1330-dup-1,6,And458
rec-1330-dup-1,12,And458
rec-1330-dup-1,7,And458
rec-1330-dup-1,8,And458
rec-660-dup-0,3,기술머신94
rec-660-dup-0,1,わざマシン９４
rec-660-dup-0,9,TM94
rec-660-dup-0,4,招式學習器９４
rec-660-dup-0,6,TM94
rec-660-dup-0,7,MT94
rec-660-dup-0,12,招式学习器９４
rec-660-dup-0,11,わざマシン９４
rec-660-dup-0,8,MT94
rec-660-dup-0,5,CT94
rec-1533-dup-0,7,Cyg7949
rec-1533-dup-0,11,Cyg7949
rec-1533-dup-0,8,Cyg7949
rec-1533-dup-0,6,Cyg7949
rec-1533-dup-0,3,Cyg7949
rec-1533-dup-0,4,Cyg7949
rec-1533-dup-0,12,Cyg7949
rec-1533-dup-0,1,Cyg7949
rec-1533-dup-0,5,Cyg7949
rec-1533-dup-0,9,Cyg7949
rec-1005-dup-0,12,捕捉碰碰
rec-1005-dup-0,11,つかまえポン
rec-1005-dup-0,1,つかまえポン
rec-1005-dup-0,9,Roto Catch
rec-1005-dup-0,7,Cupón Captura
rec-1005-dup-0,6,Fangbon
rec-1005-dup-0,4,捕捉碰碰
rec-1005-dup-0,3,잡기캡슐토이
rec-1005-dup-0,8,Acchiappanroll
rec-1005-dup-0,5,Moti-Capture
rec-1179-dup-0,11,からぶりほけん
rec-1179-dup-0,9,Blunder Policy
rec-1179-dup-0,4,打空保險
rec-1179-dup-0,1,からぶりほけん
rec-1179-dup-0,3,허탕보험
rec-1179-dup-0,7,Seguro Fallo
rec-1179-dup-0,6,Fehlschlagschutz
rec-1179-dup-0,12,打空保险
rec-1179-dup-0,8,Fiascopolizza
rec-1179-dup-0,5,Assurance Échec
rec-1553-dup-1,5,Peg8650
rec-1553-dup-1,3,Peg8650
rec-1553-dup-1,6,Peg8650
rec-1553-dup-1,12,Peg8650
rec-1553-dup-1,11,Peg8650
rec-1553-dup-1,4,Peg8650
rec-1553-dup-1,1,Peg8650
rec-1553-dup-1,7,Peg8650
rec-1553-dup-1,9,Peg8650
rec-1553-dup-1,8,Peg8650
rec-890-dup-0,3,진노랑꿀
rec-890-dup-0,1,やまぶきのミツ
rec-890-dup-0,6,Gelber Nektar
rec-890-dup-0,5,Nectar Jaune
rec-890-dup-0,7,Néctar Amarillo
rec-890-dup-0,12,金黄色花蜜
rec-890-dup-0,8,Nettare giallo
rec-890-dup-0,11,やまぶきのミツ
rec-890-dup-0,4,金黃色花蜜
rec-890-dup-0,9,Yellow Nectar
rec-1371-dup-0,7,Eri472
rec-1371-dup-0,12,Eri472
rec-1371-dup-0,3,Eri472
rec-1371-dup-0,11,Eri472
rec-1371-dup-0,5,Eri472
rec-1371-dup-0,9,Eri472
rec-1371-dup-0,4,Eri472
rec-1371-dup-0,1,Eri472
rec-1371-dup-0,6,Eri472
rec-1371-dup-0,8,Eri472
rec-1589-dup-0,3,Aqr7950
rec-1589-dup-0,1,Aqr7950
rec-1589-dup-0,8,Aqr7950
rec-1589-dup-0,9,Aqr7950
rec-1589-dup-0,6,Aqr7950
rec-1589-dup-0,12,Aqr7950
rec-1589-dup-0,7,Aqr7950
rec-1589-dup-0,5,Aqr7950
rec-1589-dup-0,4,Aqr7950
rec-1589-dup-0,11,Aqr7950
rec-907-dup-0,8,ROM Coleottero
rec-907-dup-0,7,Disco Bicho
rec-907-dup-0,11,バグメモリ
rec-907-dup-0,5,ROM Insecte
rec-907-dup-0,3,버그메모리
rec-907-dup-0,12,虫子存储碟
rec-907-dup-0,9,Bug Memory
rec-907-dup-0,6,Käfer-Disc
rec-907-dup-0,4,蟲子記憶碟
rec-907-dup-0,1,バグメモリ
rec-1656-dup-0,1,にんじんのタネ
rec-1656-dup-0,7,Sem. Zanahoria
rec-1656-dup-0,5,Graines Carotte
rec-1656-dup-0,6,Karottensamen
rec-1656-dup-0,3,당근씨
rec-1656-dup-0,9,Carrot Seeds
rec-1656-dup-0,12,萝卜种子
rec-1656-dup-0,8,Semi di carota
rec-1656-dup-0,4,蘿蔔種子
rec-1656-dup-0,11,にんじんのタネ
rec-671-dup-0,9,DNA Splicers
rec-671-dup-0,4,基因之楔
rec-671-dup-0,1,いでんしのくさび
rec-671-dup-0,12,基因之楔
rec-671-dup-0,6,DNS-Keil
rec-671-dup-0,11,いでんしのくさび
rec-671-dup-0,8,Cuneo DNA
rec-671-dup-0,3,유전자쐐기
rec-671-dup-0,7,Punta ADN
rec-671-dup-0,5,Pointeau ADN
rec-659-dup-0,9,TM93
rec-659-dup-0,3,기술머신93
rec-659-dup-0,1,わざマシン９３
rec-659-dup-0,12,招式学习器９３
rec-659-dup-0,11,わざマシン９３
rec-659-dup-0,8,MT93
rec-659-dup-0,5,CT93
rec-659-dup-0,4,招式學習器９３
rec-659-dup-0,6,TM93
rec-659-dup-0,7,MT93
rec-1439-dup-1,8,Cas168
rec-1439-dup-1,4,Cas168
rec-1439-dup-1,1,Cas168
rec-1439-dup-1,5,Cas168
rec-1439-dup-1,12,Cas168
rec-1439-dup-1,7,Cas168
rec-1439-dup-1,3,Cas168
rec-1439-dup-1,11,Cas168
rec-1439-dup-1,6,Cas168
rec-1439-dup-1,9,Cas168
rec-883-dup-0,6,Zitterorb
rec-883-dup-0,9,Adrenaline Orb
rec-883-dup-0,11,ビビリだま
rec-883-dup-0,1,ビビリだま
rec-883-dup-0,7,Nerviosfera
rec-883-dup-0,5,Orbe Frousse
rec-883-dup-0,3,주눅구슬
rec-883-dup-0,8,Fifasfera
rec-883-dup-0,4,膽怯球
rec-883-dup-0,12,胆怯球
rec-727-dup-0,3,이상한장식품
rec-727-dup-0,5,Bibelot Bizarre
rec-727-dup-0,12,神秘摆设
rec-727-dup-0,7,Estatuilla Rara
rec-727-dup-0,9,Strange Souvenir
rec-727-dup-0,4,神秘擺設
rec-727-dup-0,1,ふしぎなおきもの
rec-727-dup-0,6,Skurriloskulptur
rec-727-dup-0,11,ふしぎなおきもの
rec-727-dup-0,8,Strano ninnolo
rec-525-dup-0,8,Mess. Lusso
rec-525-dup-0,5,Lettre Cool
rec-525-dup-0,7,Carta Fab.
rec-525-dup-0,9,Fab Mail
rec-525-dup-0,6,Edelbrief
rec-525-dup-0,1,ミラクルメール
rec-1012-dup-0,9,Catching Pocket
rec-1012-dup-0,3,포획포켓
rec-1012-dup-0,7,Bolsillo Captura
rec-1012-dup-0,12,捕捉口袋
rec-1012-dup-0,1,ほかくポケット
rec-1012-dup-0,6,Fangtasche
rec-1012-dup-0,11,ほかくポケット
rec-1012-dup-0,5,Poche de Capture
rec-1012-dup-0,8,Tasca cattura
rec-1012-dup-0,4,捕捉口袋
rec-731-dup-1,9,Fairy Gem
rec-731-dup-1,11,ようせいジュエル
rec-731-dup-1,7,Gema Hada
rec-731-dup-1,3,페어리주얼
rec-731-dup-1,1,ようせいジュエル
rec-731-dup-1,8,Bijoufolletto
rec-731-dup-1,6,Feenjuwel
rec-731-dup-1,12,妖精宝石
rec-731-dup-1,4,妖精寶石
rec-731-dup-1,5,Joyau Fée
rec-149-dup-0,1,ロメのみ
rec-149-dup-0,11,ロメのみ
rec-149-dup-0,4,哈密果
rec-149-dup-0,3,로매열매
rec-149-dup-0,9,Hondew Berry
rec-149-dup-0,12,哈密果
rec-149-dup-0,6,Honmelbeere
rec-149-dup-0,8,Baccamelon
rec-149-dup-0,5,Baie Lonme
rec-149-dup-0,7,Baya Meluce
rec-106-dup-0,9,Rare Bone
rec-106-dup-0,12,贵重骨头
rec-106-dup-0,3,귀중한뼈
rec-106-dup-0,1,きちょうなホネ
rec-106-dup-0,4,貴重骨頭
rec-106-dup-0,7,Hueso Raro
rec-106-dup-0,5,Os Rare
rec-106-dup-0,6,Steinknochen
rec-106-dup-0,11,きちょうなホネ
rec-106-dup-0,8,Osso Raro
rec-1543-dup-0,6,Gem2216
rec-1543-dup-0,9,Gem2216
rec-1543-dup-0,7,Gem2216
rec-1543-dup-0,12,Gem2216
rec-1543-dup-0,3,Gem2216
rec-1543-dup-0,1,Gem2216
rec-1543-dup-0,11,Gem2216
rec-1543-dup-0,5,Gem2216
rec-1543-dup-0,8,Gem2216
rec-1543-dup-0,4,Gem2216
rec-727-dup-1,3,이상한장식품
rec-727-dup-1,5,Bibelot Bizarre
rec-727-dup-1,12,神秘摆设
rec-727-dup-1,7,Estatuilla Rara
rec-727-dup-1,9,Strange Souvenir
rec-727-dup-1,4,神秘擺設
rec-727-dup-1,1,ふしぎなおきもの
rec-727-dup-1,6,Skurriloskulptur
rec-727-dup-1,11,ふしぎなおきもの
rec-727-dup-1,8,Strano ninnolo
rec-481-dup-0,8,Aladargento
rec-481-dup-0,7,Ala Plateada
rec-481-dup-0,6,Silberflügel
rec-481-dup-0,3,은빛날개
rec-481-dup-0,11,ぎんいろのはね
rec-481-dup-0,1,ぎんいろのはね
rec-481-dup-0,4,銀色之羽
rec-481-dup-0,9,Silver Wing
rec-481-dup-0,5,ArgentAile
rec-481-dup-0,12,银色之羽
rec-1085-dup-1,8,Caramella Machop
rec-1085-dup-1,12,腕力的糖果
rec-1085-dup-1,6,Machollo-Bonbon
rec-1085-dup-1,5,Bonbon Machoc
rec-1085-dup-1,4,腕力的糖果
rec-1085-dup-1,3,알통몬의사탕
rec-1085-dup-1,1,ワンリキーのアメ
rec-1085-dup-1,7,Caramelo Machop
rec-1085-dup-1,9,Machop Candy
rec-1085-dup-1,11,ワンリキーのアメ
rec-1100-dup-0,4,大鉗蟹的糖果
rec-1100-dup-0,11,クラブのアメ
rec-1100-dup-0,1,クラブのアメ
rec-1100-dup-0,3,크랩의사탕
rec-1100-dup-0,9,Krabby Candy
rec-1100-dup-0,8,Caramella Krabby
rec-1100-dup-0,7,Caramelo Krabby
rec-1100-dup-0,12,大钳蟹的糖果
rec-1100-dup-0,6,Krabby-Bonbon
rec-1100-dup-0,5,Bonbon Krabby
rec-707-dup-0,9,Banettite
rec-707-dup-0,6,Banetteonit
rec-707-dup-0,7,Banettita
rec-707-dup-0,4,詛咒娃娃進化石
rec-707-dup-0,1,ジュペッタナイト
rec-707-dup-0,12,诅咒娃娃进化石
rec-707-dup-0,3,다크펫나이트
rec-707-dup-0,11,ジュペッタナイト
rec-707-dup-0,8,Banettite
rec-707-dup-0,5,Branettite
rec-1043-dup-0,3,지식의사탕
rec-1043-dup-0,4,知識糖果
rec-1043-dup-0,11,ちしきのアメ
rec-1043-dup-0,6,Gripsbonbon
rec-1043-dup-0,5,Bonbon Esprit S
rec-1043-dup-0,8,Caramella acume S
rec-1043-dup-0,9,Smart Candy
rec-1043-dup-0,7,Caramelo Intelecto
rec-1043-dup-0,1,ちしきのアメ
rec-1043-dup-0,12,知识糖果
rec-788-dup-0,6,Mega-Anker
rec-788-dup-0,5,Méga-Ancre
rec-788-dup-0,4,超級船錨
rec-788-dup-0,8,Megaancora
rec-788-dup-0,3,메가앵커
rec-788-dup-0,11,メガイカリ
rec-788-dup-0,7,Megaancla
rec-788-dup-0,9,Mega Anchor
rec-788-dup-0,12,超级船锚
rec-788-dup-0,1,メガイカリ
rec-735-dup-1,7,Emblema Kalos
rec-735-dup-1,6,Kalos-Emblem
rec-735-dup-1,8,Emblema di Kalos
rec-735-dup-1,11,カロスエンブレム
rec-735-dup-1,12,卡洛斯勋章
rec-735-dup-1,9,Honor of Kalos
rec-735-dup-1,5,Insigne de Kalos
rec-735-dup-1,3,칼로스엠블럼
rec-735-dup-1,4,卡洛斯勳章
rec-735-dup-1,1,カロスエンブレム
rec-1328-dup-0,6,Sanias Buch
rec-1328-dup-0,12,索妮亚的书
rec-1328-dup-0,9,Sonias Book
rec-1328-dup-0,3,소니아의책
rec-1328-dup-0,8,Libro di Sonia
rec-1328-dup-0,1,ソニアのほん
rec-1328-dup-0,11,ソニアのほん
rec-1328-dup-0,4,索妮亞的書
rec-1328-dup-0,7,Libro de Sonia
rec-1328-dup-0,5,Livre de Sonya
rec-119-dup-0,1,スチールメール
rec-119-dup-0,7,Carta Acero
rec-119-dup-0,6,Stahlbrief
rec-119-dup-0,5,Lettre Acier
rec-119-dup-0,9,Steel Mail
rec-119-dup-0,8,Mess. Lega
rec-1269-dup-0,3,기술레코드81
rec-1269-dup-0,7,DT81
rec-1269-dup-0,6,TP81
rec-1269-dup-0,11,わざレコード８１
rec-1269-dup-0,1,わざレコード８１
rec-1269-dup-0,9,TR81
rec-1269-dup-0,8,DT81
rec-1269-dup-0,12,招式记录８１
rec-1269-dup-0,4,招式紀錄８１
rec-1269-dup-0,5,DT81
rec-434-dup-0,12,华丽大赛参加证
rec-434-dup-0,5,Passe Concours
rec-434-dup-0,1,コンテストパス
rec-434-dup-0,9,Contest Pass
rec-434-dup-0,3,콘테스트패스
rec-434-dup-0,11,コンテストパス
rec-434-dup-0,4,華麗大賽參加證
rec-434-dup-0,8,Tessera Gare
rec-434-dup-0,6,Wettbewerbskarte
rec-434-dup-0,7,Pase Concurso
rec-24-dup-1,5,Potion Max
rec-24-dup-1,6,Top-Trank
rec-24-dup-1,1,まんたんのくすり
rec-24-dup-1,3,풀회복약
rec-24-dup-1,12,全满药
rec-24-dup-1,11,まんたんのくすり
rec-24-dup-1,7,Poción Máxima
rec-24-dup-1,9,Max Potion
rec-24-dup-1,4,全滿藥
rec-24-dup-1,8,Pozione Max
rec-1587-dup-0,4,Aqr8709
rec-1587-dup-0,9,Aqr8709
rec-1587-dup-0,6,Aqr8709
rec-1587-dup-0,12,Aqr8709
rec-1587-dup-0,1,Aqr8709
rec-1587-dup-0,5,Aqr8709
rec-1587-dup-0,7,Aqr8709
rec-1587-dup-0,8,Aqr8709
rec-1587-dup-0,3,Aqr8709
rec-1587-dup-0,11,Aqr8709
rec-1542-dup-1,5,Gem2473
rec-1542-dup-1,4,Gem2473
rec-1542-dup-1,3,Gem2473
rec-1542-dup-1,7,Gem2473
rec-1542-dup-1,8,Gem2473
rec-1542-dup-1,1,Gem2473
rec-1542-dup-1,6,Gem2473
rec-1542-dup-1,9,Gem2473
rec-1542-dup-1,11,Gem2473
rec-1542-dup-1,12,Gem2473
rec-1497-dup-0,3,Sco5953
rec-1497-dup-0,12,Sco5953
rec-1497-dup-0,9,Sco5953
rec-1497-dup-0,1,Sco5953
rec-1497-dup-0,11,Sco5953
rec-1497-dup-0,8,Sco5953
rec-1497-dup-0,6,Sco5953
rec-1497-dup-0,7,Sco5953
rec-1497-dup-0,5,Sco5953
rec-1497-dup-0,4,Sco5953
rec-235-dup-0,6,Kampfknochen
rec-235-dup-0,7,Hueso Grueso
rec-235-dup-0,9,Thick Club
rec-235-dup-0,3,굵은뼈
rec-235-dup-0,12,粗骨头
rec-235-dup-0,11,ふといホネ
rec-235-dup-0,8,Ossospesso
rec-235-dup-0,1,ふといホネ
rec-235-dup-0,5,Masse Os
rec-235-dup-0,4,粗骨頭
rec-1376-dup-0,12,Eri1298
rec-1376-dup-0,4,Eri1298
rec-1376-dup-0,6,Eri1298
rec-1376-dup-0,1,Eri1298
rec-1376-dup-0,9,Eri1298
rec-1376-dup-0,8,Eri1298
rec-1376-dup-0,7,Eri1298
rec-1376-dup-0,11,Eri1298
rec-1376-dup-0,3,Eri1298
rec-1376-dup-0,5,Eri1298
rec-415-dup-0,7,Llave Central
rec-415-dup-0,3,발전소키
rec-415-dup-0,4,發電廠鑰匙
rec-415-dup-0,1,はつでんしょキー
rec-415-dup-0,5,Clé Centrale
rec-415-dup-0,11,はつでんしょキー
rec-415-dup-0,12,发电厂钥匙
rec-415-dup-0,9,Works Key
rec-415-dup-0,6,K-Schlüssel
rec-415-dup-0,8,Turbinchiave
rec-1395-dup-0,12,CMa2618
rec-1395-dup-0,7,CMa2618
rec-1395-dup-0,3,CMa2618
rec-1395-dup-0,9,CMa2618
rec-1395-dup-0,5,CMa2618
rec-1395-dup-0,8,CMa2618
rec-1395-dup-0,6,CMa2618
rec-1395-dup-0,4,CMa2618
rec-1395-dup-0,11,CMa2618
rec-1395-dup-0,1,CMa2618
rec-731-dup-0,9,Fairy Gem
rec-731-dup-0,11,ようせいジュエル
rec-731-dup-0,7,Gema Hada
rec-731-dup-0,3,페어리주얼
rec-731-dup-0,1,ようせいジュエル
rec-731-dup-0,8,Bijoufolletto
rec-731-dup-0,6,Feenjuwel
rec-731-dup-0,12,妖精宝石
rec-731-dup-0,4,妖精寶石
rec-731-dup-0,5,Joyau Fée
rec-1101-dup-0,5,Bonbon Voltorbe
rec-1101-dup-0,1,ビリリダマのアメ
rec-1101-dup-0,8,Caramella Voltorb
rec-1101-dup-0,4,霹靂電球的糖果
rec-1101-dup-0,7,Caramelo Voltorb
rec-1101-dup-0,9,Voltorb Candy
rec-1101-dup-0,12,霹雳电球的糖果
rec-1101-dup-0,11,ビリリダマのアメ
rec-1101-dup-0,3,찌리리공의사탕
rec-1101-dup-0,6,Voltobal-Bonbon
rec-96-dup-1,6,Feuchtmulch
rec-96-dup-1,1,じめじめこやし
rec-96-dup-1,4,濕濕肥
rec-96-dup-1,8,Fertilidro
rec-96-dup-1,11,じめじめこやし
rec-96-dup-1,7,Abono Lento
rec-96-dup-1,5,Fertihumide
rec-96-dup-1,12,湿湿肥
rec-96-dup-1,9,Damp Mulch
rec-96-dup-1,3,축축이비료
rec-740-dup-0,7,Pase Central
rec-740-dup-0,8,Pass Centrale
rec-740-dup-0,5,Passe Centrale
rec-740-dup-0,9,Power Plant Pass
rec-740-dup-0,6,Kraftwerks-Pass
rec-740-dup-0,4,發電廠通行證
rec-740-dup-0,1,はつでんしょパス
rec-740-dup-0,12,发电厂通行证
rec-740-dup-0,11,はつでんしょパス
rec-740-dup-0,3,발전소패스
rec-1486-dup-0,5,UMi5735
rec-1486-dup-0,9,UMi5735
rec-1486-dup-0,7,UMi5735
rec-1486-dup-0,8,UMi5735
rec-1486-dup-0,12,UMi5735
rec-1486-dup-0,11,UMi5735
rec-1486-dup-0,6,UMi5735
rec-1486-dup-0,1,UMi5735
rec-1486-dup-0,4,UMi5735
rec-1486-dup-0,3,UMi5735
rec-1611-dup-0,1,Dra5291
rec-1611-dup-0,11,Dra5291
rec-1611-dup-0,8,Dra5291
rec-1611-dup-0,3,Dra5291
rec-1611-dup-0,4,Dra5291
rec-1611-dup-0,6,Dra5291
rec-1611-dup-0,9,Dra5291
rec-1611-dup-0,7,Dra5291
rec-1611-dup-0,5,Dra5291
rec-1611-dup-0,12,Dra5291
rec-224-dup-0,8,Spettrotarga
rec-224-dup-0,1,のろいのおふだ
rec-224-dup-0,6,Bannsticker
rec-224-dup-0,7,Hechizo
rec-224-dup-0,4,詛咒之符
rec-224-dup-0,3,저주의부적
rec-224-dup-0,9,Spell Tag
rec-224-dup-0,11,のろいのおふだ
rec-224-dup-0,5,Rune Sort
rec-224-dup-0,12,诅咒之符
rec-1546-dup-0,12,Gem2286
rec-1546-dup-0,6,Gem2286
rec-1546-dup-0,9,Gem2286
rec-1546-dup-0,3,Gem2286
rec-1546-dup-0,8,Gem2286
rec-1546-dup-0,11,Gem2286
rec-1546-dup-0,4,Gem2286
rec-1546-dup-0,1,Gem2286
rec-1546-dup-0,7,Gem2286
rec-1546-dup-0,5,Gem2286
rec-19-dup-0,5,Anti-Brûle
rec-19-dup-0,4,灼傷藥
rec-19-dup-0,11,やけどなおし
rec-19-dup-0,3,화상치료제
rec-19-dup-0,9,Burn Heal
rec-19-dup-0,8,Antiscottatura
rec-19-dup-0,7,Antiquemar
rec-19-dup-0,12,灼伤药
rec-19-dup-0,1,やけどなおし
rec-19-dup-0,6,Feuerheiler
rec-1128-dup-0,12,化石翼龙的糖果
rec-1128-dup-0,5,Bonbon Ptéra
rec-1128-dup-0,4,化石翼龍的糖果
rec-1128-dup-0,8,Caramella Aerodactyl
rec-1128-dup-0,1,プテラのアメ
rec-1128-dup-0,7,Caramelo Aerodactyl
rec-1128-dup-0,3,프테라의사탕
rec-1128-dup-0,11,プテラのアメ
rec-1128-dup-0,6,Aerodactyl-Bonbon
rec-1128-dup-0,9,Aerodactyl Candy
rec-189-dup-0,1,レンブのみ
rec-189-dup-0,11,レンブのみ
rec-189-dup-0,4,霧蓮果
rec-189-dup-0,5,Baie Pommo
rec-189-dup-0,9,Rowap Berry
rec-189-dup-0,12,雾莲果
rec-189-dup-0,7,Baya Magua
rec-189-dup-0,3,애터열매
rec-189-dup-0,6,Roselbeere
rec-189-dup-0,8,Baccaroam
rec-1289-dup-1,11,さみしがりミント
rec-1289-dup-1,5,Aromate Solo
rec-1289-dup-1,3,외로움민트
rec-1289-dup-1,1,さみしがりミント
rec-1289-dup-1,9,Lonely Mint
rec-1289-dup-1,12,怕寂寞薄荷
rec-1289-dup-1,6,Solo-Minze
rec-1289-dup-1,8,Menta Schiva
rec-1289-dup-1,7,Menta Huraña
rec-1289-dup-1,4,怕寂寞薄荷
rec-826-dup-0,7,Aerostal Z
rec-826-dup-0,1,ヒコウＺ
rec-826-dup-0,4,飛行Ｚ
rec-826-dup-0,11,ヒコウＺ
rec-826-dup-0,9,Flyinium Z
rec-826-dup-0,6,Aerium Z
rec-826-dup-0,5,Aérozélite
rec-826-dup-0,12,飞行Ｚ
rec-826-dup-0,8,Volantium Z
rec-826-dup-0,3,비행Z
rec-1432-dup-1,9,Ori1948
rec-1432-dup-1,6,Ori1948
rec-1432-dup-1,3,Ori1948
rec-1432-dup-1,5,Ori1948
rec-1432-dup-1,7,Ori1948
rec-1432-dup-1,12,Ori1948
rec-1432-dup-1,8,Ori1948
rec-1432-dup-1,11,Ori1948
rec-1432-dup-1,1,Ori1948
rec-1432-dup-1,4,Ori1948
rec-786-dup-1,9,Mega Pendant
rec-786-dup-1,8,Megapendente
rec-786-dup-1,7,Megacollar
rec-786-dup-1,1,メガペンダント
rec-786-dup-1,4,超級吊墜
rec-786-dup-1,12,超级吊坠
rec-786-dup-1,3,메가펜던트
rec-786-dup-1,5,Méga-Pendentif
rec-786-dup-1,6,Mega-Anhänger
rec-786-dup-1,11,メガペンダント
rec-1415-dup-0,8,Vir4932
rec-1415-dup-0,7,Vir4932
rec-1415-dup-0,4,Vir4932
rec-1415-dup-0,1,Vir4932
rec-1415-dup-0,11,Vir4932
rec-1415-dup-0,9,Vir4932
rec-1415-dup-0,6,Vir4932
rec-1415-dup-0,5,Vir4932
rec-1415-dup-0,3,Vir4932
rec-1415-dup-0,12,Vir4932
rec-996-dup-0,1,やすうりポン
rec-996-dup-0,4,優惠碰碰
rec-996-dup-0,3,할인캡슐토이
rec-996-dup-0,5,Moti-Promo
rec-996-dup-0,7,Cupón Rebaja
rec-996-dup-0,12,优惠碰碰
rec-996-dup-0,8,Scontonroll
rec-996-dup-0,9,Roto Bargain
rec-996-dup-0,6,Schnäppchenbon
rec-996-dup-0,11,やすうりポン
rec-1339-dup-0,7,Sgr7121
rec-1339-dup-0,8,Sgr7121
rec-1339-dup-0,12,Sgr7121
rec-1339-dup-0,6,Sgr7121
rec-1339-dup-0,4,Sgr7121
rec-1339-dup-0,11,Sgr7121
rec-1339-dup-0,3,Sgr7121
rec-1339-dup-0,1,Sgr7121
rec-1339-dup-0,9,Sgr7121
rec-1339-dup-0,5,Sgr7121
rec-1354-dup-1,12,Psc437
rec-1354-dup-1,11,Psc437
rec-1354-dup-1,5,Psc437
rec-1354-dup-1,1,Psc437
rec-1354-dup-1,6,Psc437
rec-1354-dup-1,9,Psc437
rec-1354-dup-1,4,Psc437
rec-1354-dup-1,7,Psc437
rec-1354-dup-1,8,Psc437
rec-1354-dup-1,3,Psc437
rec-1175-dup-0,5,Pomme Acidulée
rec-1175-dup-0,6,Saurer Apfel
rec-1175-dup-0,4,酸酸蘋果
rec-1175-dup-0,1,すっぱいりんご
rec-1175-dup-0,3,새콤한사과
rec-1175-dup-0,8,Aspropomo
rec-1175-dup-0,9,Tart Apple
rec-1175-dup-0,12,酸酸苹果
rec-1175-dup-0,7,Manzana Ácida
rec-1175-dup-0,11,すっぱいりんご
rec-44-dup-0,7,Ceniza Sagrada
rec-44-dup-0,8,Ceneremagica
rec-44-dup-0,3,성스러운분말
rec-44-dup-0,9,Sacred Ash
rec-44-dup-0,6,Zauberasche
rec-44-dup-0,12,圣灰
rec-44-dup-0,11,せいなるはい
rec-44-dup-0,1,せいなるはい
rec-44-dup-0,5,Cendre Sacrée
rec-44-dup-0,4,聖灰
rec-1530-dup-0,12,Cyg7417
rec-1530-dup-0,6,Cyg7417
rec-1530-dup-0,1,Cyg7417
rec-1530-dup-0,11,Cyg7417
rec-1530-dup-0,3,Cyg7417
rec-1530-dup-0,5,Cyg7417
rec-1530-dup-0,9,Cyg7417
rec-1530-dup-0,7,Cyg7417
rec-1530-dup-0,8,Cyg7417
rec-1530-dup-0,4,Cyg7417
rec-1270-dup-0,4,招式紀錄８２
rec-1270-dup-0,1,わざレコード８２
rec-1270-dup-0,5,DT82
rec-1270-dup-0,9,TR82
rec-1270-dup-0,7,DT82
