move,local_language,name
rec-781-dup-0,1,きょじゅうざん
rec-781-dup-0,6,Gigantenhieb
rec-781-dup-0,8,Taglio Maestoso
rec-781-dup-0,3,거수참
rec-781-dup-0,9,Behemoth Blade
rec-781-dup-0,5,Gladius Maximus
rec-781-dup-0,7,Tajo Supremo
rec-781-dup-0,11,きょじゅうざん
rec-712-dup-1,6,Diebesschatten
rec-712-dup-1,5,Clepto-Mânes
rec-712-dup-1,12,暗影偷盗
rec-712-dup-1,3,섀도스틸
rec-712-dup-1,1,シャドースチール
rec-712-dup-1,4,暗影偷盜
rec-712-dup-1,8,Ombrafurto
rec-712-dup-1,9,Spectral Thief
rec-712-dup-1,11,シャドースチール
rec-712-dup-1,7,Robasombra
rec-189-dup-1,5,CoudBoue
rec-189-dup-1,7,Bofetón Lodo
rec-189-dup-1,6,Lehmschelle
rec-189-dup-1,11,どろかけ
rec-189-dup-1,8,Fangosberla
rec-189-dup-1,1,どろかけ
rec-189-dup-1,12,掷泥
rec-189-dup-1,4,擲泥
rec-189-dup-1,3,진흙뿌리기
rec-189-dup-1,9,Mud-Slap
rec-328-dup-1,7,Bucle Arena
rec-328-dup-1,1,すなじごく
rec-328-dup-1,9,Sand Tomb
rec-328-dup-1,4,流沙地獄
rec-328-dup-1,11,すなじごく
rec-328-dup-1,8,Sabbiotomba
rec-328-dup-1,6,Sandgrab
rec-328-dup-1,3,모래지옥
rec-328-dup-1,5,Tourbi-Sable
rec-328-dup-1,12,流沙地狱
rec-765-dup-0,5,Hydromax
rec-765-dup-0,11,ダイストリーム
rec-765-dup-0,12,极巨水流
rec-765-dup-0,4,極巨水流
rec-765-dup-0,1,ダイストリーム
rec-765-dup-0,9,Max Geyser
rec-765-dup-0,8,Dynaflusso
rec-765-dup-0,3,다이스트림
rec-765-dup-0,6,Dyna-Flut
rec-765-dup-0,7,Maxichorro
rec-81-dup-1,7,Disparo Demora
rec-81-dup-1,4,吐絲
rec-81-dup-1,11,いとをはく
rec-81-dup-1,8,Millebave
rec-81-dup-1,12,吐丝
rec-81-dup-1,6,Fadenschuss
rec-81-dup-1,5,Sécrétion
rec-81-dup-1,1,いとをはく
rec-81-dup-1,3,실뿜기
rec-81-dup-1,9,String Shot
rec-336-dup-1,6,Jauler
rec-336-dup-1,1,とおぼえ
rec-336-dup-1,11,とおぼえ
rec-336-dup-1,3,멀리짖음
rec-336-dup-1,7,Aullido
rec-336-dup-1,8,Gridodilotta
rec-336-dup-1,5,Grondement
rec-336-dup-1,4,長嚎
rec-336-dup-1,9,Howl
rec-336-dup-1,12,长嚎
rec-338-dup-1,6,Flora-Statue
rec-338-dup-1,5,Végé-Attaque
rec-338-dup-1,12,疯狂植物
rec-338-dup-1,4,瘋狂植物
rec-338-dup-1,3,하드플랜트
rec-338-dup-1,1,ハードプラント
rec-338-dup-1,9,Frenzy Plant
rec-338-dup-1,7,Planta Feroz
rec-338-dup-1,8,Radicalbero
rec-338-dup-1,11,ハードプラント
rec-726-dup-1,5,Patati-Patattrape
rec-726-dup-1,9,Lets Snuggle Forever
rec-726-dup-1,12,亲密无间大乱揍
rec-726-dup-1,8,Dolcesacco di Botte
rec-726-dup-1,7,Somanta Amistosa
rec-726-dup-1,4,親密無間大亂揍
rec-726-dup-1,11,ぽかぼかフレンドタイム
rec-726-dup-1,1,ぽかぼかフレンドタイム
rec-726-dup-1,6,Herzliche Knuddelkloppe
rec-726-dup-1,3,투닥투닥프렌드타임
rec-503-dup-1,7,Escaldar
rec-503-dup-1,1,ねっとう
rec-503-dup-1,12,热水
rec-503-dup-1,8,Idrovampata
rec-503-dup-1,6,Siedewasser
rec-503-dup-1,3,열탕
rec-503-dup-1,11,ねっとう
rec-503-dup-1,4,熱水
rec-503-dup-1,9,Scald
rec-503-dup-1,5,Ébullition
rec-343-dup-1,3,탐내다
rec-343-dup-1,6,Bezirzer
rec-343-dup-1,12,渴望
rec-343-dup-1,11,ほしがる
rec-343-dup-1,9,Covet
rec-343-dup-1,8,Supplica
rec-343-dup-1,1,ほしがる
rec-343-dup-1,4,渴望
rec-343-dup-1,7,Antojo
rec-343-dup-1,5,Implore
rec-657-dup-0,12,可爱星星飞天撞
rec-657-dup-0,6,Entzückender Sternenstoß
rec-657-dup-0,5,Impact Choupinova
rec-657-dup-0,11,ラブリースターインパクト
rec-657-dup-0,8,Astroimpatto Fatato
rec-657-dup-0,9,Twinkle Tackle
rec-657-dup-0,4,可愛星星飛天撞
rec-657-dup-0,3,러블리스타임팩트
rec-657-dup-0,7,Arrumaco Sideral
rec-657-dup-0,1,ラブリースターインパクト
rec-750-dup-0,9,Magic Powder
rec-750-dup-0,7,Polvo Mágico
rec-750-dup-0,12,魔法粉
rec-750-dup-0,1,まほうのこな
rec-750-dup-0,5,Poudre Magique
rec-750-dup-0,4,魔法粉
rec-750-dup-0,8,Magipolvere
rec-750-dup-0,6,Magiepuder
rec-750-dup-0,3,마법가루
rec-750-dup-0,11,まほうのこな
rec-564-dup-1,9,Sticky Web
rec-564-dup-1,12,黏黏网
rec-564-dup-1,7,Red Viscosa
rec-564-dup-1,8,Rete Vischiosa
rec-564-dup-1,4,黏黏網
rec-564-dup-1,6,Klebenetz
rec-564-dup-1,5,Toile Gluante
rec-564-dup-1,1,ねばねばネット
rec-564-dup-1,3,끈적끈적네트
rec-564-dup-1,11,ねばねばネット
rec-313-dup-0,4,假哭
rec-313-dup-0,1,うそなき
rec-313-dup-0,12,假哭
rec-313-dup-0,6,Trugträne
rec-313-dup-0,7,Llanto Falso
rec-313-dup-0,5,Croco Larme
rec-313-dup-0,9,Fake Tears
rec-313-dup-0,3,거짓울음
rec-313-dup-0,11,うそなき
rec-313-dup-0,8,Falselacrime
rec-331-dup-1,12,种子机关枪
rec-331-dup-1,6,Kugelsaat
rec-331-dup-1,1,タネマシンガン
rec-331-dup-1,8,Semitraglia
rec-331-dup-1,4,種子機關槍
rec-331-dup-1,7,Semilladora
rec-331-dup-1,11,タネマシンガン
rec-331-dup-1,5,Balle Graine
rec-331-dup-1,3,기관총
rec-331-dup-1,9,Bullet Seed
rec-326-dup-0,11,じんつうりき
rec-326-dup-0,9,Extrasensory
rec-326-dup-0,6,Sondersensor
rec-326-dup-0,12,神通力
rec-326-dup-0,1,じんつうりき
rec-326-dup-0,5,Extrasenseur
rec-326-dup-0,8,Extrasenso
rec-326-dup-0,3,신통력
rec-326-dup-0,4,神通力
rec-326-dup-0,7,Paranormal
rec-641-dup-0,11,ダイナミックフルフレイム
rec-641-dup-0,5,Pyro-Explosion Cataclysmique
rec-641-dup-0,8,Fiammobomba Detonante
rec-641-dup-0,12,超强极限爆焰弹
rec-641-dup-0,9,Inferno Overdrive
rec-641-dup-0,4,超強極限爆焰彈
rec-641-dup-0,7,Hecatombe Pírica
rec-641-dup-0,6,Dynamische Maxiflamme
rec-641-dup-0,3,다이내믹풀플레임
rec-641-dup-0,1,ダイナミックフルフレイム
rec-783-dup-1,9,Aura Wheel
rec-783-dup-1,3,오라휠
rec-783-dup-1,11,オーラぐるま
rec-783-dup-1,1,オーラぐるま
rec-783-dup-1,8,Ruota dAura
rec-783-dup-1,7,Rueda Aural
rec-783-dup-1,5,Roue Libre
rec-783-dup-1,4,氣場輪
rec-783-dup-1,12,气场轮
rec-783-dup-1,6,Aura-Rad
rec-753-dup-0,4,蛸固
rec-753-dup-0,6,Octoklammer
rec-753-dup-0,8,Tentacolock
rec-753-dup-0,1,たこがため
rec-753-dup-0,12,蛸固
rec-753-dup-0,5,Octoprise
rec-753-dup-0,3,문어굳히기
rec-753-dup-0,7,Octopresa
rec-753-dup-0,9,Octolock
rec-753-dup-0,11,たこがため
rec-452-dup-1,12,木槌
rec-452-dup-1,9,Wood Hammer
rec-452-dup-1,7,Mazazo
rec-452-dup-1,8,Mazzuolegno
rec-452-dup-1,3,우드해머
rec-452-dup-1,1,ウッドハンマー
rec-452-dup-1,5,Martobois
rec-452-dup-1,6,Holzhammer
rec-452-dup-1,4,木槌
rec-452-dup-1,11,ウッドハンマー
rec-657-dup-1,12,可爱星星飞天撞
rec-657-dup-1,6,Entzückender Sternenstoß
rec-657-dup-1,5,Impact Choupinova
rec-657-dup-1,11,ラブリースターインパクト
rec-657-dup-1,8,Astroimpatto Fatato
rec-657-dup-1,9,Twinkle Tackle
rec-657-dup-1,4,可愛星星飛天撞
rec-657-dup-1,3,러블리스타임팩트
rec-657-dup-1,7,Arrumaco Sideral
rec-657-dup-1,1,ラブリースターインパクト
rec-575-dup-0,5,Dernier Mot
rec-575-dup-0,6,Abgangstirade
rec-575-dup-0,4,拋下狠話
rec-575-dup-0,8,Monito
rec-575-dup-0,12,抛下狠话
rec-575-dup-0,11,すてゼリフ
rec-575-dup-0,9,Parting Shot
rec-575-dup-0,7,Última Palabra
rec-575-dup-0,3,막말내뱉기
rec-575-dup-0,1,すてゼリフ
rec-211-dup-1,1,はがねのつばさ
rec-211-dup-1,7,Ala de Acero
rec-211-dup-1,3,강철날개
rec-211-dup-1,12,钢翼
rec-211-dup-1,8,Alacciaio
rec-211-dup-1,11,はがねのつばさ
rec-211-dup-1,4,鋼翼
rec-211-dup-1,6,Stahlflügel
rec-211-dup-1,9,Steel Wing
rec-211-dup-1,5,Ailes dAcier
rec-76-dup-1,4,日光束
rec-76-dup-1,3,솔라빔
rec-76-dup-1,8,Solarraggio
rec-76-dup-1,12,日光束
rec-76-dup-1,6,Solarstrahl
rec-76-dup-1,9,Solar Beam
rec-76-dup-1,1,ソーラービーム
rec-76-dup-1,5,Lance-Soleil
rec-76-dup-1,7,Rayo Solar
rec-76-dup-1,11,ソーラービーム
rec-748-dup-0,8,Spalle al Muro
rec-748-dup-0,4,背水一戰
rec-748-dup-0,5,Ultime Bastion
rec-748-dup-0,3,배수의진
rec-748-dup-0,9,No Retreat
rec-748-dup-0,11,はいすいのじん
rec-748-dup-0,1,はいすいのじん
rec-748-dup-0,7,Bastión Final
rec-748-dup-0,6,Finalformation
rec-748-dup-0,12,背水一战
rec-595-dup-1,5,Feu Ensorcelé
rec-595-dup-1,3,매지컬플레임
rec-595-dup-1,6,Magieflamme
rec-595-dup-1,4,魔法火焰
rec-595-dup-1,8,Magifiamma
rec-595-dup-1,9,Mystical Fire
rec-595-dup-1,12,魔法火焰
rec-595-dup-1,1,マジカルフレイム
rec-595-dup-1,11,マジカルフレイム
rec-595-dup-1,7,Llama Embrujada
rec-807-dup-0,9,Burning Jealousy
rec-807-dup-0,5,Feu Envieux
rec-807-dup-0,8,Fiamminvidia
rec-807-dup-0,1,しっとのほのお
rec-807-dup-0,11,しっとのほのお
rec-807-dup-0,7,Envidia Ardiente
rec-807-dup-0,4,妒火
rec-807-dup-0,12,妒火
rec-807-dup-0,3,질투의불꽃
rec-807-dup-0,6,Neidflammen
rec-89-dup-0,12,地震
rec-89-dup-0,1,じしん
rec-89-dup-0,11,じしん
rec-89-dup-0,3,지진
rec-89-dup-0,6,Erdbeben
rec-89-dup-0,7,Terremoto
rec-89-dup-0,9,Earthquake
rec-89-dup-0,8,Terremoto
rec-89-dup-0,5,Séisme
rec-89-dup-0,4,地震
rec-755-dup-1,7,Branquibocado
rec-755-dup-1,1,エラがみ
rec-755-dup-1,6,Kiemenbiss
rec-755-dup-1,8,Branchiomorso
rec-755-dup-1,3,아가미물기
rec-755-dup-1,12,鳃咬
rec-755-dup-1,5,Branchicrok
rec-755-dup-1,9,Fishious Rend
rec-755-dup-1,11,エラがみ
rec-755-dup-1,4,鰓咬
rec-722-dup-0,11,フォトンゲイザー
rec-722-dup-0,12,光子喷涌
rec-722-dup-0,8,Geyser Fotonico
rec-722-dup-0,3,포톤가이저
rec-722-dup-0,4,光子噴湧
rec-722-dup-0,6,Photonen-Geysir
rec-722-dup-0,7,Géiser Fotónico
rec-722-dup-0,5,Photo-Geyser
rec-722-dup-0,1,フォトンゲイザー
rec-722-dup-0,9,Photon Geyser
rec-490-dup-0,4,下盤踢
rec-490-dup-0,1,ローキック
rec-490-dup-0,7,Puntapié
rec-490-dup-0,3,로킥
rec-490-dup-0,12,下盘踢
rec-490-dup-0,6,Fußtritt
rec-490-dup-0,5,Balayette
rec-490-dup-0,9,Low Sweep
rec-490-dup-0,8,Calciobasso
rec-490-dup-0,11,ローキック
rec-363-dup-1,8,Dononaturale
rec-363-dup-1,12,自然之恩
rec-363-dup-1,3,자연의은혜
rec-363-dup-1,9,Natural Gift
rec-363-dup-1,1,しぜんのめぐみ
rec-363-dup-1,5,Don Naturel
rec-363-dup-1,7,Don Natural
rec-363-dup-1,4,自然之恩
rec-363-dup-1,11,しぜんのめぐみ
rec-363-dup-1,6,Beerenkräfte
rec-486-dup-0,5,Boule Élek
rec-486-dup-0,9,Electro Ball
rec-486-dup-0,6,Elektroball
rec-486-dup-0,4,電球
rec-486-dup-0,3,일렉트릭볼
rec-486-dup-0,8,Energisfera
rec-486-dup-0,11,エレキボール
rec-486-dup-0,1,エレキボール
rec-486-dup-0,7,Bola Voltio
rec-486-dup-0,12,电球
rec-535-dup-1,3,히트스탬프
rec-535-dup-1,9,Heat Crash
rec-535-dup-1,11,ヒートスタンプ
rec-535-dup-1,4,高溫重壓
rec-535-dup-1,1,ヒートスタンプ
rec-535-dup-1,7,Golpe Calor
rec-535-dup-1,5,Tacle Feu
rec-535-dup-1,6,Brandstempel
rec-535-dup-1,8,Marchiafuoco
rec-535-dup-1,12,高温重压
rec-409-dup-1,6,Ableithieb
rec-409-dup-1,7,Puño Drenaje
rec-409-dup-1,5,Vampi-Poing
rec-409-dup-1,3,드레인펀치
rec-409-dup-1,12,吸取拳
rec-409-dup-1,8,Assorbipugno
rec-409-dup-1,4,吸取拳
rec-409-dup-1,9,Drain Punch
rec-409-dup-1,11,ドレインパンチ
rec-409-dup-1,1,ドレインパンチ
rec-483-dup-0,1,ちょうのまい
rec-483-dup-0,8,Eledanza
rec-483-dup-0,7,Danza Aleteo
rec-483-dup-0,9,Quiver Dance
rec-483-dup-0,12,蝶舞
rec-483-dup-0,4,蝶舞
rec-483-dup-0,3,나비춤
rec-483-dup-0,6,Falterreigen
rec-483-dup-0,5,Papillodanse
rec-483-dup-0,11,ちょうのまい
rec-457-dup-1,3,양날박치기
rec-457-dup-1,5,FracassTête
rec-457-dup-1,11,もろはのずつき
rec-457-dup-1,1,もろはのずつき
rec-457-dup-1,8,Zuccata
rec-457-dup-1,12,双刃头锤
rec-457-dup-1,9,Head Smash
rec-457-dup-1,7,Testarazo
rec-457-dup-1,6,Kopfstoß
rec-457-dup-1,4,雙刃頭錘
rec-245-dup-1,8,Extrarapido
rec-245-dup-1,7,Veloc. Extrema
rec-245-dup-1,5,Vitesse Extrême
rec-245-dup-1,4,神速
rec-245-dup-1,1,しんそく
rec-245-dup-1,11,しんそく
rec-245-dup-1,12,神速
rec-245-dup-1,9,Extreme Speed
rec-245-dup-1,6,Turbotempo
rec-245-dup-1,3,신속
rec-759-dup-1,6,Dyna-Gewitter
rec-759-dup-1,12,极巨闪电
rec-759-dup-1,1,ダイサンダー
rec-759-dup-1,5,Fulguromax
rec-759-dup-1,9,Max Lightning
rec-759-dup-1,4,極巨閃電
rec-759-dup-1,7,Maxitormenta
rec-759-dup-1,8,Dynasaetta
rec-759-dup-1,11,ダイサンダー
rec-759-dup-1,3,다이썬더
rec-352-dup-1,9,Water Pulse
rec-352-dup-1,4,水之波動
rec-352-dup-1,1,みずのはどう
rec-352-dup-1,7,Hidropulso
rec-352-dup-1,3,물의파동
rec-352-dup-1,8,Idropulsar
rec-352-dup-1,11,みずのはどう
rec-352-dup-1,6,Aquawelle
rec-352-dup-1,12,水之波动
rec-352-dup-1,5,Vibraqua
rec-628-dup-0,5,Déluge Causti-Toxique
rec-628-dup-0,12,强酸剧毒灭绝雨
rec-628-dup-0,8,Acidiluvio Corrosivo
rec-628-dup-0,4,強酸劇毒滅絕雨
rec-628-dup-0,3,애시드포이즌딜리트
rec-628-dup-0,1,アシッドポイズンデリート
rec-628-dup-0,6,Vernichtender Säureregen
rec-628-dup-0,9,Acid Downpour
rec-628-dup-0,7,Diluvio Corrosivo
rec-628-dup-0,11,アシッドポイズンデリート
rec-235-dup-0,7,Síntesis
rec-235-dup-0,1,こうごうせい
rec-235-dup-0,12,光合作用
rec-235-dup-0,11,こうごうせい
rec-235-dup-0,5,Synthèse
rec-235-dup-0,9,Synthesis
rec-235-dup-0,4,光合作用
rec-235-dup-0,3,광합성
rec-235-dup-0,8,Sintesi
rec-235-dup-0,6,Synthese
rec-209-dup-0,11,スパーク
rec-209-dup-0,9,Spark
rec-209-dup-0,3,스파크
rec-209-dup-0,1,スパーク
rec-209-dup-0,12,电光
rec-209-dup-0,7,Chispa
rec-209-dup-0,8,Scintilla
rec-209-dup-0,5,Étincelle
rec-209-dup-0,6,Funkensprung
rec-209-dup-0,4,電光
rec-188-dup-0,1,ヘドロばくだん
rec-188-dup-0,12,污泥炸弹
rec-188-dup-0,7,Bomba Lodo
rec-188-dup-0,3,오물폭탄
rec-188-dup-0,11,ヘドロばくだん
rec-188-dup-0,9,Sludge Bomb
rec-188-dup-0,5,Bombe Beurk
rec-188-dup-0,4,污泥炸彈
rec-188-dup-0,8,Fangobomba
rec-188-dup-0,6,Matschbombe
rec-274-dup-0,8,Assistente
rec-274-dup-0,4,借助
rec-274-dup-0,1,ねこのて
rec-274-dup-0,12,借助
rec-274-dup-0,3,조수
rec-274-dup-0,9,Assist
rec-274-dup-0,11,ねこのて
rec-274-dup-0,7,Ayuda
rec-274-dup-0,5,Assistance
rec-274-dup-0,6,Zuschuss
rec-68-dup-0,7,Contraataque
rec-68-dup-0,11,カウンター
rec-68-dup-0,5,Riposte
rec-68-dup-0,1,カウンター
rec-68-dup-0,8,Contrattacco
rec-68-dup-0,12,双倍奉还
rec-68-dup-0,9,Counter
rec-68-dup-0,4,雙倍奉還
rec-68-dup-0,6,Konter
rec-68-dup-0,3,카운터
rec-84-dup-0,12,电击
rec-84-dup-0,6,Donnerschock
rec-84-dup-0,7,Impactrueno
rec-84-dup-0,4,電擊
rec-84-dup-0,5,Éclair
rec-84-dup-0,9,Thunder Shock
rec-84-dup-0,11,でんきショック
rec-84-dup-0,8,Tuonoshock
rec-84-dup-0,1,でんきショック
rec-84-dup-0,3,전기쇼크
rec-141-dup-0,1,きゅうけつ
rec-141-dup-0,12,吸血
rec-141-dup-0,11,きゅうけつ
rec-141-dup-0,7,Chupavidas
rec-141-dup-0,6,Blutsauger
rec-141-dup-0,4,吸血
rec-141-dup-0,8,Sanguisuga
rec-141-dup-0,9,Leech Life
rec-141-dup-0,3,흡혈
rec-141-dup-0,5,Vampirisme
rec-83-dup-0,1,ほのおのうず
rec-83-dup-0,4,火焰旋渦
rec-83-dup-0,3,회오리불꽃
rec-83-dup-0,12,火焰旋涡
rec-83-dup-0,5,Danse Flammes
rec-83-dup-0,7,Giro Fuego
rec-83-dup-0,9,Fire Spin
rec-83-dup-0,6,Feuerwirbel
rec-83-dup-0,11,ほのおのうず
rec-83-dup-0,8,Turbofuoco
rec-447-dup-0,6,Strauchler
rec-447-dup-0,9,Grass Knot
rec-447-dup-0,3,풀묶기
rec-447-dup-0,5,Nœud Herbe
rec-447-dup-0,12,打草结
rec-447-dup-0,7,Hierba Lazo
rec-447-dup-0,11,くさむすび
rec-447-dup-0,1,くさむすび
rec-447-dup-0,8,Laccioerboso
rec-447-dup-0,4,打草結
rec-675-dup-0,12,地狱突刺
rec-675-dup-0,4,地獄突刺
rec-675-dup-0,5,Exécu-Son
rec-675-dup-0,9,Throat Chop
rec-675-dup-0,7,Golpe Mordaza
rec-675-dup-0,1,じごくづき
rec-675-dup-0,3,지옥찌르기
rec-675-dup-0,8,Colpo Infernale
rec-675-dup-0,11,じごくづき
rec-675-dup-0,6,Neck Strike
rec-354-dup-0,6,Psyschub
rec-354-dup-0,11,サイコブースト
rec-354-dup-0,3,사이코부스트
rec-354-dup-0,12,精神突进
rec-354-dup-0,1,サイコブースト
rec-354-dup-0,8,Psicoslancio
rec-354-dup-0,5,Psycho-Boost
rec-354-dup-0,7,Psicoataque
rec-354-dup-0,4,精神突進
rec-354-dup-0,9,Psycho Boost
rec-343-dup-0,3,탐내다
rec-343-dup-0,6,Bezirzer
rec-343-dup-0,12,渴望
rec-343-dup-0,11,ほしがる
rec-343-dup-0,9,Covet
rec-343-dup-0,8,Supplica
rec-343-dup-0,1,ほしがる
rec-343-dup-0,4,渴望
rec-343-dup-0,7,Antojo
rec-343-dup-0,5,Implore
rec-616-dup-1,3,그라운드포스
rec-616-dup-1,5,Force Chtonienne
rec-616-dup-1,7,Fuerza Telúrica
rec-616-dup-1,12,大地神力
rec-616-dup-1,8,Forza Tellurica
rec-616-dup-1,4,大地神力
rec-616-dup-1,1,グランドフォース
rec-616-dup-1,11,グランドフォース
rec-616-dup-1,6,Bodengewalt
rec-616-dup-1,9,Lands Wrath
rec-712-dup-0,6,Diebesschatten
rec-712-dup-0,5,Clepto-Mânes
rec-712-dup-0,12,暗影偷盗
rec-712-dup-0,3,섀도스틸
rec-712-dup-0,1,シャドースチール
rec-712-dup-0,4,暗影偷盜
rec-712-dup-0,8,Ombrafurto
rec-712-dup-0,9,Spectral Thief
rec-712-dup-0,11,シャドースチール
rec-712-dup-0,7,Robasombra
rec-245-dup-0,8,Extrarapido
rec-245-dup-0,7,Veloc. Extrema
rec-245-dup-0,5,Vitesse Extrême
rec-245-dup-0,4,神速
rec-245-dup-0,1,しんそく
rec-245-dup-0,11,しんそく
rec-245-dup-0,12,神速
rec-245-dup-0,9,Extreme Speed
rec-245-dup-0,6,Turbotempo
rec-245-dup-0,3,신속
rec-10014-dup-1,1,ダークホールド
rec-10014-dup-1,7,Traba Oscura
rec-10014-dup-1,9,Shadow Hold
rec-10014-dup-1,5,Blocage Noir
rec-10014-dup-1,8,Retedombra
rec-10014-dup-1,6,Cryptofessel
rec-463-dup-0,3,마그마스톰
rec-463-dup-0,9,Magma Storm
rec-463-dup-0,11,マグマストーム
rec-463-dup-0,7,Lluvia Ígnea
rec-463-dup-0,4,熔岩風暴
rec-463-dup-0,1,マグマストーム
rec-463-dup-0,6,Lavasturm
rec-463-dup-0,8,Magmaclisma
rec-463-dup-0,5,Vortex Magma
rec-463-dup-0,12,熔岩风暴
rec-148-dup-0,1,フラッシュ
rec-148-dup-0,11,フラッシュ
rec-148-dup-0,3,플래시
rec-148-dup-0,6,Blitz
rec-148-dup-0,8,Flash
rec-148-dup-0,4,閃光
rec-148-dup-0,5,Flash
rec-148-dup-0,9,Flash
rec-148-dup-0,7,Destello
rec-148-dup-0,12,闪光
rec-552-dup-1,6,Feuerreigen
rec-552-dup-1,4,火之舞
rec-552-dup-1,5,Danse du Feu
rec-552-dup-1,11,ほのおのまい
rec-552-dup-1,3,불꽃춤
rec-552-dup-1,12,火之舞
rec-552-dup-1,1,ほのおのまい
rec-552-dup-1,7,Danza Llama
rec-552-dup-1,9,Fiery Dance
rec-552-dup-1,8,Voldifuoco
rec-791-dup-1,1,いのちのしずく
rec-791-dup-1,8,Goccia Vitale
rec-791-dup-1,11,いのちのしずく
rec-791-dup-1,4,生命水滴
rec-791-dup-1,7,Gota Vital
rec-791-dup-1,12,生命水滴
rec-791-dup-1,6,Lebenstropfen
rec-791-dup-1,5,Fontaine de Vie
rec-791-dup-1,9,Life Dew
rec-791-dup-1,3,생명의물방울
rec-381-dup-0,9,Lucky Chant
rec-381-dup-0,3,주술
rec-381-dup-0,4,幸運咒語
rec-381-dup-0,7,Conjuro
rec-381-dup-0,8,Fortuncanto
rec-381-dup-0,5,Air Veinard
rec-381-dup-0,1,おまじない
rec-381-dup-0,12,幸运咒语
rec-381-dup-0,6,Beschwörung
rec-381-dup-0,11,おまじない
rec-36-dup-0,1,とっしん
rec-36-dup-0,5,Bélier
rec-36-dup-0,3,돌진
rec-36-dup-0,8,Riduttore
rec-36-dup-0,12,猛撞
rec-36-dup-0,4,猛撞
rec-36-dup-0,7,Derribo
rec-36-dup-0,6,Bodycheck
rec-36-dup-0,11,とっしん
rec-36-dup-0,9,Take Down
rec-472-dup-0,11,ワンダールーム
rec-472-dup-0,1,ワンダールーム
rec-472-dup-0,4,奇妙空間
rec-472-dup-0,5,Zone Étrange
rec-472-dup-0,7,Zona Extraña
rec-472-dup-0,12,奇妙空间
rec-472-dup-0,6,Wunderraum
rec-472-dup-0,9,Wonder Room
rec-472-dup-0,3,원더룸
rec-472-dup-0,8,Mirabilzona
rec-518-dup-0,5,Aire dEau
rec-518-dup-0,6,Wassersäulen
rec-518-dup-0,1,みずのちかい
rec-518-dup-0,9,Water Pledge
rec-518-dup-0,4,水之誓約
rec-518-dup-0,8,Acquapatto
rec-518-dup-0,3,물의맹세
rec-518-dup-0,12,水之誓约
rec-518-dup-0,11,みずのちかい
rec-518-dup-0,7,Voto Agua
rec-604-dup-0,12,电气场地
rec-604-dup-0,5,Champ Électrifié
rec-604-dup-0,4,電氣場地
rec-604-dup-0,6,Elektrofeld
rec-604-dup-0,1,エレキフィールド
rec-604-dup-0,9,Electric Terrain
rec-604-dup-0,3,일렉트릭필드
rec-604-dup-0,8,Campo Elettrico
rec-604-dup-0,11,エレキフィールド
rec-604-dup-0,7,Campo Eléctrico
rec-676-dup-0,12,花粉团
rec-676-dup-0,3,꽃가루경단
rec-676-dup-0,4,花粉團
rec-676-dup-0,9,Pollen Puff
rec-676-dup-0,7,Bola de Polen
rec-676-dup-0,11,かふんだんご
rec-676-dup-0,6,Pollenknödel
rec-676-dup-0,1,かふんだんご
rec-676-dup-0,8,Sferapolline
rec-676-dup-0,5,Boule Pollen
rec-157-dup-1,1,いわなだれ
rec-157-dup-1,5,Éboulement
rec-157-dup-1,3,스톤샤워
rec-157-dup-1,6,Steinhagel
rec-157-dup-1,8,Frana
rec-157-dup-1,7,Avalancha
rec-157-dup-1,9,Rock Slide
rec-157-dup-1,11,いわなだれ
rec-157-dup-1,12,岩崩
rec-157-dup-1,4,岩崩
rec-503-dup-0,7,Escaldar
rec-503-dup-0,1,ねっとう
rec-503-dup-0,12,热水
rec-503-dup-0,8,Idrovampata
rec-503-dup-0,6,Siedewasser
rec-503-dup-0,3,열탕
rec-503-dup-0,11,ねっとう
rec-503-dup-0,4,熱水
rec-503-dup-0,9,Scald
rec-503-dup-0,5,Ébullition
rec-530-dup-0,4,二連劈
rec-530-dup-0,12,二连劈
rec-530-dup-0,7,Golpe Bis
rec-530-dup-0,9,Dual Chop
rec-530-dup-0,6,Doppelhieb
rec-530-dup-0,1,ダブルチョップ
rec-530-dup-0,8,Doppiocolpo
rec-530-dup-0,5,Double Baffe
rec-530-dup-0,11,ダブルチョップ
rec-530-dup-0,3,더블촙
rec-648-dup-0,9,Shattered Psyche
rec-648-dup-0,11,マキシマムサイブレイカー
rec-648-dup-0,3,맥시멈사이브레이커
rec-648-dup-0,1,マキシマムサイブレイカー
rec-648-dup-0,4,至高精神破壞波
rec-648-dup-0,5,Psycho-Pulvérisation EX
rec-648-dup-0,8,Impatto Psicocinetico
rec-648-dup-0,12,至高精神破坏波
rec-648-dup-0,7,Disruptor Psíquico
rec-648-dup-0,6,Psycho-Schmetterschlag
rec-297-dup-0,11,フェザーダンス
rec-297-dup-0,7,Danza Pluma
rec-297-dup-0,8,Danzadipiume
rec-297-dup-0,4,羽毛舞
rec-297-dup-0,5,Danse Plumes
rec-297-dup-0,9,Feather Dance
rec-297-dup-0,6,Daunenreigen
rec-297-dup-0,12,羽毛舞
rec-297-dup-0,1,フェザーダンス
rec-297-dup-0,3,깃털댄스
rec-794-dup-0,1,スターアサルト
rec-794-dup-0,6,Sternensturm
rec-794-dup-0,11,スターアサルト
rec-794-dup-0,8,Sfolgorassalto
rec-794-dup-0,12,流星突击
