species,local_language,name,genus
id-61,11,ニョロゾ,おたまポケモン
id-61,12,蚊香君,蝌蚪宝可梦
id-62,1,ニョロボン,おたまポケモン
id-62,2,Nyorobon,
id-62,3,강챙이,올챙이포켓몬
id-62,4,蚊香泳士,蝌蚪寶可夢
id-62,5,Tartard,Pokémon Têtard
id-62,6,Quappo,Kaulquappen-Pokémon
id-62,7,Poliwrath,Pokémon Renacuajo
id-62,8,Poliwrath,Pokémon Girino
id-62,9,Poliwrath,Tadpole Pokémon
id-62,11,ニョロボン,おたまポケモン
id-62,12,蚊香泳士,蝌蚪宝可梦
id-63,1,ケーシィ,ねんりきポケモン
id-63,2,Casey,
id-63,3,캐이시,초능력포켓몬
id-63,4,凱西,念力寶可夢
id-63,5,Abra,Pokémon Psy
id-63,6,Abra,Psi-Pokémon
id-63,7,Abra,Pokémon Psi
id-63,8,Abra,Pokémon Psico
id-63,9,Abra,Psi Pokémon
id-63,11,ケーシィ,ねんりきポケモン
id-63,12,凯西,念力宝可梦
id-64,1,ユンゲラー,ねんりきポケモン
id-64,2,Yungerer,
id-64,3,윤겔라,초능력포켓몬
id-64,4,勇基拉,念力寶可夢
id-64,5,Kadabra,Pokémon Psy
id-64,6,Kadabra,Psi-Pokémon
id-64,7,Kadabra,Pokémon Psi
id-64,8,Kadabra,Pokémon Psico
id-64,9,Kadabra,Psi Pokémon
id-64,11,ユンゲラー,ねんりきポケモン
id-64,12,勇基拉,念力宝可梦
id-65,1,フーディン,ねんりきポケモン
id-65,2,Foodin,
id-65,3,후딘,초능력포켓몬
id-65,4,胡地,念力寶可夢
id-65,5,Alakazam,Pokémon Psy
id-65,6,Simsala,Psi-Pokémon
id-65,7,Alakazam,Pokémon Psi
id-65,8,Alakazam,Pokémon Psico
id-65,9,Alakazam,Psi Pokémon
id-65,11,フーディン,ねんりきポケモン
id-65,12,胡地,念力宝可梦
id-66,1,ワンリキー,かいりきポケモン
id-66,2,Wanriky,
id-66,3,알통몬,괴력포켓몬
id-66,4,腕力,怪力寶可夢
id-66,5,Machoc,Pokémon Colosse
id-66,6,Machollo,Kraftprotz-Pokémon
id-66,7,Machop,Pokémon Superpoder
id-66,8,Machop,Pokémon Megaforza
id-66,9,Machop,Superpower Pokémon
id-66,11,ワンリキー,かいりきポケモン
id-66,12,腕力,怪力宝可梦
id-67,1,ゴーリキー,かいりきポケモン
id-67,2,Goriky,
id-67,3,근육몬,괴력포켓몬
id-67,4,豪力,怪力寶可夢
id-67,5,Machopeur,Pokémon Colosse
id-67,6,Maschock,Kraftprotz-Pokémon
id-67,7,Machoke,Pokémon Superpoder
id-67,8,Machoke,Pokémon Megaforza
id-67,9,Machoke,Superpower Pokémon
id-67,11,ゴーリキー,かいりきポケモン
id-67,12,豪力,怪力宝可梦
id-68,1,カイリキー,かいりきポケモン
id-68,2,Kairiky,
id-68,3,괴력몬,괴력포켓몬
id-68,4,怪力,怪力寶可夢
id-68,5,Mackogneur,Pokémon Colosse
id-68,6,Machomei,Kraftprotz-Pokémon
id-68,7,Machamp,Pokémon Superpoder
id-68,8,Machamp,Pokémon Megaforza
id-68,9,Machamp,Superpower Pokémon
id-68,11,カイリキー,かいりきポケモン
id-68,12,怪力,怪力宝可梦
id-69,1,マダツボミ,フラワーポケモン
id-69,2,Madatsubomi,
id-69,3,모다피,꽃포켓몬
id-69,4,喇叭芽,花寶可夢
id-69,5,Chétiflor,Pokémon Fleur
id-69,6,Knofensa,Blume
id-69,7,Bellsprout,Pokémon Flor
id-69,8,Bellsprout,Pokémon Fiore
id-69,9,Bellsprout,Flower Pokémon
id-69,11,マダツボミ,フラワーポケモン
id-69,12,喇叭芽,花宝可梦
id-70,1,ウツドン,ハエとりポケモン
id-70,2,Utsudon,
id-70,3,우츠동,파리잡이포켓몬
id-70,4,口呆花,捕蠅寶可夢
id-70,5,Boustiflor,Pokémon Carnivore
id-70,6,Ultrigaria,Fliegentod
id-70,7,Weepinbell,Pokémon Matamoscas
id-70,8,Weepinbell,Pokémon Moschivoro
id-70,9,Weepinbell,Flycatcher Pokémon
id-70,11,ウツドン,ハエとりポケモン
id-70,12,口呆花,捕蝇宝可梦
id-71,1,ウツボット,ハエとりポケモン
id-71,2,Utsubot,
id-71,3,우츠보트,파리잡이포켓몬
id-71,4,大食花,捕蠅寶可夢
id-71,5,Empiflor,Pokémon Carnivore
id-71,6,Sarzenia,Fliegentod
id-71,7,Victreebel,Pokémon Matamoscas
id-71,8,Victreebel,Pokémon Moschivoro
id-71,9,Victreebel,Flycatcher Pokémon
id-71,11,ウツボット,ハエとりポケモン
id-71,12,大食花,捕蝇宝可梦
id-72,1,メノクラゲ,くらげポケモン
id-72,2,Menokurage,
id-72,3,왕눈해,해파리포켓몬
id-72,4,瑪瑙水母,水母寶可夢
id-72,5,Tentacool,Pokémon Mollusque
id-72,6,Tentacha,Quallen-Pokémon
id-72,7,Tentacool,Pokémon Medusa
id-72,8,Tentacool,Pokémon Medusa
id-72,9,Tentacool,Jellyfish Pokémon
id-72,11,メノクラゲ,くらげポケモン
id-72,12,玛瑙水母,水母宝可梦
id-73,1,ドククラゲ,くらげポケモン
id-73,2,Dokukurage,
id-73,3,독파리,해파리포켓몬
id-73,4,毒刺水母,水母寶可夢
id-73,5,Tentacruel,Pokémon Mollusque
id-73,6,Tentoxa,Quallen-Pokémon
id-73,7,Tentacruel,Pokémon Medusa
id-73,8,Tentacruel,Pokémon Medusa
id-73,9,Tentacruel,Jellyfish Pokémon
id-73,11,ドククラゲ,くらげポケモン
id-73,12,毒刺水母,水母宝可梦
id-74,1,イシツブテ,がんせきポケモン
id-74,2,Isitsubute,
id-74,3,꼬마돌,암석포켓몬
id-74,4,小拳石,岩石寶可夢
id-74,5,Racaillou,Pokémon Roche
id-74,6,Kleinstein,Gestein
id-74,7,Geodude,Pokémon Roca
id-74,8,Geodude,Pokémon Roccia
id-74,9,Geodude,Rock Pokémon
id-74,11,イシツブテ,がんせきポケモン
id-74,12,小拳石,岩石宝可梦
id-75,1,ゴローン,がんせきポケモン
id-75,2,Golone,
id-75,3,데구리,암석포켓몬
id-75,4,隆隆石,岩石寶可夢
id-75,5,Gravalanch,Pokémon Roche
id-75,6,Georok,Gestein
id-75,7,Graveler,Pokémon Roca
id-75,8,Graveler,Pokémon Roccia
id-75,9,Graveler,Rock Pokémon
id-75,11,ゴローン,がんせきポケモン
id-75,12,隆隆石,岩石宝可梦
id-76,1,ゴローニャ,メガトンポケモン
id-76,2,Golonya,
id-76,3,딱구리,메가톤포켓몬
id-76,4,隆隆岩,重量級寶可夢
id-76,5,Grolem,Pokémon Titanesque
id-76,6,Geowaz,Urgestein
id-76,7,Golem,Pokémon Megatón
id-76,8,Golem,Pokémon Megatone
id-76,9,Golem,Megaton Pokémon
id-76,11,ゴローニャ,メガトンポケモン
id-76,12,隆隆岩,重量级宝可梦
id-77,1,ポニータ,ひのうまポケモン
id-77,2,Ponyta,
id-77,3,포니타,불의말포켓몬
id-77,4,小火馬,火馬寶可夢
id-77,5,Ponyta,Pokémon Cheval Feu
id-77,6,Ponita,Feuerpferd-Pokémon
id-77,7,Ponyta,Pokémon Caballo Fuego
id-77,8,Ponyta,Pokémon Cavalfuoco
id-77,9,Ponyta,Fire Horse Pokémon
id-77,11,ポニータ,ひのうまポケモン
id-77,12,小火马,火马宝可梦
id-78,1,ギャロップ,ひのうまポケモン
id-78,2,Gallop,
id-78,3,날쌩마,불의말포켓몬
id-78,4,烈焰馬,火馬寶可夢
id-78,5,Galopa,Pokémon Cheval Feu
id-78,6,Gallopa,Feuerpferd-Pokémon
id-78,7,Rapidash,Pokémon Caballo Fuego
id-78,8,Rapidash,Pokémon Cavalfuoco
id-78,9,Rapidash,Fire Horse Pokémon
id-78,11,ギャロップ,ひのうまポケモン
id-78,12,烈焰马,火马宝可梦
id-79,1,ヤドン,まぬけポケモン
id-79,2,Yadon,
id-79,3,야돈,얼간이포켓몬
id-79,4,呆呆獸,憨憨寶可夢
id-79,5,Ramoloss,Pokémon Crétin
id-79,6,Flegmon,Schnarcher-Pokémon
id-79,7,Slowpoke,Pokémon Atontado
id-79,8,Slowpoke,Pokémon Ronfone
id-79,9,Slowpoke,Dopey Pokémon
id-79,11,ヤドン,まぬけポケモン
id-79,12,呆呆兽,憨憨宝可梦
id-80,1,ヤドラン,やどかりポケモン
id-80,2,Yadoran,
id-80,3,야도란,기생포켓몬
id-80,4,呆殼獸,寄居蟹寶可夢
id-80,5,Flagadoss,Pokémon Symbiose
id-80,6,Lahmus,Symbiose-Pokémon
id-80,7,Slowbro,Pokémon Ermitaño
id-80,8,Slowbro,Pokémon Paguro
id-80,9,Slowbro,Hermit Crab Pokémon
id-80,11,ヤドラン,やどかりポケモン
id-80,12,呆壳兽,寄居蟹宝可梦
id-81,1,コイル,じしゃくポケモン
id-81,2,Coil,
id-81,3,코일,자석포켓몬
id-81,4,小磁怪,磁鐵寶可夢
id-81,5,Magnéti,Pokémon Magnétique
id-81,6,Magnetilo,Magnet-Pokémon
id-81,7,Magnemite,Pokémon Imán
id-81,8,Magnemite,Pokémon Calamita
id-81,9,Magnemite,Magnet Pokémon
id-81,11,コイル,じしゃくポケモン
id-81,12,小磁怪,磁铁宝可梦
id-82,1,レアコイル,じしゃくポケモン
id-82,2,Rarecoil,
id-82,3,레어코일,자석포켓몬
id-82,4,三合一磁怪,磁鐵寶可夢
id-82,5,Magnéton,Pokémon Magnétique
id-82,6,Magneton,Magnet-Pokémon
id-82,7,Magneton,Pokémon Imán
id-82,8,Magneton,Pokémon Calamita
id-82,9,Magneton,Magnet Pokémon
id-82,11,レアコイル,じしゃくポケモン
id-82,12,三合一磁怪,磁铁宝可梦
id-83,1,カモネギ,かるがもポケモン
id-83,2,Kamonegi,
id-83,3,파오리,청둥오리포켓몬
id-83,4,大蔥鴨,黃嘴鴨寶可夢
id-83,5,Canarticho,Pokémon Canard Fou
id-83,6,Porenta,Wildenten-Pokémon
id-83,7,Farfetch’d,Pokémon Pato Salvaje
id-83,8,Farfetch’d,Pokémon Selvanatra
id-83,9,Farfetch’d,Wild Duck Pokémon
id-83,11,カモネギ,かるがもポケモン
id-83,12,大葱鸭,黄嘴鸭宝可梦
id-84,1,ドードー,ふたごどりポケモン
id-84,2,Dodo,
id-84,3,두두,쌍둥이새포켓몬
id-84,4,嘟嘟,兩頭鳥寶可夢
id-84,5,Doduo,Pokémon Duoiseau
id-84,6,Dodu,Duovogel
id-84,7,Doduo,Pokémon Ave Gemela
id-84,8,Doduo,Pokémon Biuccello
id-84,9,Doduo,Twin Bird Pokémon
id-84,11,ドードー,ふたごどりポケモン
id-84,12,嘟嘟,两头鸟宝可梦
id-85,1,ドードリオ,みつごどりポケモン
id-85,2,Dodorio,
id-85,3,두트리오,세쌍둥이새포켓몬
id-85,4,嘟嘟利,三頭鳥寶可夢
id-85,5,Dodrio,Pokémon Trioiseau
id-85,6,Dodri,Trivogel
id-85,7,Dodrio,Pokémon Ave Triple
id-85,8,Dodrio,Pokémon Triuccello
id-85,9,Dodrio,Triple Bird Pokémon
id-85,11,ドードリオ,みつごどりポケモン
id-85,12,嘟嘟利,三头鸟宝可梦
id-86,1,パウワウ,あしかポケモン
id-86,2,Pawou,
id-86,3,쥬쥬,강치포켓몬
id-86,4,小海獅,海獅寶可夢
id-86,5,Otaria,Pokémon Otarie
id-86,6,Jurob,Seehund
id-86,7,Seel,Pokémon León Marino
id-86,8,Seel,Pokémon Otaria
id-86,9,Seel,Sea Lion Pokémon
id-86,11,パウワウ,あしかポケモン
id-86,12,小海狮,海狮宝可梦
id-87,1,ジュゴン,あしかポケモン
id-87,2,Jugon,
id-87,3,쥬레곤,강치포켓몬
id-87,4,白海獅,海獅寶可夢
id-87,5,Lamantine,Pokémon Otarie
id-87,6,Jugong,Seehund
id-87,7,Dewgong,Pokémon León Marino
id-87,8,Dewgong,Pokémon Otaria
id-87,9,Dewgong,Sea Lion Pokémon
id-87,11,ジュゴン,あしかポケモン
id-87,12,白海狮,海狮宝可梦
id-88,1,ベトベター,ヘドロポケモン
id-88,2,Betbeter,
id-88,3,질퍽이,진흙포켓몬
id-88,4,臭泥,污泥寶可夢
id-88,5,Tadmorv,Pokémon Dégueu
id-88,6,Sleima,Schlamm
id-88,7,Grimer,Pokémon Lodo
id-88,8,Grimer,Pokémon Melma
id-88,9,Grimer,Sludge Pokémon
id-88,11,ベトベター,ヘドロポケモン
id-88,12,臭泥,污泥宝可梦
id-89,1,ベトベトン,ヘドロポケモン
id-89,2,Betbeton,
id-89,3,질뻐기,진흙포켓몬
id-89,4,臭臭泥,污泥寶可夢
id-89,5,Grotadmorv,Pokémon Dégueu
id-89,6,Sleimok,Schlamm
id-89,7,Muk,Pokémon Lodo
id-89,8,Muk,Pokémon Melma
id-89,9,Muk,Sludge Pokémon
id-89,11,ベトベトン,ヘドロポケモン
id-89,12,臭臭泥,污泥宝可梦
id-90,1,シェルダー,２まいがいポケモン
id-90,2,Shellder,
id-90,3,셀러,두조개포켓몬
id-90,4,大舌貝,雙殼貝寶可夢
id-90,5,Kokiyas,Pokémon Bivalve
id-90,6,Muschas,Muschel-Pokémon
id-90,7,Shellder,Pokémon Bivalvo
id-90,8,Shellder,Pokémon Bivalve
id-90,9,Shellder,Bivalve Pokémon
id-90,11,シェルダー,２まいがいポケモン
id-90,12,大舌贝,双壳贝宝可梦
id-91,1,パルシェン,２まいがいポケモン
id-91,2,Parshen,
id-91,3,파르셀,두조개포켓몬
id-91,4,刺甲貝,雙殼貝寶可夢
id-91,5,Crustabri,Pokémon Bivalve
id-91,6,Austos,Muschel-Pokémon
id-91,7,Cloyster,Pokémon Bivalvo
id-91,8,Cloyster,Pokémon Bivalve
id-91,9,Cloyster,Bivalve Pokémon
id-91,11,パルシェン,２まいがいポケモン
id-91,12,刺甲贝,双壳贝宝可梦
id-92,1,ゴース,ガスじょうポケモン
id-92,2,Ghos,
id-92,3,고오스,가스포켓몬
id-92,4,鬼斯,氣體狀寶可夢
id-92,5,Fantominus,Pokémon Gaz
id-92,6,Nebulak,Gas-Pokémon
id-92,7,Gastly,Pokémon Gas
id-92,8,Gastly,Pokémon Gas
id-92,9,Gastly,Gas Pokémon
id-92,11,ゴース,ガスじょうポケモン
id-92,12,鬼斯,气体状宝可梦
id-93,1,ゴースト,ガスじょうポケモン
id-93,2,Ghost,
id-93,3,고우스트,가스포켓몬
id-93,4,鬼斯通,氣體狀寶可夢
id-93,5,Spectrum,Pokémon Gaz
id-93,6,Alpollo,Gas-Pokémon
id-93,7,Haunter,Pokémon Gas
id-93,8,Haunter,Pokémon Gas
id-93,9,Haunter,Gas Pokémon
id-93,11,ゴースト,ガスじょうポケモン
id-93,12,鬼斯通,气体状宝可梦
id-94,1,ゲンガー,シャドーポケモン
id-94,2,Gangar,
id-94,3,팬텀,그림자포켓몬
id-94,4,耿鬼,影子寶可夢
id-94,5,Ectoplasma,Pokémon Ombre
id-94,6,Gengar,Schatten-Pokémon
id-94,7,Gengar,Pokémon Sombra
id-94,8,Gengar,Pokémon Ombra
id-94,9,Gengar,Shadow Pokémon
id-94,11,ゲンガー,シャドーポケモン
id-94,12,耿鬼,影子宝可梦
id-95,1,イワーク,いわへびポケモン
id-95,2,Iwark,
id-95,3,롱스톤,돌뱀포켓몬
id-95,4,大岩蛇,岩蛇寶可夢
id-95,5,Onix,Pokémon Serpenroc
id-95,6,Onix,Felsnatter-Pokémon
id-95,7,Onix,Pokémon Serpiente Roca
id-95,8,Onix,Pokémon Serpesasso
id-95,9,Onix,Rock Snake Pokémon
id-95,11,イワーク,いわへびポケモン
id-95,12,大岩蛇,岩蛇宝可梦
id-96,1,スリープ,さいみんポケモン
id-96,2,Sleep,
id-96,3,슬리프,최면포켓몬
id-96,4,催眠貘,催眠寶可夢
id-96,5,Soporifik,Pokémon Hypnose
id-96,6,Traumato,Hypnose
id-96,7,Drowzee,Pokémon Hipnosis
id-96,8,Drowzee,Pokémon Ipnosi
id-96,9,Drowzee,Hypnosis Pokémon
id-96,11,スリープ,さいみんポケモン
id-96,12,催眠貘,催眠宝可梦
id-97,1,スリーパー,さいみんポケモン
id-97,2,Sleeper,
id-97,3,슬리퍼,최면포켓몬
id-97,4,引夢貘人,催眠寶可夢
id-97,5,Hypnomade,Pokémon Hypnose
id-97,6,Hypno,Hypnose
id-97,7,Hypno,Pokémon Hipnosis
id-97,8,Hypno,Pokémon Ipnosi
id-97,9,Hypno,Hypnosis Pokémon
id-97,11,スリーパー,さいみんポケモン
id-97,12,引梦貘人,催眠宝可梦
id-98,1,クラブ,さわがにポケモン
id-98,2,Crab,
id-98,3,크랩,게포켓몬
id-98,4,大鉗蟹,清水蟹寶可夢
id-98,5,Krabby,Pokémon Doux Crabe
id-98,6,Krabby,Krabben-Pokémon
id-98,7,Krabby,Pokémon Cangrejo
id-98,8,Krabby,Pokémon Granchio
id-98,9,Krabby,River Crab Pokémon
id-98,11,クラブ,さわがにポケモン
id-98,12,大钳蟹,清水蟹宝可梦
id-99,1,キングラー,はさみポケモン
id-99,2,Kingler,
id-99,3,킹크랩,집게포켓몬
id-99,4,巨鉗蟹,鉗子寶可夢
id-99,5,Krabboss,Pokémon Pince
id-99,6,Kingler,Kneifer-Pokémon
id-99,7,Kingler,Pokémon Tenaza
id-99,8,Kingler,Pokémon Chela
id-99,9,Kingler,Pincer Pokémon
id-99,11,キングラー,はさみポケモン
id-99,12,巨钳蟹,钳子宝可梦
id-100,1,ビリリダマ,ボールポケモン
id-100,2,Biriridama,
id-100,3,찌리리공,볼포켓몬
id-100,4,霹靂電球,球寶可夢
id-100,5,Voltorbe,Pokémon Balle
id-100,6,Voltobal,Ball
id-100,7,Voltorb,Pokémon Bola
id-100,8,Voltorb,Pokémon Ball
id-100,9,Voltorb,Ball Pokémon
id-100,11,ビリリダマ,ボールポケモン
id-100,12,霹雳电球,球宝可梦
id-101,1,マルマイン,ボールポケモン
id-101,2,Marumine,
id-101,3,붐볼,볼포켓몬
id-101,4,頑皮雷彈,球寶可夢
id-101,5,Électrode,Pokémon Balle
id-101,6,Lektrobal,Ball
id-101,7,Electrode,Pokémon Bola
id-101,8,Electrode,Pokémon Ball
id-101,9,Electrode,Ball Pokémon
id-101,11,マルマイン,ボールポケモン
id-101,12,顽皮雷弹,球宝可梦
id-102,1,タマタマ,たまごポケモン
id-102,2,Tamatama,
id-102,3,아라리,알포켓몬
id-102,4,蛋蛋,蛋寶可夢
id-102,5,Noeunoeuf,Pokémon Œuf
id-102,6,Owei,Ei-Pokémon
id-102,7,Exeggcute,Pokémon Huevo
id-102,8,Exeggcute,Pokémon Uovo
id-102,9,Exeggcute,Egg Pokémon
id-102,11,タマタマ,たまごポケモン
id-102,12,蛋蛋,蛋宝可梦
id-103,1,ナッシー,やしのみポケモン
id-103,2,Nassy,
id-103,3,나시,야자열매포켓몬
id-103,4,椰蛋樹,椰子寶可夢
id-103,5,Noadkoko,Pokémon Fruitpalme
id-103,6,Kokowei,Palmfrucht-Pokémon
id-103,7,Exeggutor,Pokémon Coco
id-103,8,Exeggutor,Pokémon Nocecocco
id-103,9,Exeggutor,Coconut Pokémon
id-103,11,ナッシー,やしのみポケモン
id-103,12,椰蛋树,椰子宝可梦
id-104,1,カラカラ,こどくポケモン
id-104,2,Karakara,
id-104,3,탕구리,고독포켓몬
id-104,4,卡拉卡拉,孤獨寶可夢
id-104,5,Osselait,Pokémon Solitaire
id-104,6,Tragosso,Einsam-Pokémon
id-104,7,Cubone,Pokémon Solitario
id-104,8,Cubone,Pokémon Solitario
id-104,9,Cubone,Lonely Pokémon
id-104,11,カラカラ,こどくポケモン
id-104,12,卡拉卡拉,孤独宝可梦
id-105,1,ガラガラ,ほねずきポケモン
id-105,2,Garagara,
id-105,3,텅구리,뼈다귀포켓몬
id-105,4,嘎啦嘎啦,愛骨寶可夢
id-105,5,Ossatueur,Pokémon Gard’Os
id-105,6,Knogga,Knochenfan-Pokémon
id-105,7,Marowak,Pokémon Apilahueso
id-105,8,Marowak,Pokémon Guardaossi
id-105,9,Marowak,Bone Keeper Pokémon
id-105,11,ガラガラ,ほねずきポケモン
id-105,12,嘎啦嘎啦,爱骨宝可梦
id-106,1,サワムラー,キックポケモン
id-106,2,Sawamular,
id-106,3,시라소몬,킥포켓몬
id-106,4,飛腿郎,踢腿寶可夢
id-106,5,Kicklee,Pokémon Latteur
id-106,6,Kicklee,Kicker-Pokémon
id-106,7,Hitmonlee,Pokémon Patada
id-106,8,Hitmonlee,Pokémon Tiracalci
id-106,9,Hitmonlee,Kicking Pokémon
id-106,11,サワムラー,キックポケモン
id-106,12,飞腿郎,踢腿宝可梦
id-107,1,エビワラー,パンチポケモン
id-107,2,Ebiwalar,
id-107,3,홍수몬,펀치포켓몬
id-107,4,快拳郎,拳擊寶可夢
id-107,5,Tygnon,Pokémon Puncheur
id-107,6,Nockchan,Puncher-Pokémon
id-107,7,Hitmonchan,Pokémon Puñetazo
id-107,8,Hitmonchan,Pokémon Tirapugni
id-107,9,Hitmonchan,Punching Pokémon
id-107,11,エビワラー,パンチポケモン
id-107,12,快拳郎,拳击宝可梦
id-108,1,ベロリンガ,なめまわしポケモン
id-108,2,Beroringa,
id-108,3,내루미,핥기포켓몬
id-108,4,大舌頭,舔舔寶可夢
id-108,5,Excelangue,Pokémon Lécheur
id-108,6,Schlurp,Schlecker-Pokémon
id-108,7,Lickitung,Pokémon Lametazo
id-108,8,Lickitung,Pokémon Linguaccia
id-108,9,Lickitung,Licking Pokémon
id-108,11,ベロリンガ,なめまわしポケモン
id-108,12,大舌头,舔舔宝可梦
id-109,1,ドガース,どくガスポケモン
id-109,2,Dogars,
id-109,3,또가스,독가스포켓몬
id-109,4,瓦斯彈,毒氣寶可夢
id-109,5,Smogo,Pokémon Gaz Mortel
id-109,6,Smogon,Giftwolken-Pokémon
id-109,7,Koffing,Pokémon Gas Venenoso
id-109,8,Koffing,Pokémon Velenuvola
id-109,9,Koffing,Poison Gas Pokémon
id-109,11,ドガース,どくガスポケモン
id-109,12,瓦斯弹,毒气宝可梦
id-110,1,マタドガス,どくガスポケモン
id-110,2,Matadogas,
id-110,3,또도가스,독가스포켓몬
id-110,4,雙彈瓦斯,毒氣寶可夢
id-110,5,Smogogo,Pokémon Gaz Mortel
id-110,6,Smogmog,Giftwolken-Pokémon
id-110,7,Weezing,Pokémon Gas Venenoso
id-110,8,Weezing,Pokémon Velenuvola
id-110,9,Weezing,Poison Gas Pokémon
id-110,11,マタドガス,どくガスポケモン
id-110,12,双弹瓦斯,毒气宝可梦
id-111,1,サイホーン,とげとげポケモン
id-111,2,Sihorn,
id-111,3,뿔카노,뿔포켓몬
id-111,4,獨角犀牛,尖尖寶可夢
id-111,5,Rhinocorne,Pokémon Piquant
id-111,6,Rihorn,Stachler-Pokémon
id-111,7,Rhyhorn,Pokémon Clavos
id-111,8,Rhyhorn,Pokémon Punzoni
id-111,9,Rhyhorn,Spikes Pokémon
id-111,11,サイホーン,とげとげポケモン
id-111,12,独角犀牛,尖尖宝可梦
id-112,1,サイドン,ドリルポケモン
id-112,2,Sidon,
id-112,3,코뿌리,드릴포켓몬
id-112,4,鑽角犀獸,鑽錐寶可夢
id-112,5,Rhinoféros,Pokémon Perceur
id-112,6,Rizeros,Bohrer-Pokémon
id-112,7,Rhydon,Pokémon Taladro
id-112,8,Rhydon,Pokémon Trapano
id-112,9,Rhydon,Drill Pokémon
id-112,11,サイドン,ドリルポケモン
id-112,12,钻角犀兽,钻锥宝可梦
id-113,1,ラッキー,たまごポケモン
id-113,2,Lucky,
id-113,3,럭키,알포켓몬
id-113,4,吉利蛋,蛋寶可夢
id-113,5,Leveinard,Pokémon Œuf
id-113,6,Chaneira,Ei-Pokémon
id-113,7,Chansey,Pokémon Huevo
id-113,8,Chansey,Pokémon Uovo
id-113,9,Chansey,Egg Pokémon
id-113,11,ラッキー,たまごポケモン
id-113,12,吉利蛋,蛋宝可梦
id-114,1,モンジャラ,ツルじょうポケモン
id-114,2,Monjara,
id-114,3,덩쿠리,넝쿨포켓몬
id-114,4,蔓藤怪,藤蔓狀寶可夢
id-114,5,Saquedeneu,Pokémon Vigne
id-114,6,Tangela,Ranken-Pokémon
id-114,7,Tangela,Pokémon Enredadera
id-114,8,Tangela,Pokémon Liana
id-114,9,Tangela,Vine Pokémon
id-114,11,モンジャラ,ツルじょうポケモン
id-114,12,蔓藤怪,藤蔓状宝可梦
id-115,1,ガルーラ,おやこポケモン
id-115,2,Garura,
id-115,3,캥카,가족포켓몬
id-115,4,袋獸,親子寶可夢
id-115,5,Kangourex,Pokémon Maternel
id-115,6,Kangama,Muttertier-Pokémon
id-115,7,Kangaskhan,Pokémon Maternal
id-115,8,Kangaskhan,Pokémon Genitore
id-115,9,Kangaskhan,Parent Pokémon
id-115,11,ガルーラ,おやこポケモン
id-115,12,袋兽,亲子宝可梦
id-116,1,タッツー,ドラゴンポケモン
id-116,2,Tattu,
id-116,3,쏘드라,드래곤포켓몬
id-116,4,墨海馬,龍寶可夢
id-116,5,Hypotrempe,Pokémon Dragon
id-116,6,Seeper,Drachen-Pokémon
id-116,7,Horsea,Pokémon Dragón
id-116,8,Horsea,Pokémon Drago
id-116,9,Horsea,Dragon Pokémon
id-116,11,タッツー,ドラゴンポケモン
id-116,12,墨海马,龙宝可梦
id-117,1,シードラ,ドラゴンポケモン
id-117,2,Seadra,
id-117,3,시드라,드래곤포켓몬
id-117,4,海刺龍,龍寶可夢
id-117,5,Hypocéan,Pokémon Dragon
id-117,6,Seemon,Drachen-Pokémon
id-117,7,Seadra,Pokémon Dragón
id-117,8,Seadra,Pokémon Drago
id-117,9,Seadra,Dragon Pokémon
id-117,11,シードラ,ドラゴンポケモン
id-117,12,海刺龙,龙宝可梦
id-118,1,トサキント,きんぎょポケモン
id-118,2,Tosakinto,
id-118,3,콘치,금붕어포켓몬
id-118,4,角金魚,金魚寶可夢
id-118,5,Poissirène,Pokémon Poisson
id-118,6,Goldini,Goldfisch-Pokémon
id-118,7,Goldeen,Pokémon Pez Color
id-118,8,Goldeen,Pokémon Pescerosso
id-118,9,Goldeen,Goldfish Pokémon
id-118,11,トサキント,きんぎょポケモン
id-118,12,角金鱼,金鱼宝可梦
id-119,1,アズマオウ,きんぎょポケモン
id-119,2,Azumao,
id-119,3,왕콘치,금붕어포켓몬
id-119,4,金魚王,金魚寶可夢
id-119,5,Poissoroy,Pokémon Poisson
id-119,6,Golking,Goldfisch-Pokémon
id-119,7,Seaking,Pokémon Pez Color
