release,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
id-1051242,id-1076200,id-832715,énigme,376002444873,Official,Jewel Case,French,Latin,1
id-1082123,id-2102381,id-2359934,World After History,826863199725,Official,,,Latin,1
id-3355436,id-1653090,id-1649692,Music For An Imaginary Soundchip Environmental Station Alpha Soundtrack,,Official,,English,Latin,1
id-304588,id-590016,id-422066,Baby Baby Just a Little More Soul / Whats Wrong With Me Baby,,Official,,English,Latin,1
id-349447,id-682333,id-499911,Princess of Aggravation,,Official,,English,Latin,1
id-1112491,id-1125594,id-923622,Signs,,Official,,English,Latin,1
id-737303,id-991038,id-412193,Sacred Healing Waters,,Official,,English,Latin,1
id-373387,id-290895,id-546452,American DJ 01 Los Angeles,724352983025,Official,,English,Latin,1
id-386121,id-711901,id-522998,Loves Sorrow,,Official,,English,Latin,1
id-3358592,id-2900238,id-3226689,3434,,Official,None,English,Latin,1
id-386122,id-711902,id-522997,Chicago,,Official,,English,Latin,1
id-386125,id-711905,id-522995,The Patriotic Hero,,Official,,English,Latin,1
id-191828,id-548804,id-283619,Mi La le mémoire est chasse la mille voix têtes de tête dans de sa Ris neige le monstre absent,,,,French,Latin,1
id-667845,id-937832,id-696741,Pictures of No Exhibition,4020796417260,Official,,Multiple languages,Latin,1
id-731387,id-986242,id-739970,EP,,Official,,Multiple languages,Latin,1
rec-797671-dup-0,id-1039610,id-783245,Move Grooye,,Official,,English,Latin,1
id-858383,id-941969,id-700450,Basmati EP,,Official,,English,Latin,1
id-157362,id-521877,id-281362,夢飛行,,Official,,Japanese,Japanese,1
id-637803,id-914204,id-640730,Joseph Boi,,Official,,Multiple languages,Latin,1
rec-600542-dup-1,id-885229,id-406139,D.F.2,,Official,,English,Latin,1
rec-600542-dup-0,id-885229,id-406139,D.F.z,,Official,,English,Latin,1
id-1268944,id-1252011,id-1141404,Un poco de ti,,Official,None,Spanish,Latin,1
id-1337135,id-1305763,id-1222575,Shavasana,,Official,,English,Latin,1
id-1331664,id-1301649,id-1217574,IAO,,Official,None,English,Latin,1
id-714713,id-973862,id-730140,Three New Songs,,Official,,English,Latin,1
id-1276587,id-1258080,id-2351600,CLOCK WORK ORANGE the DISK,,Promotion,Jewel Case,English,Latin,1
id-998498,id-578057,id-412596,Like a Prayer 2006 House Mixes,,,,English,Latin,1
id-1327396,id-1298260,id-1213649,Mais perto do céu,,Official,None,Portuguese,Latin,1
id-437559,id-754291,id-503238,Were Going to Die,,Official,,English,Latin,1
rec-440522-dup-0,id-756836,id-358664,My Time After While / Takr Me With You,,Official,,English,Latin,1
id-1264461,id-1248320,id-1136168,Last Minute,8717306966757,Official,None,English,Latin,1
id-381335,id-708270,id-459195,Tina Never Had a Teddy Bear The Remixes,,Official,,English,Latin,1
id-1535477,id-1469173,id-1400075,HANG OUT,,Official,None,English,Latin,1
id-2172479,id-1969239,id-2214974,Black rose,193036908096,Official,None,,,1
id-1329968,id-1300320,id-1216004,Forever Faded,,Official,,English,Latin,1
id-718033,id-976277,id-732099,片想う,4562279379028,Official,,Japanese,Japanese,1
id-465109,id-776713,id-572627,Communications Is Where Its At,,Official,,English,Latin,1
id-968513,id-434646,id-306195,Pata Pata,,Official,,,Latin,1
id-536793,id-836351,id-258744,Leave / Drop Pounds,,Official,,English,Latin,1
id-863254,id-327822,id-375502,Piece of Heaven 2004,,Promotion,,English,Latin,1
id-776621,id-1022752,id-770246,Je kunt me niet aan,,Official,,Dutch,Latin,1
id-305189,id-645071,id-433382,Get Down,,Promotion,,English,Latin,1
id-70089,id-426877,id-300926,Blurred,,Official,,English,Latin,1
id-506541,id-811563,id-493374,Varkens geiten boerenkool / Zand zand zand,,Official,,Dutch,Latin,1
id-306185,id-646006,id-466210,Down With the Madness,,Official,,English,Latin,1
id-171074,id-532349,id-372988,Explore,,,,English,Latin,1
id-1070823,id-1091791,id-455073,Igqabhukil Inyongo,,Official,None,Xhosa,Latin,1
id-1308251,id-1283025,id-403623,Music to Walk the Labyrinth,723867991723,Official,Jewel Case,English,Latin,1
id-3356996,id-2899008,id-3225497,What Is Your Name,198002562104,Official,None,English,Latin,1
id-553443,id-849438,id-625691,Something Unheard Of / A tribute to Josh Beasley,5060051619748,Official,,English,Latin,1
id-763315,id-1012285,id-759656,Take You Deep,,Official,,English,Latin,1
id-231624,id-583868,id-95509,New Episode / Speedfreak,,Official,,English,Latin,1
id-959082,id-406783,id-61339,Sólo ida a nassau,,Official,,Spanish,Latin,1
id-1077824,id-98222,id-60609,The Way Put Your Hand in My Hand,7332334408928,Official,,English,Latin,1
id-2487935,id-2218215,id-2020651,Everytime It Rains,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-1328744,id-1299320,id-1214850,Diary of the Dead,,Official,,English,Latin,1
rec-892191-dup-0,id-415367,id-292595,Anything f0r Love,,Official,,English,Latin,1
rec-1135644-dup-0,id-1144900,id-957728,Waiting 5 the Sun,,,,English,Latin,1
id-2365866,id-2121938,id-2380196,Desperate Hours,,Official,,English,Latin,1
id-224122,id-374582,id-411830,Satrangi Peengh,,Official,,Punjabi,Latin,1
id-317092,id-656116,id-474666,Madame de Bougnoule,,Official,,French,Latin,1
id-1141201,id-1149307,id-716448,Chimaera at Heart,4260158835145,Official,,English,Latin,1
id-1317831,id-1290739,id-1203801,A Fistful of Anger,,Official,,English,Latin,1
id-855582,id-901706,id-667257,Musiques pour petits et grands,,Official,,French,Latin,1
id-492292,id-799695,id-590411,Communication,,Official,,English,Latin,1
id-134025,id-504217,id-350930,ND Live,,Promotion,,English,Latin,1
id-749909,id-1001446,id-1031745,The Flood Sessions,,Official,,English,Latin,1
id-651034,id-924473,id-477419,The Hardest Pocket to Pick,,Official,,English,Latin,1
id-997672,id-576280,id-483775,Attention,,Official,,Korean,Latin,1
id-1151836,id-1157593,id-976782,Running Away,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-450945,id-765424,id-564459,夏の思いで,,Official,,Japanese,Japanese,1
rec-2082944-dup-0,id-1898144,id-1845787,R8nse And Repeat,,Official,None,English,,1
rec-2082944-dup-1,id-1898144,id-1845787,Rinse And Rrpeat,,Official,None,English,,1
id-579364,id-869093,id-73031,Tell You Today,,Official,,English,Latin,1
id-1609136,id-1527407,id-1479118,Das Allergieproblem,,Official,Jewel Case,German,Latin,1
rec-567623-dup-1,id-186964,id-139028,Youth Alfoholic,7044176070026,Official,,English,Latin,1
id-506095,id-811167,id-599178,The Factory Remix,,Promotion,,English,Latin,1
id-658444,id-930338,id-690656,XVIIII El Sol,,Official,,Spanish,Latin,1
id-1329695,id-1300097,id-1215808,Blasphemy of Religion,,Official,,English,Latin,1
id-506768,id-811780,id-599603,Als ik naar die mooie benen kijk,,Official,,Dutch,Latin,1
id-430505,id-341925,id-22261,The Baguio Track,5026535021131,Official,Slim Jewel Case,English,Latin,1
id-613178,id-895563,id-662147,Unlock Your Door,,Official,,English,Latin,1
id-2537814,id-2256933,id-651315,Unhindered Live Worship Experience,,Official,,English,,1
id-857459,id-940159,id-698940,Free One,,Official,,English,Latin,1
id-1183517,id-1182224,id-51522,The Prelude,884501773423,Official,Jewel Case,English,Latin,1
id-1229485,id-1219873,id-1093149,The Silent Still,,Official,,English,Latin,1
id-442867,id-758684,id-170360,Secret Science EP,,Official,,English,Latin,1
id-187362,id-545496,id-385731,Das Leben,731458706427,Official,,German,Latin,1
id-1252591,id-1238755,id-2115975,Step Back With Johnny Young  Kompany,,Official,,English,Latin,1
id-678330,id-946201,id-429369,Love Songs / Check Out Our Groove,,Official,,English,Latin,1
id-442868,id-758685,id-559251,PC 03,,Official,,English,Latin,1
id-1294388,id-1272228,id-1171433,The Worst Part,,,,English,Latin,1
id-1539150,id-1472187,id-1293776,Mega Man The Wily Castle Remix Gauntlet 2013,,Official,None,English,Latin,1
rec-542069-dup-1,id-840543,id-619689,Revelation of an Ansplumb,,Official,,English,Latin,1
id-691677,id-956328,id-155161,Reiki Essence,,Official,,English,Latin,1
id-867405,id-15686,id-8396,Leavin This Town,,Official,,,Latin,1
id-71683,id-428679,id-302120,Tunnel of a Centillion Millipede Legs,,Official,,English,Latin,1
id-815328,id-1052984,id-793758,Not Forgotten,,Official,,English,Latin,1
id-811668,id-1050570,id-791771,Volume 1,,Official,,English,Latin,1
rec-590483-dup-0,id-877993,id-647099,1130 / Spiri Wheel,,Official,,English,Latin,1
id-701972,id-964162,id-680361,What You Got / Fe Fi Fo Fum,,Official,,English,Latin,1
id-706250,id-967446,id-724967,The Heart Grows Fonder,,Official,,English,Latin,1
id-1255015,id-1240865,id-269784,The Lost Vocal Tapes,,Official,,Portuguese,Latin,1
rec-938272-dup-0,id-336230,id-233350,Hello Kirty,,Official,,English,Latin,1
id-369543,id-698519,id-512505,Moonlight Sonata Piano Sonata No. 14 Op. 27 No. 2,5099766264226,Official,Slim Jewel Case,English,Latin,1
id-364648,id-694357,id-509318,Babes From Bahia,,Official,,English,Latin,1
id-865311,id-159538,id-122964,Lullabies,,Official,,English,Latin,1
id-440421,id-756743,id-166214,For You and Me,,Official,,English,Latin,1
id-3549838,id-3048568,id-3372766,Collapse,,Official,None,English,Latin,1
id-696455,id-959932,id-716045,Spring EP,,Official,,English,Latin,1
id-1340641,id-1308465,id-389004,Lost in the Woods,,Official,,English,Latin,1
id-1106819,id-1120932,id-906403,Tùrsa,,Official,None,English,Latin,1
id-733682,id-988073,id-741088,Slow Futures,,Official,,English,Latin,1
id-1118966,id-1131005,id-855403,walkの約束,4988010024574,Official,,Japanese,Japanese,1
id-767816,id-1015741,id-762865,Smurfslakt,,Official,,Swedish,Latin,1
id-1106811,id-1120929,id-906397,BadPanda79 Ghostly Dust Machine,,Official,,English,Latin,1
id-1106810,id-1120928,id-757210,Crucifuge,,Official,Other,English,Latin,1
id-1234879,id-1224470,id-779778,La Dérive des Condiments,,Official,None,English,Latin,1
id-819691,id-363149,id-76967,Les Hommes,,Official,,English,Latin,1
id-702952,id-964910,id-561771,What Would Judas Do,,Official,,English,Latin,1
rec-520610-dup-0,id-822941,id-607813,Moriroe,,Official,,English,Latin,1
rec-849640-dup-0,id-972598,rec-729160-dup-1,07-46 Passiva Sinbles,,Pseudo-Release,,Polish,Latin,1
id-521070,id-399997,id-85260,Im the Virus,,Official,,Multiple languages,Latin,1
id-1078900,id-1098601,id-860668,As Weird as It Is EP,,Official,,English,Latin,1
id-318790,id-657528,id-475762,Stay in Touch Message to All the People,,Official,,English,Latin,1
id-321279,id-659591,id-478053,Get to the Money,,Official,,English,Latin,1
id-1434194,id-1382132,id-2045939,Supernova,4260363210041,Official,Digipak,English,Latin,1
id-2490074,id-2219842,id-2432632,Evo1ution of Rhyme,,Official,,English,Latin,1
id-704532,id-966052,id-232182,Ornithopter,,Official,,English,Latin,1
id-1135283,id-1144604,id-957436,Everybody Get Down,,,,English,Latin,1
id-1135280,id-1144601,id-957432,Disco Fever,,,,English,Latin,1
id-340835,id-675335,id-215096,The Lonely Leave,,Official,,English,Latin,1
rec-710549-dup-1,id-970723,id-727681,Unlik4ly Solution,,Official,,English,Latin,1
rec-1022330-dup-0,id-734474,rec-539391-dup-0,MS DOS Killed tbe Computer Star,,Official,,Multiple languages,Latin,1
rec-1022330-dup-1,id-734474,rec-539391-dup-1,MS DOS K'llled the Computer Star,,Official,,Multiple languages,Latin,1
rec-146199-dup-0,id-513484,id-357870,Mannheim 9egen Heidelberg,,Official,,German,Latin,1
id-1056083,id-1080087,id-685180,Colour,886978318923,Official,Jewel Case,English,Latin,1
id-938272,id-336230,id-233350,Hello Kitty,,Official,,English,Latin,1
id-1294961,id-1272652,id-1099244,The Hudson Dialog,,Official,,English,Latin,1
id-883737,id-395090,id-1543323,Jacked,,Official,,English,Latin,1
id-614215,id-896288,id-230968,Gold Digger,,Official,,English,Latin,1
id-82759,id-444681,id-312035,Lost Kenji Tapes Volume 1,,,,Japanese,Latin,1
id-1341283,id-1309025,id-1226434,Sex für die Ohren,,,Jewel Case,German,Latin,1
id-993779,id-446076,id-392236,Curtains,,Official,,English,Latin,1
id-1616872,id-1533517,id-1222688,No Woman No Cry,,Official,None,English,Latin,1
id-1271757,id-1254217,id-1144258,Summer Demos,,Official,,English,Latin,1
id-777617,id-1023579,id-771032,Braxton Parker,,Official,,English,Latin,1
id-413555,id-734320,id-519695,Bism,,Official,,English,Latin,1
id-1855276,id-1720549,id-716726,Solid Gone,,Official,Jewel Case,English,Latin,1
id-750207,id-1001693,id-751312,General Mix-Up U.S.A. March / American Patrol,,Official,,English,Latin,1
id-1159732,id-1163601,id-987974,All Over Me,,Official,,English,Latin,1
id-954664,id-382610,id-2353967,Wormholes,,Official,,English,Latin,1
id-705697,id-967046,id-361842,Hikari No Hana,,Official,,English,Latin,1
id-1159736,id-1163605,id-987984,Breach Remixes,,Official,,English,Latin,1
id-748975,id-1000617,id-750427,Birth of Pozoj,,Official,,English,Latin,1
id-493656,id-800865,id-591584,Sparkys Dinner,724382986928,Official,,English,Latin,1
id-613286,id-895643,id-636219,Treze,,Official,,Spanish,Latin,1
id-947517,id-359148,id-251389,Relaxation  Stress Reduction,,Official,,English,Latin,1
id-222199,id-575084,id-410487,Шу-Шу,,Official,,Bulgarian,Cyrillic,1
id-707691,id-968571,id-725954,In Absence of Light,,Official,,English,Latin,1
id-208858,id-563100,id-401515,Demo,,Official,,English,Latin,1
id-526706,id-827713,id-611349,Digitek 3 The Soul Is in the Software,,Official,,English,Latin,1
id-2642938,id-2338345,id-2651066,Girlfriend I Can,,Official,,English,Latin,1
id-885670,id-116269,id-80151,Guajiro Del Asfalto,,,,English,Latin,1
id-487752,id-795817,id-587413,Solo Tu,,Official,,English,Latin,1
id-849619,id-1021950,id-769418,Last Days Of Humanity is for pussies,,Official,,English,Latin,1
id-388180,id-713682,id-87644,Morninglight,,Official,,English,Latin,1
id-67480,id-422273,id-297744,Teatrodellopera E.P.,,Official,,English,Latin,1
rec-295567-dup-0,id-636822,id-401201,Coup de goule,825646384150,Official,,French,Latin,1
id-1148015,id-1154632,id-594207,King Of Number 33,,Official,,English,Latin,1
id-786141,id-1030297,id-776024,Beyond Disorder,,Official,,English,Latin,1
id-1325453,id-1296758,id-1211743,FROSTY GIRL,,Official,,English,Latin,1
id-370150,id-699071,id-512840,A Peacock,,Official,Digipak,English,Latin,1
id-114567,id-486710,id-339135,Sunshine,,Official,,English,Latin,1
id-971047,id-441296,id-310179,I Love the Nightlife,,Official,,English,Latin,1
rec-1281233-dup-0,id-1261833,id-157914,Gooeoo EP,4017866520098,Official,,English,Latin,1
id-907606,id-470191,id-327610,Jail Bait Blues,,Official,,English,Latin,1
id-260647,id-608629,id-434993,Inside,880319029714,Official,,English,Latin,1
id-408000,id-729988,id-535934,Amplify / Noisebreaker,,Official,,English,Latin,1
id-981858,id-498231,id-347037,En Mekanisk Resa,,,,Swedish,Latin,1
id-1134411,id-1143923,id-145614,Eyes in the Sky,,Official,,English,Latin,1
id-818278,id-1055228,id-795247,Atrocity / Like Ghosts,,Official,,English,Latin,1
id-3457614,id-2977782,id-2656631,Todo El Mundo Va a Sufrir Bachata Version,,,,,,1
id-1108711,id-1122526,id-909415,Dance Forever,,Official,None,English,Latin,1
id-295266,id-388739,id-7334,23,,Official,,English,Latin,1
id-1530412,id-1465136,id-1394180,Insomnia,,Official,None,English,Latin,1
id-861111,id-551844,id-347303,Bernal Hill,,Official,,English,Latin,1
rec-1197479-dup-0,id-1193534,id-851334,Electronic environment,,Official,None,,Latin,1
rec-2359797-dup-0,id-2116921,id-1782788,Mainfeame,,Official,,English,Latin,1
id-567179,id-837408,id-617585,Gorgeous,,Official,,English,Latin,1
id-580732,id-870153,id-641791,Les Bien,,Official,,English,Latin,1
id-924373,id-261328,id-185959,Un Monde à Refaire,,Official,,French,Latin,1
rec-1207279-dup-0,id-1201400,id-1063267,Qing Ping Diao,,Official,Jewel Case,Chinese,Han Traditional variant,1
id-806238,id-1046165,id-771829,Psykosis Induktor,,Official,,English,Latin,1
id-873733,id-8268,id-370283,From The Ground Up / Ubiquity,,Official,,English,Latin,1
id-992420,id-533329,id-373767,Pullover vs. Close Your Eyes,,Official,,English,Latin,1
id-1178293,id-1178148,id-708181,Eternal Light,,Official,,English,Latin,1
id-806237,id-1046164,id-788789,Whale Fall Volume 1,,Official,,English,Latin,1
id-3157826,id-2745173,id-1287956,The Riven Heart,,Official,,English,,1
id-833941,id-1066698,id-803609,The Day Pigs Fly,,Official,,English,Latin,1
id-503067,id-808817,id-597432,Secuencias,,Official,,Spanish,Latin,1
id-3157828,id-2745175,id-3074284,Wedding Day,888295472326,Official,Jewel Case,English,,1
id-1296036,id-1273514,id-1173546,Upheaval of the Soul,,Official,,English,Latin,1
id-724224,id-980685,id-735835,Spirits of Sand,,Promotion,,English,Latin,1
id-373713,id-702014,id-515105,Walking in Circles,9397600214021,Official,,English,Latin,1
id-854510,id-933542,id-693337,KNFM Concertconcours 2009,,Official,,Dutch,Latin,1
id-2489035,id-2219066,id-2488623,Fabulous,703980546680,Official,None,English,Latin,1
id-346866,id-680141,id-497743,In This Dream,,Official,,English,Latin,1
rec-1099198-dup-0,id-1115072,id-893014,Quiet Momrnts,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-455289,id-768980,id-567380,Colour of Nite EP,,Official,,English,Latin,1
id-850475,id-1022867,id-770379,Look on the Bright Side,,Official,,English,Latin,1
id-1089365,id-1107043,id-92419,Brain Flower,,Official,,English,Latin,1
id-2488926,id-2218988,id-1376122,The Return,,Official,,English,Latin,1
id-1577642,id-1502892,id-648000,Brother,801670011729,Official,Jewel Case,English,Latin,1
id-51863,id-385801,id-38926,Dancing Is Beautiful,93624063629,Official,,Multiple languages,Latin,1
id-1197658,id-1193692,id-1049365,La Sensible II,,Official,,English,Latin,1
id-582267,id-871259,id-821472,Annabelle  Karsten,,Official,,German,Latin,1
id-443015,id-758798,id-174307,Harmony / Funky Rhythm,782738404410,Official,,English,Latin,1
id-663370,id-934417,id-694009,French Music for Hurdy-Gurdy,,Official,,English,Latin,1
id-571433,id-863114,id-636220,Obras musicales,,Official,None,Spanish,Latin,1
id-393478,id-718151,id-495113,Paco,,Official,,English,Latin,1
id-525613,id-826769,id-610628,東方カオスマジック,,Official,,Japanese,Japanese,1
id-602296,id-886590,id-653228,Taxin Jazz,,Official,,English,Latin,1
id-1968912,id-1808147,id-2003250,Mazda,,Promotion,Cardboard/Paper Sleeve,French,Latin,1
id-557692,id-852870,id-628308,Wies dich auch aufzuhorchen treibt,,Official,,German,Latin,1
